event,combo,n,events,episodes,lift,placebo,mean_ex,med_ex,p_beat,p_lt_m30,lift_2023,lift_2024,lift_2025,lift_2026
120s,mom126↑&dlow252↑&upratio63↑,44803,802,63,2.1613632671707634,0.8731692002036501,-0.02013932214966931,-0.14224083878029214,0.3627882061469098,0.32279088453898175,,1.6500358190113464,2.4064174119701667,1.8170974233205994
120s,mom126↑&dlow252↑&size↑,30364,626,36,2.4892920016586113,0.9464081412056701,-0.00547213906275645,-0.10225444713458193,0.40274667369253064,0.29867606375971545,,3.219452849210996,2.3998715182063024,1.6896124838401696
120s,mom126↑&dlow252↑&amt20↑,53402,855,52,1.9331657206392567,0.8546627396510399,-0.050301547234940985,-0.17542541852214627,0.3320849406389274,0.34856372420508597,4.961885160899184,2.0110397933537043,1.985130631525264,1.1626572112044713
120s,mom126↑&dlow252↑&beta60↑,33283,540,45,1.9589880558004658,0.7944784892968555,0.016277033667410908,-0.12754845519851954,0.37175134453024067,0.2966980140011417,,1.796658140986794,2.1519532294931656,1.492101144083523
120s,mom126↑&dlow252↑&sma120gap↑,79459,1057,74,1.606173237968421,0.9542826806472737,-0.07538941654736496,-0.18724296715531197,0.31933449955322873,0.36710756490768826,1.7098388054449893,1.2968029045788292,1.7091650078634477,1.5415791404087893
120s,mom126↑&amihud20↓&upratio63↑,27360,453,39,1.999137207326641,0.8649688579161626,-0.011477323559625689,-0.1098788731793654,0.3905701754385965,0.2975877192982456,,1.4974901814469213,2.311350081495857,0.5529264734022197
120s,mom126↑&amihud20↓&size↑,34671,719,39,2.503934797285369,0.9507290676758078,-0.011747894374252462,-0.08736951743775345,0.41091978887254477,0.2798015632661302,,3.0634169577098467,2.4743948842200996,0.0
120s,mom126↑&amihud20↓&amt20↑,48496,905,52,2.253217696167085,0.9012870784668341,-0.021191193938373525,-0.1354107057897425,0.3656177829099307,0.31363411415374465,,2.293149291481398,2.3749606518438213,0.3029579246037207
120s,mom126↑&amihud20↓&beta60↑,20059,438,31,2.636485124808539,0.7464021814526457,0.05599067911866296,-0.08542920148208544,0.4083952340595244,0.26875716635924024,,1.9539413452482646,3.3685586795761644,0.0
120s,mom126↑&amihud20↓&sma120gap↑,40405,590,46,1.7631018200952426,0.9203989162531097,-0.027392542903669916,-0.1418219409563498,0.3611434228437075,0.3184259373839871,,1.140449610531789,2.1297319733190516,0.3577170666790462
120s,mom126↑&upratio63↑&size↑,22650,329,29,1.7538327874038975,0.9808669692471645,-0.03509192019216236,-0.08558443375948754,0.40922737306843265,0.2915673289183223,,1.1308134738505513,2.039685040849678,1.3922188596293117
120s,mom126↑&upratio63↑&amt20↑,30007,461,40,1.8549783292303634,0.8168342751274703,-0.029116057286679226,-0.13873193690127783,0.3648482020861799,0.3210584197020695,,1.2207962626281907,2.227063222866391,1.9659607943190034
120s,mom126↑&upratio63↑&beta60↑,15980,383,33,2.893893152742113,0.7253622523844461,0.06200746707201282,-0.09103050768928977,0.41514392991239046,0.28266583229036296,,2.511379818289339,3.0540955170815303,11.50289046950006
120s,mom126↑&upratio63↑&sma120gap↑,50984,874,64,2.0698459331139047,0.9094059934962693,-0.030056638819939065,-0.13606353975939722,0.36431037188137455,0.3138043307704378,,1.2509540432772193,2.404914841410433,5.973834955637868
120s,mom126↑&size↑&amt20↑,32187,687,35,2.5771323958631296,0.9228159670776273,-0.009906052092748226,-0.09315675261797929,0.4083946935098021,0.28859477428775593,,3.011032308252888,2.59965131846872,0.4061930303150108
120s,mom126↑&size↑&beta60↑,14360,329,22,2.7663170358424987,0.756743262084574,0.028140558516936982,-0.07513019345431948,0.4222841225626741,0.26420612813370475,,2.675326840444465,3.2997285247232075,2.3942930754342013
120s,mom126↑&size↑&sma120gap↑,29715,440,33,1.787876166977087,0.9833318918373978,-0.03084619191816951,-0.10519329351320139,0.3939424533064109,0.299444724886421,,1.4232254881488118,2.0339144664783033,1.8873223625462432
120s,mom126↑&amt20↑&beta60↑,23866,444,34,2.2462796726767555,0.7032271948244798,0.031167705872101922,-0.11319410058541546,0.3813793681387748,0.2837090421520154,,1.7082765425876507,2.79887638804875,0.45788889879272265
120s,mom126↑&amt20↑&sma120gap↑,50608,622,45,1.4839924907521096,0.8684457662922314,-0.07283361465527607,-0.18467959407847329,0.31840815681315204,0.35771024343977237,,0.9667017250605221,1.7658045221499443,1.1786968520749281
120s,mom126↑&beta60↑&sma120gap↑,28172,447,40,1.9158007398440982,0.7800352005629214,0.012509807169965127,-0.13210325771345655,0.3697288087462729,0.3060485588527616,,1.5063054241970988,2.0698616842972735,6.868801670948911
120s,dlow252↑&amihud20↓&upratio63↑,26237,421,40,1.9374406777231548,0.8421654252335804,-0.005887081976434963,-0.12446505734654212,0.37725349696992794,0.3013682966802607,9.621906585774084,1.3117974522625735,2.1907008311395426,0.5446700477713572
120s,dlow252↑&amihud20↓&size↑,34327,795,39,2.796351569257084,0.9743262700430343,-0.002168018155064067,-0.10098417672076532,0.4036181431526204,0.2943164273021237,7.975981591015595,2.7607233299538034,3.0030187147264416,0.0
120s,dlow252↑&amihud20↓&amt20↑,51349,992,55,2.3325994831850467,0.9429157185052457,-0.0127485210698693,-0.1410571355573822,0.36107811252409977,0.3184482657890124,6.025146266806153,2.103664566059826,2.4998973962455318,0.2833351718389959
120s,dlow252↑&amihud20↓&beta60↑,23141,496,33,2.587974825246726,0.855701353508998,0.05331046588138351,-0.10027325245528951,0.3961799403655849,0.27557149647811247,0.4721196701601836,1.2325255063271903,3.6004832937649778,0.0
120s,dlow252↑&amihud20↓&sma120gap↑,38713,564,45,1.759068572817471,0.910723445501244,-0.020295377799331507,-0.14970707490813473,0.35662438973988064,0.32268230310231705,4.629075790351068,1.0822198978775988,2.066171790233319,0.3785643809593993
120s,dlow252↑&upratio63↑&size↑,20328,310,30,1.8413126423847181,0.9265960393936001,-0.02460086441755921,-0.10197633663899575,0.39797323888232977,0.29884887839433294,13.678710443559915,0.8786996798951209,2.15839908747673,1.3077488791774508
120s,dlow252↑&upratio63↑&amt20↑,29968,466,44,1.8775376295778716,0.8299844456932223,-0.022679369212530276,-0.14628976957283496,0.3557127602776295,0.31960758142018153,10.635692975318687,1.2347726954130605,2.103004821738429,1.9878002246478457
120s,dlow252↑&upratio63↑&beta60↑,16975,354,32,2.5179898335534,0.7326354600451983,0.06000562045206982,-0.09805554713773401,0.40382916053019147,0.27876288659793813,8.498154062883305,2.2403913868530467,2.751561123553565,1.3002186553050277
120s,dlow252↑&upratio63↑&sma120gap↑,46228,789,62,2.0607836109786053,0.8906555276853034,-0.021090223171597484,-0.14661375697260853,0.35850566756078567,0.3215150990741542,4.4883268642930965,1.3609859599015053,2.333167411619525,1.8802130990870087
120s,dlow252↑&size↑&amt20↑,33083,773,37,2.821207970945855,0.9781160882451347,-0.004857113648623191,-0.10604161904987075,0.39978236556539615,0.3010609678686939,7.953193072184122,2.8662802092328326,2.9681182088236024,0.3674750027818844
120s,dlow252↑&size↑&beta60↑,15976,408,23,3.0835614278098182,0.8766988373184776,0.03550170306348868,-0.08478153710087594,0.41787681522283426,0.27747871807711566,0.0,1.665612217898824,4.282778819830714,2.1033033647804107
120s,dlow252↑&size↑&sma120gap↑,26541,410,31,1.865207134391293,0.9644485670511077,-0.020460683214337343,-0.11984524165323762,0.3878527561131834,0.3081647262725594,4.717995890278717,1.4717415718995193,2.093326298561461,1.9362586508360295
120s,dlow252↑&amt20↑&beta60↑,27957,492,35,2.1248830369730363,0.8033094408068795,0.024865418102302465,-0.1268664796228458,0.36874485817505454,0.29091104195729156,0.374343407109258,1.028273256550486,2.8741381005086897,0.4258169392867669
120s,dlow252↑&amt20↑&sma120gap↑,50526,613,48,1.4648934934019973,0.9009214470025333,-0.06678670680423544,-0.19252682224839784,0.31486759292245575,0.36127934132921663,4.145742844132674,0.9029729193590891,1.6806029700380276,1.2731634946697372
120s,dlow252↑&beta60↑&sma120gap↑,29193,418,40,1.728852919762886,0.8230663421837663,0.011019159152069755,-0.14257004681787044,0.36049737950878635,0.3134998115986709,0.8549194027224947,1.228942340556096,1.9679632546928083,1.6944425356074453
120s,amihud20↓&upratio63↑&size↑,43183,711,45,1.9880041364407848,0.9954001020716166,-0.03502909564229315,-0.08562940628700311,0.4005279855498692,0.26160757705578586,3.6478995550230526,1.1308655909869554,1.9613147301837113,1.8252107143562109
120s,amihud20↓&upratio63↑&amt20↑,45936,830,57,2.181651668053529,0.969915018688858,-0.025537509190861497,-0.11229724344471398,0.3787008011145942,0.2851358411703239,4.288694255504196,1.120743270456991,2.203114636145418,2.026451895682665
120s,amihud20↓&upratio63↑&beta60↑,15848,469,29,3.5732127371260813,0.8456857437547868,0.0367203381761114,-0.10140096576676744,0.4025113579000505,0.2835689045936396,3.2179061953949444,0.7682880011898371,4.8451956763223105,0.0
120s,amihud20↓&upratio63↑&sma120gap↑,31479,575,42,2.2055017683860942,0.9474068465936788,-0.007237996345481068,-0.11164659022970713,0.3915308618444042,0.2904158327774072,6.7139835389880425,0.959588358516669,2.3152221061131133,0.5589223757540589
120s,amihud20↓&size↑&amt20↑,99474,1621,60,1.9675869169352345,1.0475185128409052,-0.06129298765227416,-0.1128576523337117,0.37024750185978245,0.2826869332689949,2.39967032350383,2.2125815102439095,1.7822796017454134,1.1780136061355009
120s,amihud20↓&size↑&beta60↑,33497,910,35,3.280167129930833,1.0669554620434358,0.001831722889911453,-0.10273789835159142,0.39116935845001044,0.2530674388751231,2.589623009467492,2.3357044214257416,4.16692193608464,0.0
120s,amihud20↓&size↑&sma120gap↑,34118,622,38,2.2012395794590174,0.9944506781800384,-0.013507595395983046,-0.09230849814678144,0.4048889149422592,0.27375578873322,4.9016834890875085,1.348138188939891,2.395565634713735,0.44760217442868
120s,amihud20↓&amt20↑&beta60↑,42384,979,49,2.7889533118944936,1.0426526171127524,-0.002062338877009989,-0.13213061672261278,0.35900339750849375,0.2844233673084183,2.5229924546945006,1.6434020732719243,3.5421794542787683,0.0
120s,amihud20↓&amt20↑&sma120gap↑,48660,830,53,2.0595222158591637,0.9453951376413752,-0.02527713765332771,-0.13967049205051635,0.3610152075626798,0.31489930127414717,6.869641161345021,0.9866360517234226,2.1981420416357924,0.6549582093780989
120s,amihud20↓&beta60↑&sma120gap↑,18987,375,30,2.3847091087618026,0.833058381994123,0.04271165396598335,-0.10414324354585314,0.39342708168747037,0.2855111392005056,0.5294061573344317,0.5932019601023573,3.3338766700486366,0.0
120s,upratio63↑&size↑&amt20↑,35421,671,40,2.287295078064688,0.9817302272468408,-0.028913499159563368,-0.09024337993743359,0.39945230230654133,0.27458287456593544,4.847818835361272,1.078107415927839,2.2438074765848968,2.5287422333070797
120s,upratio63↑&size↑&beta60↑,12542,380,22,3.6582829537581314,0.9819601612719194,0.025390796370496266,-0.07707620808758908,0.4256099505660979,0.2758730664965715,3.3676673050209294,1.0888302140105808,4.82973234318427,1.8735272366248266
120s,upratio63↑&size↑&sma120gap↑,25897,457,31,2.1307241904018306,0.9884322283702146,-0.026440767816712264,-0.08781682182758943,0.40803954125960534,0.28030273776885356,6.053974717843503,0.8026841585652816,2.248133894112828,1.4176076041546894
120s,upratio63↑&amt20↑&beta60↑,17290,459,32,3.2053701296718256,0.7821382451486807,0.020183730769754157,-0.12571029406769268,0.3743204164256796,0.2979178716020821,3.6187155450913018,0.8417177940640687,4.08700017498246,0.7567662680972608
120s,upratio63↑&amt20↑&sma120gap↑,35120,606,45,2.0834285451727084,0.8732522285047325,-0.02691422427939791,-0.14363950392968106,0.36005125284738043,0.3162870159453303,7.085070411858772,0.9770760144065073,2.1831469718677816,1.9194079886247466
120s,upratio63↑&beta60↑&sma120gap↑,18094,428,36,2.856075450568487,0.7540573035379416,0.05855514425643905,-0.09926358374545352,0.40814634685531115,0.281419255001658,0.8202792324339008,2.127070639830596,3.0020027709005106,10.365558370513195
120s,size↑&amt20↑&beta60↑,30179,836,33,3.344736623919807,1.0122229256599415,0.0017090950616993536,-0.10857884976408827,0.3870240895987276,0.2644554160177607,3.1610659347119383,2.2332431307687814,4.124215617641443,0.44921347441241344
120s,size↑&amt20↑&sma120gap↑,31774,607,35,2.306626584567897,0.9462109053664024,-0.01148310817713392,-0.09749886796501689,0.4019953421036067,0.2848870145401901,6.586987709305811,1.3568854507073607,2.4593697099682674,0.9052877884493006
120s,size↑&beta60↑&sma120gap↑,13126,301,22,2.768819142925728,0.90147600002233,0.027921016977156862,-0.08616561144674706,0.4148255371019351,0.27296967850068565,0.5844252729927446,0.8833837938469792,3.731485923455143,2.7918147988798565
120s,amt20↑&beta60↑&sma120gap↑,24196,392,33,1.9561537405014222,0.7934399100503219,0.009529183749909376,-0.14027178217580905,0.35621590345511656,0.30364523061663085,0.37250658960626853,0.6739952473255733,2.6393960089417288,0.4944627149006711
60,dlow252↑&mom252↑,97349,7295,408,1.9591507697537258,1.1252695990771913,-0.03816302041952503,-0.10797549754975488,0.35629539081038325,0.22599102199303536,,1.4609288354589272,1.9160944059276757,1.7239979696016314
60,dlow252↑&mom12_1↑,90204,6851,374,1.9856478451126642,1.123683651365027,-0.03128362742952472,-0.10147377389594314,0.36284421976852466,0.2165535896412576,,1.4194194848894892,1.9812379884909204,1.7224265998753554
60,dlow252↑&mom126↑,117670,8364,530,1.8583278189247139,1.0384773105755756,-0.03963916808418441,-0.11457475604554096,0.34527067221891733,0.21251805897849918,2.487382514346717,1.5554421908664142,1.8918133389576735,1.7864976599267706
60,dlow252↑&sma120gap↑,105867,7595,507,1.8756043414343362,1.0364596999341553,-0.04318541609822149,-0.12152903415310079,0.3403988022707737,0.2197379731172131,2.5170727565604043,1.607553737530119,1.864305070817675,1.860872387208224
60,dlow252↑&rs63↑,98256,7155,491,1.9038144361411127,1.043040194224062,-0.04283266342093434,-0.12411439140317604,0.3366817293600391,0.21885686370297996,3.0328360852310143,1.617400052449457,1.9317012665534485,1.815283734171825
60,dlow252↑&mom63↑,99386,7112,501,1.8708570020076534,1.0432816183861577,-0.044665615736799474,-0.12338652498913755,0.33746201678304794,0.22017185519087196,3.052696722152789,1.6090200178990601,1.8814587945380086,1.7865168728419163
60,dlow252↑&beta60↑,57120,5145,332,2.354893320856604,1.0380754230714826,0.004452408685480496,-0.09492963803203147,0.37487745098039216,0.17083333333333334,3.7967738657359065,1.7414963011193014,2.6468454532878574,2.0820572384278626
60,dlow252↑&sma60gap↑,87434,6466,487,1.9334342628787262,1.047152302598407,-0.044136975014779346,-0.12672188389031946,0.3378319646819315,0.228377976530869,2.4499792812717462,1.6897933070108295,1.921597695995347,1.909530926496988
60,dlow252↑&range60↑,87210,6070,431,1.8196860351003972,1.0528397619888954,-0.06334280804876521,-0.14362407322255571,0.31498681343882584,0.24823988074762068,3.2131163384113823,1.62400473857866,1.7955752072556372,1.6405682807028354
60,mom252↑&mom12_1↑,109061,7479,423,1.792867172405759,1.1197329271703838,-0.034409189140494366,-0.09379304216421347,0.3631087189737853,0.20169446456570175,,1.3550988955188417,1.6826666340393395,1.6526791790342463
60,mom252↑&mom126↑,81302,5958,364,1.915902160872872,1.1004057056909982,-0.038546450284753765,-0.107033891830491,0.35806007232294407,0.22319254138889572,,1.4289925330734339,1.7938189953448826,1.7978964134583464
60,mom252↑&sma120gap↑,68648,5007,341,1.9068817399427143,1.097970852058088,-0.04306940198761606,-0.1113512965183967,0.3565143922619741,0.23198053839878802,,1.2553252824237038,1.819527490670258,1.8017037854056204
60,mom252↑&rs63↑,61240,4623,328,1.973616507598783,1.093749836138456,-0.04061543721063128,-0.11540806557742528,0.3513879817112998,0.23236446766819072,,1.2647048307629971,1.9405695015350963,1.7752372818477529
60,mom252↑&mom63↑,63431,4607,332,1.8988502305984387,1.084409584698175,-0.044778434227045,-0.1146694133047712,0.35187841906954015,0.23341899071431949,,1.2363253576477558,1.8626340964297843,1.7127986380885065
60,mom252↑&beta60↑,38935,3738,244,2.5099968450551655,1.0958573705537802,0.018707997627578972,-0.07758963386432227,0.39781687427764223,0.17721844099139591,,2.10107803751094,2.5394194062263793,2.043127803041319
60,mom252↑&sma60gap↑,55704,4088,322,1.9186623901408972,1.1062346510670487,-0.04494614995002236,-0.11558091273651272,0.35378069797501077,0.23912106850495476,,1.208635180034614,1.8405061789171628,1.8141392019570104
60,mom252↑&range60↑,50928,3738,278,1.9189193991953908,1.121679745115551,-0.0670616928338589,-0.14626500236051126,0.3175856110587496,0.2736804901036758,,1.3110005341341042,1.8610349584497146,1.5982665407835224
60,mom12_1↑&mom126↑,74921,5514,335,1.9241425957885447,1.0932787001460846,-0.03168834735130925,-0.10088581671979058,0.3630090361847813,0.21262396390865043,,1.3636048113128196,1.838817961904968,1.7885624411192111
60,mom12_1↑&sma120gap↑,57591,4337,292,1.9688329096595558,1.0990418432754865,-0.03319130043658231,-0.10352112192260898,0.3666545119897206,0.22263895400322967,,1.1887428873858656,1.9423386384892374,1.8055873015437063
60,mom12_1↑&rs63↑,53104,4094,290,2.015555033726386,1.0821177245067406,-0.030774083042748476,-0.10805296126668701,0.36038716480867733,0.2202470623681832,,1.1966347665829706,2.044820851631604,1.75505237937994
60,mom12_1↑&mom63↑,55005,4068,292,1.9335385391343267,1.0775152085097146,-0.035830871475779284,-0.10751900997253827,0.36029451868011997,0.22259794564130533,,1.1505968464989917,1.9496837092290231,1.7099509818555918
60,mom12_1↑&beta60↑,39101,3671,239,2.454542620492685,1.1025717192025164,0.017663928873740915,-0.07644479556249129,0.3974834403212194,0.17170916344850515,,2.096635130972752,2.499969161711917,1.9948504777605967
60,mom12_1↑&sma60gap↑,42786,3330,265,2.0347759893795874,1.112099789991246,-0.031736135260439724,-0.10599972817263714,0.367316411910438,0.22972467629598467,,1.1337694069905855,2.047302410447113,1.8342091520764956
60,mom12_1↑&range60↑,47673,3452,267,1.8930947986717195,1.1072301270330827,-0.058417629181423014,-0.1385069649933326,0.3220061670127745,0.25538564806074715,,1.2436264365729357,1.8601505428851883,1.5801200646540425
60,mom126↑&sma120gap↑,113902,7582,525,1.740309487380974,1.0505666741945026,-0.0433338410859096,-0.1130075559784317,0.3429702726905586,0.20784534073150604,2.0090397231261945,1.441853253185013,1.702102653535654,1.8308411225348804
60,mom126↑&rs63↑,101164,6914,500,1.7868061552708099,1.0435526836828941,-0.04283743342715553,-0.11690428108765683,0.3380649242813649,0.2092938199359456,3.0135595846892915,1.4852513249086816,1.8095618676844394,1.7501523854020606
60,mom126↑&mom63↑,103025,6882,505,1.7464095704469438,1.0411971036826229,-0.044926664320314724,-0.11664155680252308,0.3389080320310604,0.21058966270322738,3.077677873725234,1.4758486986692518,1.747359478830175,1.711933265452115
60,mom126↑&beta60↑,49298,4147,304,2.199271227323968,1.05004992286025,-0.0027004504254442264,-0.09722265923519813,0.3661203294251288,0.16911436569434865,,1.4307430938533743,2.456153949469829,2.073989313000625
60,mom126↑&sma60gap↑,87176,6109,478,1.8320918586536337,1.0601480963071852,-0.04335283800177593,-0.11806234395532872,0.34188308708818943,0.21805313389006148,1.9623178691000038,1.5497736386748857,1.7773410513297032,1.9159929167123593
60,mom126↑&range60↑,80201,5546,406,1.8078988954700488,1.0604210434482633,-0.06496897692439947,-0.14345342382292237,0.31071931771424294,0.24792708320345133,3.4590423059042306,1.6397861949639074,1.775229787905462,1.6030932864477803
60,sma120gap↑&rs63↑,140379,8948,660,1.6664714919208574,1.0569094453118983,-0.04499890039283978,-0.11493332806480594,0.3320867081258593,0.19694541206305788,1.7671661927132778,1.4184761960609646,1.7246999779503054,1.6429492318133574
60,sma120gap↑&mom63↑,144705,8939,670,1.6150257729066848,1.0493421735140425,-0.04756351935820888,-0.11339592387805297,0.334369925019868,0.198555682250095,1.6765620749329664,1.393328155548472,1.665970631802464,1.5814543563157346
60,sma120gap↑&beta60↑,45601,3906,309,2.239401320562093,1.0984876933427983,-0.006345736372167899,-0.10729290387702028,0.3602113988728317,0.1854564592881735,1.8092808652852745,1.5908336767667572,2.379008413333375,2.1249787021791415
60,sma120gap↑&sma60gap↑,137428,8592,678,1.6345307667693258,1.0626732848200016,-0.04835403286449616,-0.11441912366356621,0.3339566900486073,0.2014072823587624,1.6800765803553763,1.4196275322545984,1.6466953007906682,1.6720371283767386
60,sma120gap↑&range60↑,88443,6165,436,1.8223998585405163,1.0765904760429132,-0.06787184414933098,-0.15087138574270065,0.30378888097418677,0.2547968748233325,2.2343787179549883,1.6474532897545466,1.797925644338212,1.5956186950862181
60,rs63↑&mom63↑,168358,10256,747,1.5926425405065763,1.06310753045125,-0.04473609054823184,-0.11026118151167968,0.3321196497938916,0.1868221290345573,1.4785556520669074,1.3753393587169094,1.6745162162870961,1.6126814319243035
60,rs63↑&beta60↑,49208,3991,323,2.1204111113860105,1.106162849888668,-0.007026340907023944,-0.10317894623646434,0.36071370508860345,0.17643472606080313,1.3414517479679002,1.4724535011007287,2.454129667998987,1.8441725709433467
60,rs63↑&sma60gap↑,124860,8086,648,1.693107228911221,1.0576162024771922,-0.04530169645268169,-0.1163114662390286,0.33125901009130226,0.20048854717283357,1.4431434231618727,1.49869042639305,1.7603803829951297,1.7239673400696751
60,rs63↑&range60↑,99501,6810,477,1.7893435164282443,1.0817514327657978,-0.06359481970426241,-0.14523333711630115,0.3054843669912865,0.24199756786363957,1.6335367175926243,1.6561928959586658,1.7839952252099955,1.608446018576068
60,mom63↑&beta60↑,48397,3866,319,2.0884181818770213,1.1063322391319554,-0.012105735709673666,-0.10615488780684323,0.3582246833481414,0.1827179370622146,1.2030922597289553,1.453112398003642,2.37980161355829,1.8972947868541912
60,mom63↑&sma60gap↑,126906,7974,655,1.6427373565003676,1.05354387272923,-0.04874105906185012,-0.11612878095856932,0.332301073235308,0.20347343703213402,1.385213694448475,1.4774483367111073,1.7017381985934343,1.6551626034959734
60,mom63↑&range60↑,99156,6716,480,1.7707846401841514,1.07655057859915,-0.06610068544923055,-0.1460467238018483,0.30501432086812696,0.24513897293154222,1.6440335053192539,1.6494313862107792,1.7616761671342518,1.582352900296267
60,beta60↑&sma60gap↑,45651,3697,344,2.1172552226633994,1.059486654565131,-0.0158567961419813,-0.11242422434967991,0.3502661497009923,0.18483713390725284,1.4562752369706633,1.5601484719583836,2.2602780411749186,2.195283001567525
60,beta60↑&range60↑,67875,4541,384,1.74910433798184,1.0303576534026477,-0.03418491226376039,-0.11067681726249146,0.34176058931860037,0.18316022099447513,1.5135302795067653,1.6979275244552554,1.8960893408595256,1.6123568568254458
60,sma60gap↑&range60↑,83288,5860,453,1.839455306288952,1.0374402367380522,-0.07024825339004917,-0.155469160997528,0.3018682163096725,0.260337623667275,1.5102330691796604,1.7427957650935024,1.874583692094254,1.6744447944963037
60,dlow252↑&mom252↑&mom12_1↑,87097,6622,364,1.987742107490186,1.125946941285969,-0.03092277761707316,-0.10119290653590629,0.3641342411334489,0.21682721563314467,,1.4437497886613777,1.980745099422666,1.7206737186698486
60,dlow252↑&mom252↑&mom126↑,72064,5543,339,2.0109467549718953,1.1108639660335455,-0.03918185344795802,-0.1128967076895041,0.3557948490230906,0.23406971580817051,,1.4527259754563957,1.9425776856678463,1.803337658427936
60,dlow252↑&mom252↑&sma120gap↑,60815,4660,311,2.0033150938206123,1.1022531975442167,-0.04386551547114674,-0.11814140622929359,0.3524623859245252,0.24423250842719724,,1.3052483796538257,1.9364024237556414,1.8330557651231998
60,dlow252↑&mom252↑&rs63↑,54760,4254,299,2.030991490022008,1.1004784636814124,-0.04318144852562769,-0.12224055628487507,0.34715120525931337,0.24388239590942293,,1.2765553891216124,2.0189841767512218,1.7828945356560657
60,dlow252↑&mom252↑&mom63↑,56156,4261,304,1.9837613584651483,1.095468311773878,-0.045470095067554395,-0.12078978150010355,0.34876059548400884,0.24472896929980767,,1.2695023570796558,1.961555555773903,1.7539414965902205
60,dlow252↑&mom252↑&beta60↑,34731,3523,222,2.651974921035394,1.0915025931028444,0.025203804667641626,-0.07557372635835269,0.40266620598312747,0.18004088566410412,,2.148479803806069,2.8206641244110937,2.097923737912623
60,dlow252↑&mom252↑&sma60gap↑,48823,3778,294,2.023072978573063,1.1127436869970422,-0.04526755847077233,-0.12169660701515628,0.3510435655326383,0.2513774245744833,,1.2855545563438204,1.9792898819682667,1.8321491493236237
60,dlow252↑&mom252↑&range60↑,47861,3592,262,1.9621337912778911,1.1159909063420745,-0.06521250151484566,-0.1438796465609129,0.3205950565178329,0.2738137523244395,,1.340538042844244,1.9191438445516449,1.620959042223338
60,dlow252↑&mom12_1↑&mom126↑,65490,5102,305,2.036758424971457,1.109398601135962,-0.031346469730294355,-0.1054851487613418,0.3633379141853718,0.22372881355932203,,1.3735596653285311,2.013547840350875,1.8060319950580066
60,dlow252↑&mom12_1↑&sma120gap↑,52334,4099,268,2.0477080888110453,1.0995378149483068,-0.03369569572643137,-0.10829836084012173,0.36366415714449496,0.2325830244200711,,1.2213022988561153,2.035789126789235,1.837445484699617
60,dlow252↑&mom12_1↑&rs63↑,47446,3760,255,2.071869026705734,1.0965477029639392,-0.033303005397055385,-0.11361750403460497,0.3574590060279054,0.23139990726299373,,1.192193036972946,2.114057325843446,1.7834523607918946
60,dlow252↑&mom12_1↑&mom63↑,48743,3757,260,2.0151296694044585,1.090969855621152,-0.03618188441669229,-0.11164819034958617,0.35900539564655437,0.23328477935293274,,1.1758195703707426,2.041685765290635,1.7570581834292023
60,dlow252↑&mom12_1↑&beta60↑,33304,3346,209,2.626658402289663,1.1037303387983461,0.026761020708903648,-0.07344248920638152,0.40445592121066537,0.17517415325486427,,2.0978909792140983,2.8368825020633572,2.0758000245030175
60,dlow252↑&mom12_1↑&sma60gap↑,39572,3173,248,2.0963130082961334,1.1138933917388216,-0.03178011822899463,-0.11023935839453647,0.36629434954007883,0.23781967047407257,,1.1994861120425404,2.1272540860492213,1.843000445434894
60,dlow252↑&mom12_1↑&range60↑,42239,3195,232,1.97756739134809,1.1104087324189276,-0.055886234399827685,-0.13451384043883297,0.32907976041099457,0.25980728710433487,,1.2427598705301863,1.971538687915026,1.626995475756236
60,dlow252↑&mom126↑&sma120gap↑,90218,6505,445,1.8850729576073744,1.0417889750343599,-0.042891185699487765,-0.12071864308319158,0.3432352745571837,0.2232037952515019,1.7103986832020306,1.5798800153552173,1.8760792927302767,1.8786616310298399
60,dlow252↑&mom126↑&rs63↑,80897,5939,422,1.919353488630327,1.041279161536776,-0.04280881052406948,-0.1236200815112567,0.3392832861539983,0.22421103378370025,2.431106891850185,1.5913982558788227,1.9800602192742396,1.8045495126536415
60,dlow252↑&mom126↑&mom63↑,81922,5934,428,1.8937430551121353,1.0397396146874514,-0.0439107863118712,-0.12272015769645545,0.3402871023656649,0.224835819438002,2.7581731792071484,1.5792732646942322,1.933432811759072,1.8010031121644348
60,dlow252↑&mom126↑&beta60↑,40295,3658,264,2.3733762854181237,1.0335670920369249,0.003736384398808107,-0.09838752641796811,0.37044298300037226,0.1781610621665219,,1.6254977122424419,2.757258958317127,2.069812566300906
60,dlow252↑&mom126↑&sma60gap↑,69764,5265,406,1.9730634868883465,1.050426771841982,-0.04150862926037408,-0.12303165973285307,0.3442319821111175,0.23159509202453987,1.5860839919417324,1.6899037492697666,1.9575034437719336,1.9476981780482656
60,dlow252↑&mom126↑&range60↑,69455,5050,365,1.9009115962786838,1.0543472041933848,-0.0623318031702303,-0.14440676097316452,0.3171549924411489,0.25403498668202434,3.0135595846892915,1.6670924003856216,1.908404857888647,1.684017594801614
60,dlow252↑&sma120gap↑&rs63↑,89646,6592,466,1.9224734029748722,1.0370624121630228,-0.04291678735301556,-0.1253179412269072,0.3359993753207059,0.2227539432880441,2.676654311150396,1.654796783607593,1.9482860562249045,1.8236175471748874
