h,rule,anchor,ret,idx,ew,ex_idx,ex_ew
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250701,0.14330833443177454,0.24244093854007434,0.04701913657799798,-0.0991326041082998,0.09628919785377657
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250801,0.3557433384192955,0.5446418561793125,0.22674962700050288,-0.18889851776001698,0.12899371141879262
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20250901,0.6536999978245733,0.5467130157815678,0.2139173468010706,0.1069869820430055,0.4397826510235027
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20251001,0.2968555681244647,0.3446795097404919,0.14590468230382236,-0.04782394161602721,0.1509508858206423
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20251103,0.01901802733523723,0.4114977103368396,0.28791042416984386,-0.39247968300160235,-0.26889239683460664
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20251201,0.6773772878480752,0.5450267372400642,0.13972894599567418,0.13235055060801093,0.537648341852401
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20260102,0.03691574838839669,0.2340001758771782,-0.08341688345908818,-0.19708442748878152,0.12033263184748487
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20260202,-0.2355669611737105,-0.15443688739440725,-0.26027175941614394,-0.08113007377930326,0.024704798242433434
120,R7_저점탈출+미매집(dlow252↑+upvol20↓+amt20↑),20260303,-0.16461348186154307,0.04717050434933151,-0.07270762142384808,-0.21178398621087458,-0.09190586043769498
120,R0_무작위20,20240102,0.0023154425226362694,0.011191694341047054,-0.015180047281152152,-0.008876251818410785,0.01749548980378842
120,R0_무작위20,20240201,-0.03643928564090623,0.013569344837927174,-0.034787644052531645,-0.05000863047883341,-0.0016516415883745875
120,R0_무작위20,20240304,-0.10391566344119611,-0.0673056724528906,-0.09934416841446524,-0.036609990988305516,-0.004571495026730876
120,R0_무작위20,20240401,-0.11732576868387794,-0.11181199018367793,-0.11393036437542291,-0.005513778500200003,-0.00339540430845503
120,R0_무작위20,20240502,-0.15772364311004652,-0.11600273432572383,-0.14622257868983948,-0.04172090878432269,-0.011501064420207041
120,R0_무작위20,20240603,-0.1956491343660202,-0.15112534873915695,-0.1882964603989608,-0.04452378562686324,-0.007352673967059381
120,R0_무작위20,20240701,-0.17973538599288957,-0.17214388881280396,-0.1832261524667367,-0.007591497180085616,0.0034907664738471345
120,R0_무작위20,20240801,-0.04793571165640559,-0.05086604009444419,-0.0543451074947402,0.0029303284380386013,0.006409395838334608
120,R0_무작위20,20240902,-0.05046758847359165,-0.041504875456384434,-0.03888926915318846,-0.008962713017207219,-0.011578319320403194
120,R0_무작위20,20241002,-0.09914190590457292,-0.08036770688730215,-0.09100146229897278,-0.018774199017270773,-0.008140443605600137
120,R0_무작위20,20241101,0.002058992472436889,-0.030176535087040473,-0.009153896110690698,0.03223552755947736,0.011212888583127587
120,R0_무작위20,20241202,0.13043792216503475,0.10684826368963629,0.12955921190892808,0.023589658475398456,0.0008787102561066684
120,R0_무작위20,20250102,0.13366418151663229,0.1610818691908991,0.13871249683281348,-0.027417687674266805,-0.00504831531618119
120,R0_무작위20,20250203,0.14380587480011808,0.1908444439871355,0.14042980306360245,-0.047038569187017404,0.0033760717365156345
120,R0_무작위20,20250304,0.10357334294547753,0.13732674616873008,0.09197568684204789,-0.03375340322325256,0.011597656103429638
120,R0_무작위20,20250401,0.2558302206782551,0.3004713576132273,0.2319800372104839,-0.04464113693497218,0.023850183467771208
120,R0_무작위20,20250502,0.12207725400848526,0.4108899389764611,0.14448869527111344,-0.28881268496797585,-0.022411441262628173
120,R0_무작위20,20250602,0.07891011429099276,0.2956319553532766,0.08033783398281477,-0.21672184106228382,-0.0014277196918220103
120,R0_무작위20,20250701,0.06818591462886725,0.24244093854007434,0.04701913657799798,-0.1742550239112071,0.02116677805086927
120,R0_무작위20,20250801,0.20725812655652137,0.5446418561793125,0.22674962700050288,-0.3373837296227911,-0.019491500443981513
120,R0_무작위20,20250901,0.2018450137282821,0.5467130157815678,0.2139173468010706,-0.3448680020532857,-0.012072333072788516
120,R0_무작위20,20251001,0.1310702308334587,0.3446795097404919,0.14590468230382236,-0.21360927890703318,-0.014834451470363663
120,R0_무작위20,20251103,0.29292120282802725,0.4114977103368396,0.28791042416984386,-0.11857650750881232,0.00501077865818339
120,R0_무작위20,20251201,0.11400062770623948,0.5450267372400642,0.13972894599567418,-0.43102610953382475,-0.0257283182894347
120,R0_무작위20,20260102,-0.09367419585467089,0.2340001758771782,-0.08341688345908818,-0.3276743717318491,-0.01025731239558271
120,R0_무작위20,20260202,-0.26066810007672425,-0.15443688739440725,-0.26027175941614394,-0.106231212682317,-0.0003963406605803077
120,R0_무작위20,20260303,-0.06315584399878206,0.04717050434933151,-0.07270762142384808,-0.11032634834811357,0.009551777425066021
