ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score
278470,에이피알,,354000,42.1,5.5,9.4,-25.2,114.0,-9.9,-4.6,-13.7,-6.7,-9.0,12.7,0.74,473000,165400,0,False,False,False,181696,253731,671.1,659.0,970.1,0.72,0,False,False,False,False,-,45.5,373.9,-590.5,-386.4,285.5,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,48.5,50.5,278470,01190568,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,3655.2,1227.1,197.9,CFS,영업이익,dart_OperatingIncomeLoss,3410.5,791.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1522.7,556.3,173.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.93,default,-3,60.5,62.5
161890,한국콜마,,100200,35.0,16.2,30.3,-19.6,65.3,-6.9,16.0,16.1,-5.5,5.6,28.3,0.36,124600,60600,0,False,False,False,240630,452586,168.0,241.0,483.2,0.53,0,False,False,False,False,-,41.7,262.4,-199.0,308.7,528.6,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,44.7,46.7,161890,00939331,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,2395.9,1938.5,23.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,2914.3,2153.8,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,788.9,599.4,31.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.22,default,0,59.7,61.7
017370,우신시스템,,4040,36.9,19.0,10.7,-49.7,3.3,-4.5,-5.2,-36.4,-5.5,-11.7,-31.3,1.11,8030,3910,0,False,False,False,23404,27026,1.2,1.0,1.1,0.87,4,False,False,False,True,거래량동반양봉,61.2,-0.7,-0.0,3.2,-0.3,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,65.2,67.2,017370,00142883,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,208.6,360.7,-42.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,901.1,-813.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.4,91.3,-103.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,4.32,default,-1,59.2,61.2
480370,씨케이솔루션,,1249,36.2,51.4,46.2,-70.1,19.4,8.0,-5.3,-48.0,-1.5,-21.4,-50.6,0.65,4171,1046,10,False,True,True,70506,113845,0.9,0.8,1.5,0.62,6,False,True,True,False,5일선회복/+3%반등,44.9,0.3,-0.0,-0.2,-0.0,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,63.9,65.9,480370,01210677,0,0,1,0,,,[20260212] 매매거래정지및정지해제(중요내용공시)               (20260212800129),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260212800129,,,,안전,SAFE,2025,-366.1,165.2,-321.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,162.5,-387.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-161.9,-79.9,-102.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,5,58.9,60.9
226320,잇츠한불,,9180,43.7,3.3,24.5,-38.3,5.9,-7.9,2.2,-12.8,-5.3,-9.4,-16.5,0.48,14870,8670,0,False,False,False,22454,38970,1.7,2.1,3.9,0.58,0,False,False,False,False,-,40.0,0.7,-1.3,5.1,0.1,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,43.0,45.0,226320,00911955,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,192.1,178.8,7.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,280.7,234.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,68.3,55.8,22.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.46,default,0,58.0,60.0
025540,한국단자,,63100,30.8,34.7,26.6,-32.9,8.2,-1.6,-6.8,-26.3,-4.5,-13.5,-11.9,0.62,94000,58300,0,False,False,False,15917,20054,7.7,9.9,13.3,0.79,3,False,True,False,False,5일선회복,54.7,6.2,-4.1,25.5,-31.2,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,60.7,62.7,025540,00157070,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,1392.5,1713.1,-18.7,CFS,영업이익,dart_OperatingIncomeLoss,2191.8,1993.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,258.3,286.7,-9.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.57,default,2,57.7,59.7
042700,한미반도체,,200000,42.3,11.1,17.4,-53.1,145.7,-17.5,-25.9,-32.2,-12.0,-27.6,-9.5,0.56,426000,81400,0,False,False,False,824358,994330,1122.6,1782.2,2321.0,0.83,3,False,False,True,False,+3%반등,62.3,-1495.1,-534.1,2302.7,-4181.8,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,65.3,67.3,042700,00161383,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,2513.9,2553.9,-1.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,2286.3,1413.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,84.6,696.3,-87.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,0.91,default,-3,57.3,59.3
475560,더본코리아,,13980,34.1,34.6,20.6,-51.5,10.4,-2.9,-10.0,-33.7,-3.1,-11.8,-35.5,0.42,28850,12660,0,False,False,False,9945,16302,0.9,1.4,2.4,0.61,3,False,True,False,False,5일선회복,60.6,0.7,-0.8,4.2,-0.8,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,71.6,73.6,475560,00968607,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-236.8,360.2,-165.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-290.0,458.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-41.9,62.0,-167.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,56.6,58.6
001440,대한전선,,28100,40.2,40.4,32.4,-63.0,90.6,1.4,-17.7,-32.4,-7.0,-28.5,-10.5,0.84,75900,14740,0,False,False,False,2021130,2521051,597.6,567.4,791.2,0.8,6,False,True,True,False,5일선회복/+3%반등,50.6,-83.3,104.0,-959.2,342.3,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,64.6,66.6,001440,00113207,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-919.6,-392.6,-134.2,CFS,영업외손익,dart_NonOperatingProfitLoss,-1712.8,67.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-620.1,44.7,-1487.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,7,56.6,58.6
000590,CS홀딩스,,67600,38.0,35.2,21.3,-32.6,3.8,0.0,-1.5,-13.3,-2.3,-5.8,-12.6,1.51,100300,65100,10,False,True,True,980,835,0.9,0.7,0.6,1.17,0,False,False,False,False,-,45.8,0.2,-0.1,1.2,0.0,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,58.8,60.8,000590,00149026,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,202.2,223.1,-9.4,CFS,영업이익,dart_OperatingIncomeLoss,176.1,295.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,46.0,52.5,-12.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,0.87,default,2,55.8,57.8
010580,에스엠벡셀,,1547,41.6,17.4,4.9,-55.7,5.0,-5.6,-8.8,-28.2,-4.5,-17.7,-27.6,1.08,3495,1474,0,False,False,False,103029,97705,1.6,1.6,1.6,1.05,0,False,False,False,False,-,58.6,0.4,-0.3,1.4,0.0,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,61.6,63.6,010580,00147860,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,15.7,52.2,-69.8,OFS,영업이익(손실),dart_OperatingIncomeLoss,62.1,2.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,4.9,8.4,-41.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,3.96,default,-1,55.6,57.6
034120,SBS,,11480,20.2,10.1,31.3,-50.9,8.3,-3.5,3.4,-26.0,-3.6,-9.0,-31.5,0.46,23400,10600,0,False,False,False,7101,12045,0.6,0.8,1.4,0.59,3,False,True,False,False,5일선회복,62.5,0.0,-0.4,0.0,-0.8,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,65.5,67.5,034120,00130772,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,181.5,-191.9,194.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,648.5,83.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-176.3,-68.8,-156.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,3.57,default,0,55.5,57.5
007860,서연,,7500,35.5,37.3,33.9,-39.9,7.1,-0.7,-6.5,-21.4,-2.8,-9.3,-19.8,0.41,12470,7000,5,False,False,True,33841,52298,1.6,2.5,4.1,0.65,6,False,True,True,False,5일선회복/+3%반등,47.4,-0.8,-0.4,-2.5,0.3,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,58.4,60.4,007860,00163114,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,1995.9,2419.4,-17.5,CFS,영업이익,dart_OperatingIncomeLoss,2383.6,3229.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,524.7,536.2,-2.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.19,default,2,55.4,57.4
302440,SK바이오사이언스,,34350,33.3,30.1,28.4,-44.0,5.7,-3.1,-5.5,-22.3,-4.2,-10.1,-24.8,0.85,61300,32500,0,False,False,False,80226,106325,30.0,26.9,38.3,0.75,3,False,True,False,False,5일선회복,54.0,-2.3,3.1,28.7,30.9,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,60.0,62.0,302440,01319899,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,376.4,493.2,-23.7,CFS,영업외손익,dart_NonOperatingProfitLoss,1025.1,-1280.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-33.1,13.2,-350.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,2.72,default,-1,54.0,56.0
452260,한화갤러리아,,1910,41.3,20.5,18.9,-53.6,91.2,-4.0,-9.9,-22.4,-4.8,-22.8,-5.5,0.49,4120,999,0,False,False,False,868974,1352893,12.6,16.8,27.5,0.64,0,False,False,False,False,-,52.8,1.8,0.2,-11.8,1.3,True,10,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,62.8,64.8,452260,01722437,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,12.1,-167.1,107.3,CFS,영업외손익,dart_NonOperatingProfitLoss,783.9,635.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-118.6,-69.1,-71.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,64.79,default,0,52.8,54.8
006110,삼아알미늄,,34150,42.5,42.0,33.8,-67.4,93.7,-4.6,-20.9,-41.6,-6.6,-39.6,-11.3,1.19,104600,17630,0,False,False,False,191491,157347,64.9,63.6,57.2,1.22,6,False,True,True,False,5일선회복/+3%반등,49.1,-8.4,6.8,-53.5,15.6,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,63.1,65.1,006110,00126779,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-176.5,-95.9,-84.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,-49.7,53.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-43.9,-25.0,-75.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,4,52.1,54.1
002600,조흥,,136900,35.2,51.8,1.1,-16.7,2.2,-1.2,-0.8,-5.9,-1.3,-1.8,-8.5,0.42,164400,134000,0,False,False,False,11,51,0.0,0.0,0.1,0.22,4,False,False,False,True,거래량동반양봉,48.8,0.0,0.0,-0.0,-0.0,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,52.8,54.8,002600,00149345,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,186.3,208.3,-10.6,CFS,영업이익,dart_OperatingIncomeLoss,105.8,458.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,37.6,37.3,0.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,2,현금창출보통,0.57,default,-3,51.8,53.8
001260,남광토건,,7300,38.4,0.8,21.0,-45.5,8.5,-7.2,-8.5,-26.5,-18.6,-13.2,-13.6,0.07,13400,6730,5,False,True,False,81594,827889,4.6,6.1,83.1,0.1,0,False,False,False,False,-,56.5,-1.5,0.1,-2.5,3.4,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,64.5,66.5,001260,00107066,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,114.4,73.0,56.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,347.0,1.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,22.5,25.5,-11.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,3.03,default,-3,51.5,53.5
037710,광주신세계,,37600,48.7,3.8,16.4,-36.9,29.2,-13.3,-12.4,-1.6,-14.1,-4.2,7.0,0.12,59600,29100,0,False,False,False,111442,805482,34.5,43.2,380.3,0.14,0,False,False,False,False,-,41.4,-1.1,5.9,-53.5,0.9,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,49.4,51.4,037710,00220561,0,1,0,0,,[20260225] 주요사항보고서(감자결정) (20260225005661),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225005661,,,,20260225005661,주의,SAFE,2025,524.7,523.3,0.3,OFS,영업이익(손실),dart_OperatingIncomeLoss,676.3,769.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,156.7,128.9,21.6,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.29,default,-3,51.4,53.4
005070,코스모신소재,,34900,41.0,14.5,11.0,-47.4,4.0,-6.9,-10.6,-45.9,-7.7,-19.9,-29.5,0.99,66400,33550,0,False,False,False,117779,136552,47.5,42.4,51.6,0.86,0,False,False,False,False,-,57.2,-3.5,-9.4,112.4,1.4,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,57.2,59.2,005070,00129989,0,4,0,0,,[20260313] 주요사항보고서(유상증자결정) (20260313000741) || [20260130] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260130801250) || [20260116] [기재정정]주요사항보고서(전환사채권발행결정) (20260116000490),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313000741 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260130801250 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260116000490,,,,20260313000741 || 20260130801250 || 20260116000490,주의,SAFE,2025,23.8,250.0,-90.5,OFS,영업이익,dart_OperatingIncomeLoss,1382.3,90.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,8.7,10.4,-16.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,58.08,default,-1,51.2,53.2
013890,지누스,,8720,42.1,51.0,34.2,-60.6,6.3,-0.9,-3.2,-30.3,-1.3,-8.1,-25.8,2.09,22150,8200,5,True,False,False,28099,19849,3.7,2.5,1.7,1.42,0,False,False,False,False,-,45.2,2.9,0.1,1.0,0.1,True,10,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,60.2,62.2,013890,00150633,0,1,0,0,,[20260220] 주요사항보고서(감자결정) (20260220001622),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260220001622,,,,20260220001622,주의,SAFE,2025,254.8,-54.5,567.9,CFS,영업이익,dart_OperatingIncomeLoss,2167.1,-39.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-300.9,275.0,-209.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,8.51,default,1,51.2,53.2
005680,삼영전자,,13200,27.1,12.7,15.4,-26.6,31.1,-6.7,-4.8,-12.1,-9.2,-6.3,5.2,0.34,17990,10070,0,False,False,False,39080,79873,3.7,5.2,11.9,0.49,0,False,False,False,False,-,61.2,-7.8,3.9,-7.0,12.8,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,64.2,66.2,005680,00127200,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,92.4,73.0,26.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,301.2,398.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,21.4,33.2,-35.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,3.26,default,-3,51.2,53.2
009830,한화솔루션,,30000,41.4,49.5,41.0,-46.4,23.8,8.7,-10.7,-30.0,-3.2,-14.7,-11.9,2.13,55934,24241,5,False,True,False,3481472,2645109,1744.2,998.8,816.0,1.32,6,False,True,True,False,5일선회복/+3%반등,46.1,-134.9,51.7,-935.9,-313.1,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,65.1,67.1,009830,00162461,0,17,0,0,,[20260724] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260724800097) || [20260721] [기재정정]특수관계인의유상증자참여 (20260721000930) || [20260720] [기재정정]주요사항보고서(유상증자결정) (20260720000067),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260724800097 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000930 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000067,,,,20260724800097 || 20260721000930 || 20260720000067,주의,SAFE,2025,-4732.1,-11234.6,57.9,CFS,영업외손익,dart_NonOperatingProfitLoss,-6550.1,6384.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-1349.8,-984.0,-37.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-5,이중적자,,default,6,51.1,53.1
009900,명신산업,,6920,40.8,28.6,32.7,-53.7,5.8,-1.1,-7.6,-34.3,-3.3,-18.0,-25.7,0.7,14940,6540,0,False,False,False,103093,119728,5.8,7.0,8.6,0.86,6,False,True,True,False,5일선회복/+3%반등,44.9,-0.0,0.4,-3.9,8.3,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,53.9,55.9,009900,00173078,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,1025.9,1481.2,-30.7,CFS,영업이익,dart_OperatingIncomeLoss,1588.8,2037.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,206.1,300.6,-31.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.55,default,2,50.9,52.9
