market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket
kosdaq,20260602,20260602_2340,038950,파인디지털,미분류,3100,35.0,34.8,21.0,-20.5,10.1,-5.9,-12.1,3.2,-6.6,-7.2,-4.8,4.08,3900,2815,10,1,0,1,102145,35371,4.7,3.1,1.1,2.89,7,0,1,0,1,5일선회복/거래량동반양봉,58.4,0.7,0.0,4.6,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,83.4,82.4,038950,264732,0,0,0,0,,,,,,,,,,,안전,2025.0,-45.8,-45.8,-0.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,-58.7,31.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-16.2,-20.1,19.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,1,79.4,78.4,8,15.0,0.636,-15.0,0.0,14.6,0.28,0.0,1.61,11183.0,0.0,7.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,108230,톱텍,미분류,3675,40.9,10.6,0.3,-40.4,2.1,-13.6,-21.1,-24.1,-9.7,-14.5,-19.6,1.05,6170,3600,0,0,0,0,129655,145848,5.7,5.0,5.9,0.89,0,0,0,0,0,-,65.3,-0.3,0.0,-10.8,-0.4,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,65.3,64.3,108230,531917,0,0,0,0,,,,,,,,,,,안전,2025.0,-31.4,124.9,-125.2,CFS,영업이익,dart_OperatingIncomeLoss,-82.4,1269.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,60.5,-4.8,1353.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-1,79.3,78.3,0,0.0,-0.051,-15.0,8.5,16.325,0.35,0.0,2.72,10549.0,0.0,10.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,215600,신라젠,미분류,2765,29.5,4.5,1.5,-48.8,4.3,-14.8,-22.8,-23.6,-12.1,-21.3,-16.6,0.89,5400,2650,0,0,0,0,878672,955603,23.7,25.7,30.4,0.92,0,0,0,0,0,-,85.3,-0.3,-0.1,-9.2,0.0,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,85.3,84.3,215600,919966,0,0,0,0,,,,,,,,,,,안전,2025.0,-255.9,-267.7,4.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,-225.0,-178.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-56.5,-51.0,-10.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,-1,79.3,78.3,0,0.0,-0.013,-17.0,0.0,20.0,3.47,0.0,0.0,797.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,092040,아미코젠,미분류,1485,41.5,14.9,0.0,-70.2,28.0,-15.3,-21.2,10.2,-12.1,-14.6,-39.5,0.76,4980,1160,0,0,0,0,505108,637009,7.1,7.9,10.9,0.79,0,0,0,0,0,-,67.1,-2.2,0.0,-8.9,0.1,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,67.1,66.1,092040,545734,0,14,0,0,,[20260428] [기재정정]전환사채(해외전환사채포함)발행후만기전사채취득              (제5회차) (20260428901290) || [20260428] [기재정정]전환사채(해외전환사채포함)발행후만기전사채취득              (제5회차) (20260428901276) || [20260428] [기재정정]전환사채(해외전환사채포함)발행후만기전사채취득              (제4회차) (20260428900940),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428901290 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428901276 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428900940,,,,20260428901290 || 20260428901276 || 20260428900940,주의,2025.0,-171.4,-70.5,-143.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,-244.2,-133.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-31.7,-43.3,26.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,79.1,78.1,0,-10.0,-0.202,-15.0,8.5,16.775,0.87,0.0,0.0,1703.0,0.0,1.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,456070,이엔셀,제약·바이오,9610,23.3,5.2,10.3,-54.1,2.2,-13.8,-41.0,-41.8,-21.2,-31.8,-31.1,0.69,20950,9400,0,0,0,0,101112,116930,7.8,10.6,14.4,0.86,0,0,0,0,0,-,85.9,-1.6,1.0,-2.4,0.7,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.9,92.9,456070,1544468,0,1,0,0,,[20251204] 주요사항보고서(전환사채권발행결정) (20251204000358),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251204000358,,,,20251204000358,주의,2025.0,-179.0,-156.8,-14.2,OFS,영업이익(손실),dart_OperatingIncomeLoss,-102.0,-101.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-48.7,-47.7,-2.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,78.9,77.9,0,0.0,-0.042,-20.0,-5.0,20.0,2.66,0.0,0.0,3609.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,310210,보로노이,미분류,233000,37.1,6.4,-2.1,-37.9,156.0,-14.7,-21.3,-30.3,-13.6,-19.1,3.8,0.85,375500,91000,5,0,0,1,131296,114727,227.4,350.2,308.7,1.14,0,0,0,0,0,-,70.2,-118.4,210.0,-75.2,415.4,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,83.2,82.2,310210,1327746,0,2,0,0,,[20260508] 주요사항보고서(전환사채매수선택권행사자지정) (20260508000923) || [20250630] 주요사항보고서(전환사채권발행결정) (20250627000897),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260508000923 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250627000897,,,,20260508000923 || 20250627000897,주의,2025.0,-543.8,-363.4,-49.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-720.9,-290.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-220.0,-144.9,-51.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-1,67.2,66.2,0,10.0,0.297,-20.0,-5.0,17.55,41.04,0.0,0.0,5678.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,044780,에이치케이,미분류,1246,23.5,28.4,-0.4,-34.8,11.2,-12.3,-20.9,-9.8,-14.9,-16.9,-10.4,1.17,1911,1120,0,0,0,0,211930,237033,3.4,2.8,3.5,0.89,4,0,0,0,1,거래량동반양봉,75.6,0.7,0.0,-2.1,-0.2,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,87.6,86.6,044780,235183,0,0,0,0,,,,,,,,,,,안전,2025.0,-3.9,-26.4,85.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-4.3,46.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-22.1,-12.2,-81.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-5,이중적자,,default,-1,66.6,65.6,4,10.0,0.2,-17.0,-7.5,18.9,0.36,5.0,0.0,3438.0,249.0,12.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,037370,EG,미분류,3670,14.4,5.5,-5.8,-52.2,2.7,-20.2,-33.2,-36.4,-22.0,-27.0,-34.1,2.09,7670,3575,0,0,0,0,46769,41913,3.1,1.9,2.0,1.12,0,0,0,0,0,-,95.5,0.4,0.0,-1.5,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,103.5,102.5,037370,261054,0,0,0,0,,,,,,,,,,,안전,2025.0,-21.7,-54.7,60.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,-36.7,-24.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-7.2,-10.2,29.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-2,106.5,105.5,0,10.0,0.2,-12.0,5.5,20.0,0.52,0.0,0.0,6992.0,0.0,7.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,322180,LS티라유텍,미분류,6250,19.5,9.2,11.7,-46.4,28.9,-16.6,-33.4,-27.3,-22.4,-21.2,-14.0,0.95,11660,4850,0,0,0,0,295789,385888,22.9,19.5,33.1,0.77,0,0,0,0,0,-,83.9,0.6,0.2,14.4,-5.6,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,98.9,97.9,322180,1309388,0,2,0,0,,[20260227] 주요사항보고서(감자결정) (20260227006502) || [20250905] 유상증자결정(종속회사의주요경영사항)               (20250905900113),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227006502 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250905900113,,,,20260227006502 || 20250905900113,주의,2025.0,-42.9,-79.1,45.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-68.7,-43.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-26.0,-29.1,10.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,105.9,104.9,0,3.0,0.024,-12.0,3.0,20.0,1.99,0.0,0.0,3141.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,0007C0,아크릴,미분류,27000,31.3,0.0,5.7,-64.9,9.1,-12.6,-29.7,-34.0,-17.9,-22.7,,0.88,77000,24750,5,1,0,0,387649,297104,67.9,118.3,100.4,1.3,0,0,0,0,0,-,85.6,0.1,-0.8,-1.3,1.7,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,98.6,97.6,0007C0,1829819,0,0,0,0,,,,,,,,,,,안전,2025.0,-22.5,-23.9,5.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-47.1,-14.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-7.9,-10.7,26.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,105.6,104.6,0,0.0,-0.007,-12.0,5.5,20.0,4.96,0.0,0.0,5448.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,014100,메디앙스,도매,1415,17.4,2.0,-1.9,-42.5,0.4,-11.0,-21.1,-16.1,-12.3,-15.3,-21.5,2.42,2460,1410,5,1,0,0,49011,30803,1.1,0.7,0.5,1.59,0,0,0,0,0,-,89.6,0.1,0.0,0.2,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,102.6,101.6,014100,267854,0,0,0,0,,,,,,,,,,,안전,2025.0,-11.0,-88.2,87.5,CFS,영업손실,dart_OperatingIncomeLoss,0.0,-22.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.8,-2.9,535.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-2,105.6,104.6,0,10.0,0.2,-12.0,5.5,20.0,0.23,0.0,0.0,6034.0,0.0,7.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,073490,LIG아큐버,미분류,39450,26.6,8.1,11.5,-36.9,121.6,-17.4,-22.6,12.9,-15.7,-14.5,30.2,0.9,62500,17800,0,0,0,0,164894,243479,83.5,69.2,118.0,0.68,0,0,0,0,0,-,76.5,29.3,1.0,84.4,-46.7,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,91.5,90.5,073490,462121,0,0,0,0,,,,,,,,,,,안전,2025.0,-11.2,24.4,-146.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,-85.0,180.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-2.8,-47.5,94.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-1,105.5,104.5,0,13.0,0.257,-15.0,8.5,19.125,1.79,0.0,0.25,21991.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,432470,케이엔에스,미분류,9540,21.8,6.9,11.3,-53.2,12.8,-19.3,-35.2,-40.4,-23.6,-27.6,-21.9,0.34,20400,8460,0,0,0,0,70538,165988,5.5,7.2,23.1,0.42,0,0,0,0,0,-,85.5,3.2,0.0,7.6,-0.1,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.5,92.5,432470,1402995,0,2,0,0,,[20250904] [기재정정]주요사항보고서(전환사채권발행결정) (20250904000437) || [20250903] 주요사항보고서(전환사채권발행결정) (20250903000155),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250904000437 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250903000155,,,,20250904000437 || 20250903000155,주의,2025.0,-15.6,8.1,-293.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-101.7,2.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,13.4,10.9,22.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,105.5,104.5,0,5.0,0.139,-15.0,8.5,20.0,1.49,0.0,0.0,6412.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,016100,리더스코스메틱,미분류,1331,20.4,38.4,13.4,-57.1,19.8,-12.5,-29.8,-7.1,-14.9,-16.0,-32.4,1.24,3100,1111,5,1,0,0,104195,62428,1.0,1.4,1.0,1.67,0,0,0,0,0,-,80.7,0.6,0.0,0.7,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.7,92.7,016100,180263,0,4,0,0,,[20260202] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260202901727) || [20260130] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260130901274) || [20260128] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260128900899),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260202901727 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260130901274 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260128900899,,,,20260202901727 || 20260130901274 || 20260128900899,주의,2025.0,-70.9,-29.0,-144.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,-35.2,0.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-23.3,-18.8,-23.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,2,80.7,79.7,0,15.0,0.6,-20.0,-5.0,20.0,0.85,0.0,0.0,1557.0,0.0,1.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,089230,THE E&M,미분류,2120,22.3,5.3,4.0,-52.9,149.7,-32.7,-44.1,45.0,-35.6,-32.3,25.8,1.05,4500,849,0,0,0,0,759130,768899,17.3,18.6,25.3,0.99,0,0,0,0,0,-,88.7,15.4,0.0,10.1,-0.2,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,96.7,95.7,089230,519252,0,40,0,0,,[20260602] [기재정정]주요사항보고서(자기전환사채매도결정) (20260602000472) || [20260526] [기재정정]주요사항보고서(자기전환사채매도결정) (20260526000481) || [20260518] 주요사항보고서(자기전환사채매도결정) (20260518000399),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260602000472 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260526000481 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518000399,,,,20260602000472 || 20260526000481 || 20260518000399,주의,2025.0,-85.8,-74.7,-14.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,-88.6,-49.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-21.4,-17.4,-23.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-1,80.7,79.7,0,15.0,0.609,-20.0,-5.0,20.0,2.94,0.0,0.0,722.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,439090,마녀공장,화학,13150,28.1,1.8,-3.9,-36.9,18.9,-20.2,-21.7,-1.4,-17.8,-7.8,-11.4,0.37,20850,11060,0,0,0,0,126458,330306,16.4,18.2,55.2,0.38,-30,1,0,0,0,⚠️떨어지는칼날,80.6,18.8,0.0,15.8,32.9,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,58.6,57.6,439090,1136977,0,0,0,0,,,,,,,,,,,안전,2025.0,104.6,185.6,-43.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,111.0,181.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,60.5,14.2,326.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.06,default,-3,80.6,79.6,0,15.0,0.341,20.0,17.0,20.0,1.76,23.61,0.0,7488.0,557.0,0.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,476830,알지노믹스,미분류,110900,20.1,8.2,3.8,-54.8,23.2,-24.0,-38.4,-25.1,-24.0,-37.5,,0.8,245250,90000,0,0,0,0,293940,293369,262.6,374.1,436.5,1.0,0,0,0,0,0,-,88.5,124.3,-190.5,905.4,-606.3,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,96.5,95.5,476830,1596920,0,3,0,0,,[20251205] [기재정정]주요사항보고서(유상증자결정) (20251205000226) || [20251111] [기재정정]주요사항보고서(유상증자결정) (20251111000355) || [20250930] 주요사항보고서(유상증자결정) (20250930000670),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251205000226 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251111000355 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250930000670,,,,20251205000226 || 20251111000355 || 20250930000670,주의,2025.0,-146.0,-128.6,-13.5,OFS,영업이익(손실),dart_OperatingIncomeLoss,-108.5,-112.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-80.6,-41.3,-95.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-1,80.5,79.5,0,-10.0,-0.152,-20.0,-5.0,20.0,26.25,0.0,0.0,4225.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260602,20260602_2340,196300,HLB펩,미분류,5190,27.5,18.7,6.2,-48.0,7.7,-14.8,-27.4,-29.7,-16.8,-24.1,-28.3,1.62,9990,4820,0,0,0,0,22491,18089,1.5,1.2,1.1,1.24,4,0,0,0,1,거래량동반양봉,86.3,0.5,0.0,-2.1,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,98.3,97.3,196300,808086,0,0,0,0,,,,,,,,,,,안전,2025.0,-73.2,-54.4,-34.6,OFS,영업손실,dart_OperatingIncomeLoss,-55.7,-21.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-18.3,-14.9,-23.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업손실,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-3,80.3,79.3,4,15.0,0.455,-20.0,-5.0,20.0,1.87,0.0,0.0,2769.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
