rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
477,049630,KOSDAQ,0.565,1093,재영솔루텍,의료·정밀·광학,,0.17,0.0636,-80.2,53.7,14.8,56.4,-12.2,-132.2,0.0,-0.2,0,0,
478,000400,KOSPI,0.564,1093,롯데손해보험,,,0.64,0.0553,-24.8,19.4,0.5,9.3,7.0,11.5,-1.8,0.4,0,0,
479,451760,KOSDAQ,0.563,1093,컨텍,IT서비스,EXCLUDE,0.12,0.0561,-70.4,-11.6,-6.8,6.1,-2.6,-20.2,0.3,0.1,0,0,
480,119610,KOSDAQ,0.562,1093,인터로조,의료·정밀·광학,WATCH,0.16,0.0379,-38.4,-21.6,1.5,8.4,-4.0,-16.3,0.0,1.3,0,0,
481,079900,KOSPI,0.561,1093,전진건설로봇,기계·장비,,0.61,0.0619,-43.2,-31.2,23.9,66.4,-5.2,-65.0,-5.8,-1.0,0,0,
482,092200,KOSPI,0.56,1093,디아이씨,자동차·부품,OBSERVE,0.23,0.0681,-60.3,22.7,13.5,53.5,-3.8,-23.8,0.2,0.4,0,0,
483,294570,KOSDAQ,0.559,1093,쿠콘,IT서비스,,0.31,0.0647,-31.8,-50.5,49.8,62.1,-25.1,-67.2,21.7,48.0,0,0,
484,030530,KOSDAQ,0.558,1093,원익홀딩스,화학,,1.74,0.0861,-53.8,266.7,14.1,295.2,-176.8,-215.5,-66.0,-81.2,0,0,
485,031210,KOSPI,0.557,1093,서울보증보험,,,3.05,0.0224,-29.6,1.1,-0.2,28.4,6.8,132.3,6.8,-145.0,0,0,
486,322000,KOSPI,0.556,1093,HD현대에너지솔루션,반도체·전자부품,,1.56,0.0794,-43.1,223.6,3.7,475.3,-123.4,60.8,60.0,16.3,0,0,
487,142210,KOSDAQ,0.555,1093,유니트론텍,도매,WATCH,0.13,0.0492,-30.7,-1.0,8.1,29.5,-0.6,1.3,0.0,-4.0,0,0,
488,073490,KOSDAQ,0.554,1093,LIG아큐버,반도체·전자부품,EXCLUDE,0.23,0.0534,-48.4,69.4,-5.0,12.8,-6.4,3.1,-0.3,-6.2,0,0,
489,112290,KOSDAQ,0.554,1093,와이씨켐,화학,,0.19,0.0586,-43.9,12.2,-8.8,9.3,6.1,3.5,-1.0,-1.0,0,0,
490,425040,KOSDAQ,0.553,1093,티이엠씨,화학,WATCH,0.18,0.0679,-69.9,36.5,-5.9,13.1,-3.5,-7.5,4.3,7.2,0,0,
491,483650,KOSPI,0.552,1093,달바글로벌,화학,OBSERVE,2.39,0.0501,-28.1,24.4,-22.8,367.5,215.4,245.0,-376.8,-848.6,0,0,
492,468530,KOSDAQ,0.551,1093,프로티나,지주·전문서비스,EXCLUDE,0.34,0.0862,-72.5,55.4,15.0,47.3,-17.8,-122.1,-1.3,10.2,0,0,
493,456010,KOSDAQ,0.55,1093,아이씨티케이,반도체·전자부품,,0.22,0.0656,-59.1,37.9,-0.9,37.5,-22.6,-26.6,-0.0,-4.9,0,0,
494,417200,KOSDAQ,0.549,1093,LS머트리얼즈,반도체·전자부품,OBSERVE,0.74,0.0553,-64.9,20.4,-8.3,50.5,18.3,19.4,-51.5,-98.0,0,0,
495,044490,KOSDAQ,0.548,1093,태웅,금속가공,,0.65,0.0854,-44.9,-21.5,9.3,99.6,21.5,-19.3,43.3,53.0,0,0,
496,041920,KOSDAQ,0.547,1093,메디아나,의료·정밀·광학,OBSERVE,0.16,0.0564,-70.4,74.1,-8.3,5.2,-3.4,-1.6,-0.0,-0.0,0,0,
497,419530,KOSDAQ,0.546,1093,SAMG엔터,미디어·엔터,WATCH,0.19,0.0539,-70.0,-56.0,-29.9,23.9,-7.7,18.9,1.6,-69.8,0,0,
498,025980,KOSDAQ,0.545,1093,아난티,숙박·음식,,0.56,0.047,-44.9,-60.7,46.6,409.4,-52.0,-258.9,-12.6,-17.0,0,0,CB 07/06
499,424870,KOSDAQ,0.544,1093,이뮨온시아,지주·전문서비스,EXCLUDE,0.26,0.0492,-80.5,-35.9,-11.1,5.3,-3.1,-19.5,0.0,-0.1,0,0,
500,263860,KOSDAQ,0.543,1093,지니언스,출판·SW,,0.14,0.0451,-46.8,-21.3,0.1,16.1,1.7,6.8,19.7,19.4,0,0,
501,298050,KOSPI,0.543,1093,HS효성첨단소재,화학,,0.77,0.0362,-37.7,-3.2,-3.6,30.0,-21.2,-65.0,37.2,82.1,0,0,
502,147830,KOSDAQ,0.542,1093,제룡산업,금속가공,,0.14,0.045,-50.0,0.6,1.8,11.4,-4.6,11.8,0.0,-6.2,0,0,
503,028260,KOSPI,0.541,1093,삼성물산,도매,,59.52,0.0602,-31.4,107.8,9.9,1368.4,-39.9,342.6,113.3,-188.4,0,0,
504,043260,KOSDAQ,0.54,1093,성호전자,반도체·전자부품,WATCH,1.15,0.0903,-70.5,1728.7,-9.9,303.1,-46.5,-259.5,-21.5,-96.0,0,0,CB 09/01
505,108860,KOSDAQ,0.539,1093,셀바스AI,출판·SW,WAIT,0.25,0.0677,-45.1,-13.5,-13.5,45.4,-7.5,-22.4,0.3,0.3,0,0,
506,094820,KOSDAQ,0.538,1093,일진파워,건설,WAIT,0.17,0.0528,-51.3,15.1,-3.1,14.6,-2.0,-24.8,0.0,-0.6,0,0,
507,002900,KOSPI,0.537,1093,TYM,기계·장비,,0.31,0.036,-17.7,13.3,16.0,21.6,-1.6,-47.4,8.3,56.5,0,0,
508,009830,KOSPI,0.536,1093,한화솔루션,화학,EXCLUDE,6.76,0.0588,-45.5,10.8,-1.2,1315.0,98.9,186.9,-296.5,494.9,0,0,
509,365330,KOSDAQ,0.535,1093,에스와이스틸텍,금속가공,,0.08,0.0559,-68.0,-69.0,7.0,6.9,-2.6,-10.6,0.0,0.0,0,0,
510,126340,KOSDAQ,0.534,1093,비나텍,전기장비,WATCH,0.43,0.0914,-69.3,111.8,-10.7,50.3,44.7,0.5,-97.3,-69.0,0,0,CB 08/14
511,092790,KOSPI,0.533,1093,넥스틸,철강·1차금속,,0.34,0.0406,-40.5,-12.0,7.6,79.6,-29.8,-75.3,-0.5,-3.1,0,0,CB 06/22
512,056090,KOSDAQ,0.532,1093,시지메드텍,의료·정밀·광학,,0.12,0.0657,-65.2,5.2,11.3,5.3,-8.5,-9.3,2.0,3.8,0,0,
513,178320,KOSDAQ,0.532,1093,서진시스템,전기장비,WATCH,2.14,0.0746,-58.4,101.1,-5.2,409.7,-345.2,-510.6,-142.3,49.7,0,0,CB 08/24
514,011200,KOSPI,0.531,1093,HMM,운수·물류,,19.86,0.0295,-14.1,-6.6,-1.6,336.4,35.2,621.4,53.9,529.8,0,0,
515,237880,KOSDAQ,0.53,1093,클리오,화학,OBSERVE,0.22,0.0491,-17.0,-24.5,10.7,28.7,6.2,25.5,1.4,15.4,0,0,
516,204320,KOSPI,0.529,1093,HL만도,자동차·부품,OBSERVE,2.28,0.0629,-36.9,43.3,-5.3,210.1,-33.4,117.7,-7.5,23.6,0,0,
517,008930,KOSPI,0.528,1093,한미사이언스,금융(은행),,3.61,0.055,-6.5,-1.5,20.5,276.7,69.0,-68.9,163.4,454.7,0,0,
518,064350,KOSPI,0.527,1093,현대로템,조선·기타운송,OBSERVE,13.84,0.0547,-52.9,-18.4,-12.1,458.2,43.2,543.1,-402.8,-1175.8,0,0,
519,100590,KOSDAQ,0.526,1093,머큐리,반도체·전자부품,WATCH,0.06,0.0587,-70.0,11.9,0.6,5.2,0.9,-0.7,0.0,-0.5,0,0,
520,199820,KOSDAQ,0.525,1093,제일일렉트릭,전기장비,OBSERVE,0.16,0.0534,-64.9,-24.3,-2.4,13.7,-7.1,-8.7,0.0,-1.4,0,0,
521,074600,KOSDAQ,0.524,1093,원익QnC,비금속광물(시멘트·유리),WATCH,0.68,0.0648,-38.9,62.3,-7.4,61.5,1.8,47.6,-14.2,-171.0,0,0,
522,108230,KOSDAQ,0.523,1093,톱텍,기계·장비,,0.13,0.037,-36.2,-29.6,7.3,51.2,-7.5,-32.8,-0.8,-0.7,0,0,
523,179900,KOSDAQ,0.522,1093,유티아이,반도체·전자부품,EXCLUDE,0.05,0.1271,-91.6,-88.5,20.1,20.2,-0.3,-28.7,-1.8,-5.9,0,0,유상증자 08/05
524,372910,KOSPI,0.522,1093,한컴라이프케어,의료·정밀·광학,,0.05,0.0265,-45.6,-34.5,6.0,9.7,0.4,-2.3,0.0,-0.0,0,0,
525,005500,KOSPI,0.521,1093,삼진제약,제약·바이오,,0.25,0.0197,-24.1,-4.9,3.1,6.8,-0.8,2.2,-0.1,0.1,0,0,
526,347850,KOSDAQ,0.52,1093,디앤디파마텍,지주·전문서비스,,2.26,0.0804,-55.8,58.8,-11.7,556.3,153.2,388.5,-227.8,-571.2,0,0,CB 06/15
527,093050,KOSPI,0.519,1093,LF,의복,,0.66,0.0253,-14.3,16.2,-0.7,5.6,-3.9,-26.4,2.4,2.1,0,0,
528,032580,KOSDAQ,0.518,1093,피델릭스,반도체·전자부품,,0.15,0.09,-45.0,298.6,-2.0,55.5,4.3,-57.5,1.3,1.7,0,0,
529,009290,KOSPI,0.516,1093,광동제약,제약·바이오,,0.32,0.0291,-42.8,3.0,-1.1,9.4,-0.7,-16.0,0.3,-0.9,0,0,
529,010060,KOSPI,0.516,1093,OCI홀딩스,금융(은행),OBSERVE,4.25,0.0795,-41.4,182.1,-6.8,868.0,412.2,259.5,-712.1,-9.9,0,0,
531,053080,KOSDAQ,0.515,1093,케이엔솔,기계·장비,EXCLUDE,0.11,0.0565,-49.6,-18.6,1.1,12.0,-0.9,-2.9,0.0,0.0,0,0,
532,092220,KOSPI,0.514,1093,KEC,반도체·전자부품,,0.1,0.0478,-72.9,-24.7,-2.4,6.1,-4.5,-14.7,0.2,0.1,0,0,
533,120110,KOSPI,0.513,1093,코오롱인더,화학,,1.67,0.0457,-44.7,53.7,-1.9,110.2,-76.8,-233.4,172.2,278.8,0,0,
534,103140,KOSPI,0.512,1093,풍산,철강·1차금속,WATCH,2.2,0.0482,-43.1,-32.3,-6.4,121.1,-20.6,-179.2,-4.2,442.2,0,0,
535,460940,KOSDAQ,0.511,1093,피앤에스로보틱스,의료·정밀·광학,,0.07,0.066,-64.1,-22.5,-10.1,11.0,-0.6,-6.4,0.0,0.4,0,0,
536,033320,KOSDAQ,0.511,1093,제이씨현시스템,도매,,0.06,0.0368,-40.7,-43.3,-1.4,9.8,-0.3,-7.0,0.0,0.0,0,0,
537,014940,KOSDAQ,0.509,1093,오리엔탈정공,기계·장비,OBSERVE,0.21,0.0442,-63.2,-26.0,-1.5,7.0,-0.2,9.7,0.2,0.2,0,0,
537,299030,KOSDAQ,0.509,1093,하나기술,기계·장비,,0.11,0.0569,-60.2,-46.7,6.2,5.4,-0.4,-3.3,-0.0,1.2,0,0,
539,270660,KOSDAQ,0.508,1093,에브리봇,전기장비,,0.18,0.0859,-49.4,0.7,-5.9,11.3,-0.4,-1.8,0.2,0.5,0,0,
540,035720,KOSPI,0.507,1093,카카오,IT서비스,WATCH,16.04,0.0298,-46.5,-40.0,-5.5,949.9,-12.0,468.7,26.0,-696.5,0,0,
541,267260,KOSPI,0.506,1093,HD현대일렉트릭,전기장비,WAIT,25.74,0.0575,-49.7,57.6,-6.2,998.4,-495.2,50.6,-197.6,-731.1,0,0,
542,267320,KOSDAQ,0.505,1093,나인테크,기계·장비,,0.13,0.0439,-51.7,-38.4,10.4,5.4,-3.1,-1.8,0.2,0.2,0,0,
543,051910,KOSPI,0.504,1093,LG화학,화학,,19.91,0.0444,-34.3,-11.1,8.0,456.8,-218.1,-264.2,427.3,707.2,0,0,
544,139480,KOSPI,0.503,1093,이마트,소매,,2.03,0.024,-42.4,5.3,-9.7,91.6,-42.7,-379.5,8.6,-45.8,0,0,
545,281740,KOSDAQ,0.502,1093,레이크머티리얼즈,화학,WATCH,0.73,0.0491,-59.9,0.1,-11.0,47.7,-16.4,-68.4,-39.5,-17.4,0,0,
546,108670,KOSPI,0.501,1093,LX하우시스,고무·플라스틱,,0.32,0.0305,-15.8,18.7,4.1,8.2,-7.1,-4.6,12.2,21.4,0,0,
547,058970,KOSDAQ,0.5,1093,엠로,출판·SW,,0.2,0.0516,-64.5,-62.6,0.8,7.7,-12.6,-29.2,1.3,16.7,0,0,
548,402340,KOSPI,0.5,1093,SK스퀘어,금융(은행),,137.33,0.0833,-47.2,727.7,7.3,5982.5,211.6,1530.2,-2885.4,-6082.8,0,0,
549,452280,KOSDAQ,0.499,1093,한선엔지니어링,금속가공,WATCH,0.2,0.0759,-70.0,83.1,-20.2,31.9,-30.0,-32.7,-15.4,-57.4,0,0,
550,010140,KOSPI,0.498,1093,삼성중공업,조선·기타운송,,18.83,0.0395,-37.8,11.8,-3.2,581.3,207.5,219.4,129.5,-285.6,0,0,
551,037030,KOSDAQ,0.497,1093,파워넷,전기장비,WATCH,0.08,0.0542,-67.2,31.0,-12.7,8.0,-0.5,-3.9,-1.6,-3.5,0,0,
552,024720,KOSPI,0.496,1093,콜마홀딩스,금융(은행),,0.34,0.0306,-31.1,-26.5,2.7,9.0,9.2,20.9,-9.7,4.3,0,0,
553,041020,KOSDAQ,0.495,1093,폴라리스오피스,출판·SW,,0.15,0.0479,-48.4,-42.1,-4.4,7.0,-0.4,-5.5,0.0,0.0,0,0,
554,307180,KOSDAQ,0.494,1093,아이엘,전기장비,,0.21,0.0534,-40.3,78.3,32.3,22.7,-6.0,-23.8,0.3,0.7,0,0,
555,077500,KOSPI,0.493,1093,유니퀘스트,도매,,0.16,0.062,-12.5,-4.9,30.5,18.0,2.1,19.4,1.3,16.5,0,0,
556,000640,KOSPI,0.492,1093,동아쏘시오홀딩스,금융(은행),,0.62,0.0247,-22.4,-15.1,4.6,16.1,3.2,22.9,2.1,-29.2,0,0,
557,058430,KOSPI,0.491,1093,포스코스틸리온,철강·1차금속,,0.28,0.0406,-49.0,22.4,1.0,19.1,2.5,18.7,-0.3,0.3,0,0,
558,006910,KOSDAQ,0.49,1093,보성파워텍,금속가공,WATCH,0.33,0.0611,-57.2,68.5,1.0,112.0,-13.4,-166.8,-0.3,0.8,0,0,
559,002220,KOSPI,0.489,1093,한일철강,철강·1차금속,OBSERVE,0.08,0.056,-48.9,36.7,-22.4,9.0,-0.8,-4.6,0.0,0.4,0,0,
560,006260,KOSPI,0.489,1093,LS,금융(은행),WATCH,9.34,0.0601,-45.8,105.1,-8.8,507.1,65.1,-309.2,2.1,-509.9,0,0,
561,348080,KOSDAQ,0.488,1093,큐라티스,,,0.04,0.9784,-29.3,216.1,-29.3,6.1,-0.1,-4.2,0.0,0.3,0,0,
562,432720,KOSDAQ,0.487,1093,퀄리타스반도체,반도체·전자부품,EXCLUDE,0.12,0.0657,-71.1,-31.1,4.8,7.2,-0.7,-4.2,0.5,1.6,0,0,
563,071970,KOSPI,0.486,1093,HD현대마린엔진,기계·장비,WAIT,1.7,0.0623,-56.5,-25.6,-11.0,86.7,-61.0,-70.5,-23.0,-82.2,0,0,
564,058820,KOSDAQ,0.485,1093,CMG제약,제약·바이오,,0.09,0.049,-70.6,-60.8,-11.3,10.1,-4.2,-0.4,0.5,-0.4,0,0,CB 06/30
565,012610,KOSPI,0.484,1093,경인양행,화학,WAIT,0.13,0.034,-48.1,-4.4,2.6,5.2,-0.8,0.5,0.0,-5.6,0,0,
566,227950,KOSDAQ,0.483,1093,엔투텍,기계·장비,,0.05,0.0704,-56.4,-48.7,5.5,7.9,-0.2,-2.0,0.0,-0.0,0,0,CB 08/21
567,462350,KOSDAQ,0.482,1093,이노스페이스,조선·기타운송,EXCLUDE,0.2,0.0607,-69.6,21.1,-17.6,20.0,-6.3,-21.1,-0.0,-10.6,0,0,
568,009540,KOSPI,0.481,1093,HD한국조선해양,금융(은행),WATCH,24.66,0.0397,-27.3,9.8,-12.9,613.8,-121.1,418.4,38.0,-600.9,0,0,
569,085620,KOSPI,0.48,1093,미래에셋생명,,,2.69,0.0894,-42.3,136.4,17.2,99.0,-21.8,-130.0,3.2,205.3,0,0,
570,033640,KOSDAQ,0.479,1093,네패스,반도체·전자부품,,0.5,0.0743,-44.7,53.2,33.9,32.8,21.2,6.5,-11.7,-12.4,0,0,
571,008350,KOSPI,0.478,1093,남선알미늄,철강·1차금속,,0.14,0.0266,-65.8,-9.8,1.6,9.8,-2.4,-6.2,0.0,0.2,0,0,
572,012860,KOSDAQ,0.478,1093,모베이스전자,자동차·부품,WAIT,0.16,0.046,-63.3,70.7,-3.9,10.0,-3.3,-10.4,0.3,-0.6,0,0,
573,005300,KOSPI,0.477,1093,롯데칠성,음료,,0.91,0.0183,-33.7,-16.4,-3.2,16.2,11.6,-36.4,-12.5,-36.4,0,0,
574,138930,KOSPI,0.476,1093,BNK금융지주,,,4.72,0.0302,-32.1,4.3,3.2,145.2,-23.5,-64.9,68.9,-37.4,0,0,
575,491000,KOSDAQ,0.475,1093,리브스메드,의료·정밀·광학,OBSERVE,0.87,0.0731,-62.2,,-26.3,72.8,-39.8,-147.2,13.0,-12.4,0,0,
576,048550,KOSDAQ,0.474,1093,SM C&C,엔지니어링,EXCLUDE,0.11,0.0534,-38.9,17.1,-38.5,10.8,-2.4,-14.6,-0.1,0.9,0,0,
577,187790,KOSDAQ,0.473,1093,나노,화학,,0.09,0.0692,-58.0,45.2,6.4,5.4,-0.5,-5.4,2.1,3.0,0,0,
578,017960,KOSPI,0.472,1093,한국카본,금속가공,WATCH,1.17,0.0427,-56.8,-22.6,-1.5,65.4,-17.7,-66.7,-3.5,22.8,0,0,
579,394420,KOSDAQ,0.471,1093,리센스메디컬,의료·정밀·광학,EXCLUDE,0.11,0.0752,,,-6.4,15.7,-6.3,-32.0,1.4,-12.9,0,0,
580,001440,KOSPI,0.47,1093,대한전선,전기장비,EXCLUDE,5.37,0.0573,-62.1,80.7,0.0,417.4,-124.2,-479.0,-15.7,76.2,0,0,
581,018000,KOSDAQ,0.469,1093,유니슨,기계·장비,,0.32,0.0547,-26.3,-18.3,37.3,48.8,-5.4,-7.5,15.1,12.6,0,0,
582,039830,KOSDAQ,0.468,1093,오로라,전문서비스,OBSERVE,0.16,0.0595,-39.6,29.3,-35.0,23.7,7.6,20.4,-2.1,-0.9,0,0,
583,138080,KOSDAQ,0.468,1093,오이솔루션,반도체·전자부품,EXCLUDE,0.26,0.0807,-60.6,171.3,-4.9,93.7,0.7,-190.3,-17.7,-20.9,0,0,
584,316140,KOSPI,0.467,1093,우리금융지주,,,24.46,0.0259,-18.6,33.9,-0.9,907.8,4507.5,4277.9,568.5,1243.7,0,0,
585,032640,KOSPI,0.466,1093,LG유플러스,통신,,6.26,0.0234,-17.1,-0.3,-1.6,130.7,-60.9,-173.9,108.8,226.1,0,0,
586,082740,KOSPI,0.465,1093,한화엔진,기계·장비,WATCH,3.81,0.0586,-49.1,10.8,4.9,264.6,-188.6,-635.0,130.2,515.6,0,0,
587,064850,KOSDAQ,0.464,1093,에프앤가이드,IT서비스,,0.2,0.0582,-47.6,115.3,-1.3,5.7,0.3,8.3,0.7,2.4,0,0,
588,092190,KOSDAQ,0.463,1093,서울바이오시스,반도체·전자부품,,0.36,0.0723,-55.7,101.0,37.2,20.6,4.6,-38.8,3.0,3.6,0,0,
589,038680,KOSDAQ,0.461,1093,에스넷,IT서비스,,0.08,0.038,-29.9,-0.8,-2.7,10.3,1.2,5.5,0.0,-0.0,0,0,
589,042370,KOSDAQ,0.461,1093,비츠로테크,금융(은행),WAIT,0.21,0.0483,-59.6,10.3,-7.6,10.7,-4.3,-21.5,0.0,-1.5,0,0,
589,062970,KOSDAQ,0.461,1093,한국첨단소재,반도체·전자부품,,0.05,0.1455,-54.1,33.5,-17.8,44.2,-9.3,-44.7,0.0,-0.3,0,0,CB 09/02
592,033240,KOSPI,0.459,1093,자화전자,반도체·전자부품,,0.66,0.0538,-45.1,41.9,24.4,36.1,3.7,-109.6,-19.7,52.2,0,0,
593,474610,KOSDAQ,0.458,1093,RF시스템즈,금속가공,WAIT,0.1,0.0611,-58.3,57.6,-6.2,6.0,-1.2,-4.6,-1.2,-3.0,0,0,
594,073240,KOSPI,0.457,1093,금호타이어,고무·플라스틱,WATCH,2.06,0.0761,-11.8,48.5,-9.6,414.8,77.1,405.5,-22.9,-160.9,0,0,
595,011390,KOSPI,0.457,1093,부산산업,비금속광물(시멘트·유리),,0.06,0.0465,-44.1,-57.8,28.2,15.3,-2.1,-13.2,0.0,0.1,0,0,
596,089230,KOSDAQ,0.455,1093,THE E&M,IT서비스,,0.08,0.0731,-53.5,59.6,13.0,9.3,-3.9,-11.0,0.3,0.3,0,0,
596,347700,KOSDAQ,0.455,1093,스피어,출판·SW,,1.01,0.0955,-63.2,67.7,-2.6,231.8,108.9,-28.8,-89.7,68.2,0,0,
598,452260,KOSPI,0.454,1093,한화갤러리아,소매,,0.45,0.0413,-36.8,81.2,11.9,24.0,-16.1,-22.3,0.2,0.7,0,0,
599,079160,KOSPI,0.453,1093,CJ CGV,미디어·엔터,,0.89,0.0341,-17.8,9.0,0.4,40.3,-11.6,-48.0,2.9,9.4,0,0,
600,006340,KOSPI,0.452,1093,대원전선,전기장비,WATCH,1.01,0.0896,-28.3,432.8,-10.2,892.1,-40.1,-247.8,0.1,5.9,0,0,
601,029460,KOSPI,0.451,1093,케이씨,의료·정밀·광학,,0.42,0.0544,-7.3,46.8,24.2,12.3,6.0,19.9,2.2,10.3,0,0,
602,158430,KOSDAQ,0.45,1093,아톤,출판·SW,,0.12,0.0495,-51.1,-43.0,11.8,9.8,0.6,2.2,-3.1,-2.8,0,0,
603,397030,KOSDAQ,0.449,1093,에이프릴바이오,지주·전문서비스,WATCH,0.49,0.069,-75.7,26.1,-37.3,67.8,5.5,-17.5,-8.4,-59.1,0,0,유상증자 06/25
604,463020,KOSDAQ,0.448,1093,뉴엔AI,출판·SW,OBSERVE,0.08,0.0874,-71.7,-55.8,-25.6,102.9,-0.8,0.1,0.1,-1.6,0,0,
605,329180,KOSPI,0.447,1093,HD현대중공업,조선·기타운송,OBSERVE,45.82,0.0383,-41.4,5.4,-13.9,1091.9,-84.3,1233.0,-555.6,-2319.6,0,0,
606,100840,KOSPI,0.446,1093,SNT에너지,기계·장비,,0.68,0.0549,-49.0,-45.9,17.2,68.3,-65.6,-142.4,-8.6,-13.2,0,0,
607,101360,KOSDAQ,0.446,1093,에코앤드림,전기장비,,0.15,0.0614,-68.1,-68.4,17.8,7.3,-19.5,-26.4,0.0,0.0,0,0,
608,017890,KOSDAQ,0.445,1093,한국알콜,화학,,0.3,0.0372,-6.4,45.6,6.1,14.9,15.5,49.2,0.6,-3.1,0,0,
609,014160,KOSPI,0.444,1093,대영포장,펄프·종이,,0.07,0.0344,-51.0,-39.9,-2.5,5.7,-0.4,-12.9,-0.2,-0.6,0,0,
610,088350,KOSPI,0.443,1093,한화생명,,,4.99,0.0432,-13.0,41.2,25.3,345.7,23.9,424.3,117.0,264.2,0,0,
611,003230,KOSPI,0.442,1093,삼양식품,식료품,,10.67,0.0361,-13.1,-15.9,14.9,790.9,399.8,1615.5,58.1,82.4,0,0,
612,084110,KOSDAQ,0.441,1093,휴온스글로벌,제약·바이오,,0.3,0.0604,-68.4,-43.9,-5.9,13.9,-37.5,-43.4,1.4,2.0,0,0,
613,122640,KOSDAQ,0.44,1093,예스티,기계·장비,,0.59,0.0909,-31.9,31.5,26.9,115.2,-27.6,-104.3,100.4,146.5,0,0,
614,053700,KOSDAQ,0.439,1093,삼보모터스,자동차·부품,WATCH,0.11,0.0372,-56.2,-1.5,-2.9,16.3,-1.2,-14.9,1.0,-0.1,0,0,
615,042520,KOSDAQ,0.438,1093,한스바이오메드,제약·바이오,,0.28,0.0627,-64.8,163.4,-10.4,27.0,-4.7,-4.4,17.3,-10.9,0,0,
616,080220,KOSDAQ,0.437,1093,제주반도체,반도체·전자부품,WATCH,2.47,0.0863,-46.4,444.7,-3.4,1418.7,94.6,-464.0,-233.0,-581.6,0,0,
617,382800,KOSDAQ,0.436,1093,지앤비에스 에코,기계·장비,WATCH,0.16,0.057,-45.6,44.9,8.0,57.9,-34.1,-139.0,-1.9,-9.3,0,0,
618,005880,KOSPI,0.435,1093,대한해운,운수·물류,,0.68,0.0313,-31.9,16.5,5.0,40.9,-14.7,3.0,4.9,23.8,0,0,
619,199800,KOSDAQ,0.435,1093,툴젠,지주·전문서비스,EXCLUDE,0.32,0.0614,-74.2,43.9,-7.3,6.0,-4.1,-15.9,-0.1,0.1,0,0,
620,244920,KOSPI,0.434,1093,에이플러스에셋,금융보조,,0.32,0.0355,-5.5,78.9,8.7,5.0,0.8,-3.8,6.3,37.5,0,0,
621,035510,KOSPI,0.433,1093,신세계 I&C,IT서비스,,0.19,0.0331,-42.1,-16.0,7.2,7.1,-0.1,-2.5,0.0,0.2,0,0,
622,241770,KOSDAQ,0.432,1093,메카로,반도체·전자부품,,0.38,0.0492,-21.9,208.0,1.6,5.0,1.2,11.1,0.1,1.2,0,0,
623,001680,KOSPI,0.431,1093,대상,식료품,,0.67,0.0232,-20.0,-18.6,5.2,30.6,19.9,-32.2,23.2,25.5,0,0,
624,078160,KOSDAQ,0.43,1093,메디포스트,제약·바이오,EXCLUDE,0.35,0.0549,-68.1,-3.3,-9.9,5.6,-0.8,-10.0,-1.6,-1.6,0,0,
625,376270,KOSDAQ,0.429,1093,HEM파마,지주·전문서비스,EXCLUDE,0.28,0.0479,-58.7,137.2,-13.8,5.2,-0.1,3.4,-5.5,-11.5,0,0,CB 08/06
626,130660,KOSPI,0.428,1093,한전산업,연구개발,,0.39,0.0476,-53.2,-8.9,4.7,78.3,-10.0,-110.9,0.2,4.1,0,0,
627,032830,KOSPI,0.427,1093,삼성생명,,,59.5,0.0585,-40.1,110.9,3.5,1403.7,-159.8,-942.4,337.6,223.3,0,0,
628,079190,KOSDAQ,0.426,1093,케스피온,,,0.01,0.1476,-42.4,15.8,-5.0,5.5,0.1,-1.7,0.0,0.0,0,0,유상증자 08/18
629,365550,KOSPI,0.425,1093,ESR켄달스퀘어리츠,,,0.76,0.0264,-34.2,-26.7,-3.1,19.3,-0.9,-48.3,2.4,5.2,0,0,
630,396470,KOSDAQ,0.425,1093,워트,기계·장비,,0.1,0.0531,-40.4,-25.1,11.3,42.3,0.0,-14.8,0.0,-0.2,0,0,
631,036890,KOSDAQ,0.424,1093,진성티이씨,기계·장비,,0.29,0.0499,-35.9,19.7,-6.8,9.0,5.3,23.9,-4.0,-34.2,0,0,
632,005360,KOSPI,0.423,1093,모나미,도매,OBSERVE,0.03,0.0956,-63.7,-17.2,-16.0,34.7,0.9,-7.5,0.0,0.0,0,0,
633,041960,KOSDAQ,0.422,1093,코미팜,제약·바이오,,0.72,0.044,-5.8,38.4,27.3,31.0,4.6,28.5,-0.4,-6.3,0,0,
634,118990,KOSDAQ,0.421,1093,모트렉스,자동차·부품,,0.16,0.0443,-37.7,-44.9,30.0,8.9,-4.0,-16.1,11.7,20.8,0,0,
635,042510,KOSDAQ,0.42,1093,라온시큐어,출판·SW,,0.1,0.0448,-41.4,-22.3,9.1,20.4,-15.1,-19.9,0.3,0.3,0,0,
636,448900,KOSDAQ,0.419,1093,한국피아이엠,자동차·부품,WATCH,0.3,0.085,-70.5,457.3,-24.3,54.5,-0.3,-7.5,-34.5,-93.0,0,0,CB 07/10
637,012630,KOSPI,0.418,1093,HDC,금융(은행),,1.35,0.041,-24.9,10.2,-0.2,12.8,15.5,27.5,-13.2,-8.5,0,0,
638,002100,KOSPI,0.417,1093,경농,화학,,0.18,0.0087,-12.0,-5.1,1.4,7.9,1.9,-0.1,-0.1,-0.2,0,0,
