ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate
0008Z0,에스엔시스,,25950,26.6,3.0,4.0,-55.6,2.4,-23.5,-42.2,-20.3,-28.1,-25.7,,0.39,58400,25350,0,False,False,False,95971,148147,14.8,27.7,56.6,0.65,0,False,False,False,False,-,88.4,2.3,-21.0,41.6,-91.7,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,96.4,95.4,0008Z0,1294110,0,0,0,0,,,,,,,,,,,안전,2025.0,18.8,26.0,-27.8,CFS,영업외손익,dart_NonOperatingProfitLoss,180.0,211.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,9.7,6.1,58.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,9.57,default,-3,118.4,117.4,42.0,B,OBSERVE,17.9,0.0,PYKRX,15.0,17.0,0,-10.0,20.0,True
318000,KBG,,3430,12.0,9.9,2.5,-45.9,2.7,-12.4,-26.6,-20.0,-14.7,-18.4,-25.3,0.84,6340,3340,5,True,False,False,55013,36747,1.1,2.0,1.5,1.5,0,False,False,False,False,-,85.7,-0.3,0.0,-2.1,0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,90.7,89.7,318000,876166,0,1,0,0,,[20260513] [첨부정정]주요사항보고서(전환사채권발행결정) (20260513000171),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260513000171,,,,20260513000171,주의,2025.0,23.3,31.6,-26.3,CFS,영업이익,dart_OperatingIncomeLoss,73.4,42.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7.2,5.2,38.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,3.15,default,2,117.7,116.7,43.0,WATCH,WATCH,21.9,6.0,PYKRX,20.0,17.0,0,-10.0,20.0,False
065450,빅텍,,3605,7.5,5.0,9.6,-48.9,3.1,-13.8,-38.3,-18.1,-20.4,-28.9,-14.5,0.82,7050,3495,0,False,False,False,820642,857760,25.5,31.8,40.4,0.96,0,False,False,False,False,-,85.7,2.7,0.1,-9.6,-28.2,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,100.7,99.7,065450,385363,0,0,0,0,,,,,,,,,,,안전,2025.0,43.7,18.2,140.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,91.0,112.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.0,0.8,151.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.08,default,2,117.7,116.7,62.0,B,OBSERVE,41.7,0.0,PYKRX,23.0,11.0,0,8.0,20.0,True
099390,브레인즈컴퍼니,,3820,33.3,1.3,6.8,-44.1,0.4,-5.7,-21.2,-17.0,-8.3,-12.4,-23.2,0.81,6830,3805,0,False,False,False,30893,27100,0.9,1.2,1.1,1.14,0,False,False,False,False,-,75.6,1.5,0.1,2.1,-0.0,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,90.6,89.6,099390,642897,0,0,0,0,,,,,,,,,,,안전,2025.0,21.1,36.0,-41.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,57.6,52.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-12.2,-19.4,37.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.73,default,2,117.6,116.6,85.9,B,OBSERVE,51.6,15.0,PYKRX,20.0,17.0,0,15.0,18.9,True
236810,엔비티,,1399,30.9,37.9,22.8,-71.2,23.4,-2.8,-30.0,-30.0,-13.4,-21.7,-41.0,1.8,4860,1134,10,True,True,False,123309,79980,2.1,1.7,1.2,1.54,3,False,True,False,False,5일선회복,78.5,1.2,-0.0,1.9,0.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,99.5,98.5,236810,1051065,0,10,0,0,,[20251208] 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등               (20251208900296) || [20251208] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251208900213) || [20251205] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251205900603),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251208900296 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251208900213 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251205900603,,,,20251208900296 || 20251208900213 || 20251205900603,주의,2025.0,-65.0,-33.4,-94.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-99.6,-31.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-15.7,-18.8,16.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,3,117.5,116.5,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,6.0,7,15.0,19.625,False
308430,셀비온,,19400,16.5,5.4,7.2,-54.0,23.6,-18.0,-48.0,-30.0,-25.9,-35.7,-22.4,0.54,42200,15700,0,False,False,False,101449,122876,13.0,21.8,33.4,0.83,0,False,False,False,False,-,87.1,17.3,0.2,-2.6,14.3,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,102.1,101.1,308430,1275489,0,4,0,0,,[20260422] [기재정정]주요사항보고서(유상증자결정) (20260422000666) || [20260422] [기재정정]주요사항보고서(전환사채권발행결정) (20260422000658) || [20260415] 주요사항보고서(전환사채권발행결정) (20260415000475),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000666 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000658 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260415000475,,,,20260422000666 || 20260422000658 || 20260415000475,주의,2025.0,-0.1,0.0,-779.7,OFS,기타영업외손익,dart_NonOperatingProfitLoss,-55.5,-47.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,0.1,-0.0,1277.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,기타영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,0,117.1,116.1,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,8.5,0,15.0,20.0,False
086900,메디톡스,,86900,25.7,0.0,-18.9,-51.7,0.0,-11.6,-20.0,-32.5,-13.1,-15.0,-26.4,2.21,179800,86900,0,False,False,False,69231,53031,103.8,64.0,52.7,1.31,0,False,False,False,False,-,91.0,-74.7,19.6,2.5,-41.5,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,99.0,98.0,086900,580199,0,0,0,0,,,,,,,,,,,안전,2025.0,-104.2,-28.5,-265.7,CFS,영업외손익,dart_NonOperatingProfitLoss,614.1,365.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,23.3,-9.3,351.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-2,117.0,116.0,37.0,C,OBSERVE,13.9,0.0,PYKRX,10.0,17.0,0,-10.0,20.0,True
493280,아이엠바이오로직스,,28700,33.5,7.4,-0.6,-72.4,4.7,-25.2,-43.6,,-25.1,-43.4,,1.03,104000,27400,0,False,False,False,100683,122447,36.4,32.8,48.3,0.82,0,False,False,False,False,-,84.9,16.8,-1.2,53.8,-7.4,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,92.9,91.9,493280,1859500,0,0,0,0,,,,,,,,,,,안전,2025.0,3.0,140.0,-97.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,3.9,168.8,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,27.3,-18.6,246.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.3,default,-1,116.9,115.9,72.0,B,OBSERVE,51.9,0.0,PYKRX,20.0,17.0,0,15.0,20.0,True
0015S0,페스카로,,10110,21.4,9.0,15.6,-78.5,4.1,-13.7,-34.5,-49.6,-18.8,-28.9,,0.66,47000,9710,0,False,False,False,72358,118095,8.0,7.6,15.6,0.61,0,False,False,False,False,-,83.8,3.7,-0.0,10.1,-5.9,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,91.8,90.8,0015S0,1817920,0,0,0,0,,,,,,,,,,,안전,2025.0,8.8,13.2,-33.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,38.3,41.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.7,0.9,543.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,4.35,default,0,116.8,115.8,67.0,B,OBSERVE,45.9,0.0,PYKRX,20.0,17.0,0,10.0,20.0,True
091580,상신이디피,,19340,27.9,5.5,4.5,-38.7,182.3,-15.5,-31.4,16.6,-18.0,-15.7,25.4,0.66,31550,6850,0,False,False,False,305239,344010,43.2,64.6,81.6,0.89,0,False,False,False,False,-,83.7,62.7,-35.6,158.1,-106.8,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,91.7,90.7,091580,480783,0,2,0,0,,[20260506] [기재정정]주요사항보고서(전환사채권발행결정) (20260506000755) || [20260430] 주요사항보고서(전환사채권발행결정) (20260430001356),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260506000755 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430001356,,,,20260506000755 || 20260430001356,주의,2025.0,10.9,78.4,-86.1,CFS,기타영업외손익,dart_NonOperatingProfitLoss,80.8,-22.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,25.0,9.0,176.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,기타영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,7.41,default,0,116.7,115.7,57.0,WATCH,WATCH,47.9,0.0,PYKRX,15.0,17.0,0,15.0,20.0,False
066590,스모트로닉,,2170,31.8,22.2,2.1,-48.3,5.9,-11.4,-25.4,-30.3,-11.7,-16.5,-22.4,1.23,4200,2050,0,False,False,False,209094,179429,4.7,4.7,4.4,1.17,0,False,False,False,False,-,81.6,1.4,0.0,0.7,-0.2,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,89.6,88.6,066590,301422,0,1,0,0,,[20250704] 최대주주변경               (20250704900888),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250704900888,,,,20250704900888,주의,2025.0,4.5,90.5,-95.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,101.9,16.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,33.8,7.0,381.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,22.64,default,2,116.6,115.6,52.0,WATCH,WATCH,47.9,-5.0,PYKRX,15.0,17.0,0,15.0,20.0,False
360070,탑머티리얼,,12550,17.0,7.5,8.4,-56.6,2.9,-19.0,-40.2,-36.3,-21.7,-29.1,-40.5,0.89,28900,12200,0,False,False,False,33194,37130,4.2,4.5,6.0,0.89,0,False,False,False,False,-,86.6,1.0,-0.1,-8.6,-0.1,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,94.6,93.6,360070,1360875,0,0,0,0,,,,,,,,,,,안전,2025.0,-352.0,-72.1,-388.2,OFS,영업이익(손실),dart_OperatingIncomeLoss,7.8,-297.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-27.4,-37.5,26.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,116.6,115.6,58.0,C,OBSERVE,37.9,1.0,PYKRX,10.0,17.0,0,10.0,20.0,True
243840,신흥에스이씨,,6780,25.1,6.0,11.4,-44.8,80.6,-14.8,-38.0,6.4,-20.4,-20.1,10.7,0.7,12290,3755,0,False,False,False,446822,578980,27.6,32.4,51.1,0.77,0,False,False,False,False,-,83.4,21.8,-0.8,125.4,-51.7,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,91.4,90.4,243840,807379,0,0,0,0,,,,,,,,,,,안전,2025.0,59.3,131.7,-55.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,523.4,670.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,15.9,-42.9,137.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,8.83,default,0,116.4,115.4,68.0,B,OBSERVE,47.9,1.0,PYKRX,15.0,17.0,0,15.0,20.0,True
133750,메가엠디,,1396,7.9,7.9,-3.2,-38.8,2.3,-15.8,-26.3,-27.0,-16.5,-21.5,-24.9,1.09,2280,1365,0,False,False,False,64428,56400,0.9,1.0,0.9,1.14,0,False,False,False,False,-,84.1,-0.2,0.5,-0.9,2.9,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,92.1,91.1,133750,807555,0,0,0,0,,,,,,,,,,,안전,2025.0,18.1,22.4,-18.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,51.0,83.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1.5,-4.9,130.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.82,default,-1,116.1,115.1,87.0,B,OBSERVE,51.9,15.0,PYKRX,20.0,17.0,0,15.0,20.0,True
277880,티에스아이,,3965,17.6,3.2,4.5,-39.5,1.4,-18.8,-30.6,-30.1,-21.6,-22.8,-26.0,0.82,6550,3910,0,False,False,False,128301,137288,4.6,5.6,7.2,0.93,0,False,False,False,False,-,84.0,-1.4,0.2,-2.5,0.2,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,92.0,91.0,277880,1139035,0,4,0,0,,[20250901] 전환사채(해외전환사채포함)발행후만기전사채취득               (20250901900581) || [20250630] 전환사채(해외전환사채포함)발행후만기전사채취득               (20250630900606) || [20250630] 전환사채(해외전환사채포함)발행후만기전사채취득               (20250630900603),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250901900581 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250630900606 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250630900603,,,,20250901900581 || 20250630900606 || 20250630900603,주의,2025.0,82.5,156.3,-47.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,469.1,-220.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,38.0,20.2,87.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,5.69,default,-1,116.0,115.0,44.0,WATCH,WATCH,17.9,12.0,PYKRX,15.0,17.0,0,-10.0,20.0,False
088130,동아엘텍,,7020,28.0,5.9,2.8,-52.0,145.0,-26.3,-41.1,-30.2,-24.4,-21.0,19.5,0.69,14620,2865,0,False,False,False,417903,606572,27.3,33.4,59.5,0.69,0,False,False,False,False,-,88.9,16.9,1.7,54.0,2.6,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,103.9,102.9,088130,489243,0,0,0,0,,,,,,,,,,,안전,2025.0,1132.3,147.3,668.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,938.7,-204.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,40.2,-31.3,228.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.83,default,-3,115.9,114.9,84.0,B,OBSERVE,50.1,15.0,PYKRX,23.0,11.0,0,15.0,20.0,True
460930,현대힘스,,14650,21.6,10.9,2.6,-56.2,3.4,-17.5,-29.4,-25.0,-16.6,-21.4,-28.0,0.75,33450,14170,0,False,False,False,200134,231963,25.5,31.5,41.2,0.86,0,False,False,False,False,-,88.4,2.5,6.7,21.9,-24.0,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,103.4,102.4,460930,667373,0,0,0,0,,,,,,,,,,,안전,2025.0,287.6,215.5,33.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,370.2,313.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,85.3,72.4,17.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,-3,115.4,114.4,62.0,B,OBSERVE,44.2,0.0,PYKRX,23.0,6.0,0,13.0,20.0,True
305090,마이크로디지탈,,2915,20.6,15.9,15.9,-75.6,14.8,-14.3,-56.2,-63.1,-30.9,-46.4,-64.8,0.69,11930,2540,10,True,False,True,361817,259671,5.3,11.4,10.3,1.39,0,False,False,False,False,-,82.2,11.7,-7.9,27.3,-24.9,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,100.2,99.2,305090,1267967,0,2,0,0,,[20250723] 주요사항보고서(전환사채권발행결정) (20250723000363) || [20250723] [기재정정]주요사항보고서(전환사채권발행결정) (20250723000335),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250723000363 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250723000335,,,,20250723000363 || 20250723000335,주의,2025.0,-91.7,2.8,-3376.8,OFS,영업이익(손실),dart_OperatingIncomeLoss,-56.2,-68.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.5,-10.3,66.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,0,115.2,114.2,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,8.5,0,15.0,20.0,False
0015N0,아로마티카,,6210,20.1,22.1,17.0,-80.3,12.7,-14.1,-37.3,-52.2,-20.2,-29.8,,0.82,31500,5510,0,False,False,False,154623,155721,7.9,9.9,12.5,0.99,0,False,False,False,False,-,80.2,4.4,-3.9,16.1,-11.4,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,88.2,87.2,0015N0,1381805,0,0,0,0,,,,,,,,,,,안전,2025.0,51.4,56.5,-9.1,OFS,영업이익,dart_OperatingIncomeLoss,51.0,79.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,13.4,11.3,18.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.99,default,2,115.2,114.2,52.0,B,OBSERVE,30.4,0.0,PYKRX,20.0,12.0,0,0.0,20.0,True
340440,세림B&G,,1330,9.1,12.4,18.4,-54.1,20.9,-11.2,-44.7,3.7,-19.9,-31.2,-17.0,0.26,2900,1100,0,False,False,False,809319,2997618,5.0,11.4,65.9,0.27,0,False,False,False,False,-,82.0,5.3,-0.0,16.0,0.8,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,90.0,89.0,340440,1416572,0,0,0,0,,,,,,,,,,,안전,2025.0,9.1,30.8,-70.4,OFS,영업이익,dart_OperatingIncomeLoss,12.4,58.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.8,1.8,107.6,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.36,default,0,115.0,114.0,62.0,B,OBSERVE,39.9,0.0,PYKRX,20.0,17.0,0,5.0,20.0,True
440320,오픈놀,,2955,21.0,1.9,-3.9,-57.4,1.0,-29.7,-32.4,-24.0,-25.4,-19.5,-26.4,0.66,6930,2925,0,False,False,False,234383,228592,4.2,7.8,9.2,1.03,0,False,False,False,False,-,90.0,1.4,0.0,-0.2,-0.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,98.0,97.0,440320,1585155,0,1,0,0,,[20251106] [기재정정]유상증자결정(종속회사의주요경영사항)               (20251106900400),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251106900400,,,,20251106900400,주의,2025.0,-27.6,1.0,-2827.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,19.1,-1.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,10.0,5.2,90.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-3,115.0,114.0,48.0,WATCH,WATCH,37.9,1.0,PYKRX,10.0,17.0,0,10.0,20.0,False
