market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,smartmoney_score,smartmoney_trigger,roe_value,roe_gate,insider_score,insider_source,buyback_cancel_flag,catalyst_score,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket
kosdaq,20260606,20260606_1205,299660,셀리드,지주·전문서비스,2765,36.1,13.0,10.2,-72.1,21.5,-8.9,-13.7,19.4,-10.8,-6.8,-14.8,0.13,9910,2275,0,0,0,0,320653,1427472,5.3,9.1,46.6,0.22,0,0,0,0,0,-,67.9,0.4,0.0,-12.5,-0.8,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,75.9,72.9,299660,1235296,0,4,0,0,,[20250623] 유상증자또는주식관련사채등의청약결과(자율공시)               (20250623900180) || [20250618] 유상증자또는주식관련사채등의청약결과(자율공시)               (20250618900173) || [20250612] [기재정정]주요사항보고서(유상증자결정) (20250612000153),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250623900180 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250618900173 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250612000153,,,,20250623900180 || 20250618900173 || 20250612000153,주의,2025.0,-113.4,-119.8,5.3,OFS,영업손실,dart_OperatingIncomeLoss,-102.2,-103.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-16.2,-27.1,40.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업손실,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-3,77.9,74.9,,,,,,,,,0,0.0,0.009,-12.0,5.5,16.975,1.1,0.0,0.0,2515.0,0.0,1.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,121600,나노신소재,화학,57900,27.8,0.5,-1.0,-39.2,31.1,-17.9,-31.5,8.4,-17.6,-19.9,-6.1,0.85,95300,44150,0,0,0,0,106759,119743,58.4,67.9,85.4,0.89,-30,1,0,0,0,⚠️떨어지는칼날,85.7,12.3,-49.8,51.3,-252.6,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,63.7,60.7,121600,439965,0,2,0,0,,[20260323] 신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득               (20260323902211) || [20260323] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260323902198),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323902211 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323902198,,,,20260323902211 || 20260323902198,주의,2025.0,46.8,29.9,56.7,CFS,영업이익,dart_OperatingIncomeLoss,167.5,245.2,영업활동으로인한현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,27.6,2.9,837.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,3.58,default,-1,77.7,74.7,,,,,,,,,0,-10.0,-0.439,23.0,11.0,20.0,2.8,425.74,0.43,20643.0,136.0,0.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,053030,바이넥스,제약·바이오,8210,24.0,2.6,7.8,-58.1,0.7,-9.1,-25.3,-36.0,-13.3,-22.7,-41.9,1.05,19590,8150,0,0,0,0,187455,201514,17.4,16.0,19.2,0.93,0,0,0,0,0,-,84.8,-0.2,3.8,7.1,-3.5,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,92.8,89.8,053030,216027,0,0,0,0,,,,,,,,,,,안전,2025.0,-45.3,-307.5,85.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-232.7,-94.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-89.7,5.4,-1757.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-5,이중적자,,default,2,74.8,71.8,,,,,,,,,0,10.0,0.188,-17.0,-7.5,20.0,1.4,0.0,0.0,5881.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,177900,쓰리에이로직스,반도체·전자부품,5280,25.7,0.0,3.2,-42.0,5.6,-12.7,-29.2,5.0,-18.4,-19.9,-19.6,0.62,9100,5000,0,0,0,0,145289,158972,4.8,8.3,10.6,0.91,0,0,0,0,0,-,85.1,-0.5,-0.7,0.1,-0.7,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,85.1,82.1,177900,870065,0,0,0,0,,,,,,,,,,,안전,2025.0,-26.9,17.5,-253.6,OFS,영업이익(손실),dart_OperatingIncomeLoss,-18.7,0.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.7,1.0,164.1,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,0,100.1,97.1,,,,,,,,,0,0.0,-0.113,-15.0,8.5,20.0,1.07,0.0,0.0,4924.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,037370,EG,화학,3445,10.3,7.6,-1.3,-55.1,4.2,-21.5,-36.8,-26.9,-23.9,-30.6,-37.9,0.67,7670,3305,0,0,0,0,45841,38499,0.9,1.7,1.7,1.19,0,0,0,0,0,-,90.0,1.5,0.0,0.3,0.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,98.0,95.0,037370,261054,0,0,0,0,,,,,,,,,,,안전,2025.0,-21.7,-54.7,60.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,-36.7,-24.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-7.2,-10.2,29.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-3,100.0,97.0,,,,,,,,,0,15.0,0.882,-12.0,5.5,20.0,0.49,0.0,0.0,6992.0,0.0,7.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,217330,싸이토젠,지주·전문서비스,4050,32.7,7.9,15.1,-63.8,79.2,-10.2,-34.3,-8.7,-16.9,-15.3,-12.4,0.53,11200,2260,0,0,0,0,254436,364788,6.9,10.6,19.5,0.7,0,0,0,0,0,-,79.9,0.1,0.1,-6.8,0.0,1,15,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,94.9,91.9,217330,1046391,0,5,0,0,,[20260518] 주요사항보고서(전환사채권발행결정) (20260518000364) || [20260423] [기재정정]주요사항보고서(전환사채권발행결정) (20260423000730) || [20260423] 전환사채(해외전환사채포함)발행후만기전사채취득              (제6회차) (20260423900847),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518000364 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423000730 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423900847,,,,20260518000364 || 20260423000730 || 20260423900847,주의,2025.0,-81.6,-106.7,23.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-69.5,-95.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-14.7,-23.7,37.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,0,99.9,96.9,,,,,,,,,0,3.0,0.01,-12.0,5.5,19.975,2.63,0.0,0.0,1538.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,484810,티엑스알로보틱스,기계·장비,13420,22.7,9.4,8.8,-49.4,22.4,-11.6,-32.3,-3.8,-17.4,-18.5,-18.0,0.46,26500,10960,0,0,0,0,47346,101382,6.2,6.7,17.7,0.47,0,0,0,0,0,-,86.2,-0.1,-1.3,5.4,-2.4,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,86.2,83.2,484810,1458161,0,0,0,0,,,,,,,,,,,안전,2025.0,-7.7,52.7,-114.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,-24.0,-92.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-12.4,-14.1,12.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,0,101.2,98.2,,,,,,,,,0,0.0,-0.079,-15.0,6.0,20.0,3.75,0.0,0.0,3578.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,452200,민테크,의료·정밀·광학,2835,22.5,0.3,13.1,-45.5,46.5,-28.0,-1.2,46.5,-22.4,-4.6,1.6,0.18,5200,1935,0,0,0,0,516100,2015587,10.4,16.1,82.8,0.26,0,0,0,0,0,-,68.6,6.6,0.0,1.6,-8.0,1,3,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,71.6,68.6,452200,1689035,0,0,0,0,,,,,,,,,,,안전,2025.0,-88.0,-109.6,19.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,-47.1,-97.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-26.8,-41.8,35.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-3,73.6,70.6,,,,,,,,,0,5.0,0.08,-12.0,5.5,17.15,2.08,0.0,0.0,1360.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,038070,서린바이오,도매,5170,28.8,2.9,-4.6,-43.8,1.0,-13.1,-18.1,-14.8,-11.7,-15.7,-19.4,0.23,9195,5120,0,0,0,0,96926,233420,2.9,5.3,14.1,0.42,-30,1,0,0,0,⚠️떨어지는칼날,81.6,-0.2,0.0,-5.8,0.0,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,51.6,48.6,038070,373447,0,1,0,0,,[20250611] 주요사항보고서(전환사채권발행결정) (20250611000515),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250611000515,,,,20250611000515,주의,2025.0,6.9,9.5,-27.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,47.6,-46.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1.7,1.0,79.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,6.9,default,-3,73.6,70.6,,,,,,,,,0,0.0,-0.014,15.0,17.0,20.0,0.54,62.29,1.93,9559.0,83.0,6.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,455900,엔젤로보틱스,기계·장비,26400,41.8,23.2,26.9,-39.9,28.2,3.7,-12.6,3.1,-5.5,-5.3,-8.2,0.52,43950,20600,10,1,1,0,339659,161239,22.5,102.5,47.2,2.11,3,0,0,1,0,+3%반등,45.5,17.2,0.1,15.1,13.9,1,15,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,73.5,70.5,455900,1592049,0,0,0,0,,,,,,,,,,,안전,2025.0,-102.8,-108.4,5.2,OFS,영업이익,dart_OperatingIncomeLoss,-72.2,-72.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-26.8,-24.9,-7.5,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,5,73.5,70.5,,,,,,,,,7,15.0,0.367,-17.0,0.0,11.375,12.31,0.0,0.0,2144.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,099750,이지케어텍,출판·SW,6530,25.5,0.0,-3.4,-44.7,0.0,-12.6,-23.4,-19.9,-12.8,-21.1,-25.0,0.55,11810,6530,0,0,0,0,26206,29991,1.0,1.8,2.3,0.87,-30,1,0,0,0,⚠️떨어지는칼날,84.6,-0.2,0.1,-2.4,0.1,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,62.6,59.6,099750,490090,0,0,0,0,,,,,,,,,,,안전,2025.0,22.1,2.4,836.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,108.7,46.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,10.6,10.1,5.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,4.92,default,-3,74.6,71.6,,,,,,,,,0,0.0,-0.043,20.0,6.0,20.0,2.39,38.19,0.0,2727.0,171.0,0.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,040160,누리플렉스,출판·SW,10710,14.5,2.1,3.9,-44.7,275.1,-20.9,-38.8,33.9,-27.4,-22.3,51.6,1.64,19350,2855,0,0,0,0,70833,63670,11.2,8.6,9.4,1.11,0,0,0,0,0,-,89.5,5.3,0.0,4.0,-0.3,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,97.5,94.5,040160,269889,0,0,0,0,,,,,,,,,,,안전,2025.0,-60.9,-81.5,25.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-5.0,-173.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-32.3,3.0,-1175.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-5,이중적자,,default,-3,74.5,71.5,,,,,,,,,0,15.0,0.564,-17.0,-7.5,20.0,1.71,0.0,0.0,6261.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,469610,이노테크,기계·장비,15010,33.5,0.1,0.6,-82.3,0.1,-19.9,-38.5,-15.3,-22.6,-29.4,,0.44,85000,15000,0,0,0,0,72850,148888,9.3,12.2,30.8,0.49,-30,1,0,0,0,⚠️떨어지는칼날,84.5,0.3,-0.8,-8.1,-44.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,62.5,59.5,469610,1745173,0,0,0,0,,,,,,,,,,,안전,2025.0,86.4,57.0,51.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,104.1,68.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,30.5,30.2,0.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.2,default,-3,74.5,71.5,,,,,,,,,0,0.0,-0.016,20.0,6.0,20.0,2.16,13.52,0.0,6961.0,1110.0,0.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,174900,앱클론,제약·바이오,33500,32.7,5.7,11.5,-65.0,242.9,-15.7,-29.1,-36.3,-14.6,-31.3,-16.2,0.54,95800,9770,0,0,0,0,299915,363054,64.4,105.2,144.6,0.83,0,0,0,0,0,-,80.9,98.1,-59.3,412.1,-59.2,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,88.9,85.9,174900,991191,0,2,0,0,,[20251001] 주요사항보고서(전환사채권발행결정) (20251001000122) || [20251001] 주요사항보고서(유상증자결정) (20251001000119),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251001000122 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251001000119,,,,20251001000122 || 20251001000119,주의,2025.0,-176.4,-155.9,-13.1,OFS,영업이익(손실),dart_OperatingIncomeLoss,-138.3,-143.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-30.6,-57.6,46.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,100.9,97.9,,,,,,,,,0,10.0,0.268,-15.0,8.5,20.0,11.34,0.0,0.0,2954.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,464500,아이언디바이스,반도체·전자부품,2450,20.4,4.8,3.3,-50.7,2.9,-21.3,-34.9,-12.2,-24.7,-28.4,-26.3,0.38,4965,2380,0,0,0,0,163945,225338,1.9,4.4,7.7,0.73,0,0,0,0,0,-,88.7,-0.7,0.0,-1.8,0.0,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,88.7,85.7,464500,1706794,0,0,0,0,,,,,,,,,,,안전,2025.0,-55.7,-48.8,-14.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-96.5,-26.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-10.0,-11.4,12.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,100.7,97.7,,,,,,,,,0,0.0,-0.091,-15.0,6.0,20.0,1.28,0.0,0.0,1908.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,387570,파인메딕스,의료·정밀·광학,6030,26.7,9.4,3.5,-40.1,7.7,-12.4,-21.3,-0.3,-11.6,-12.9,-19.7,0.52,10060,5600,0,0,0,0,11094,14975,0.4,0.7,1.1,0.74,0,0,0,0,0,-,80.3,0.1,0.0,-0.9,0.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,88.3,85.3,387570,1455410,0,0,0,0,,,,,,,,,,,안전,2025.0,-25.8,-0.3,-8739.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,-26.3,1.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-7.5,-8.5,11.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,100.3,97.3,,,,,,,,,0,5.0,0.091,-15.0,6.0,20.0,1.72,0.0,0.0,3499.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,049950,미래컴퍼니,기계·장비,11890,22.4,4.5,1.2,-45.3,1.7,-15.8,-27.1,-13.1,-18.0,-19.2,-25.5,0.88,21750,11690,0,0,0,0,68537,73363,6.4,8.6,11.0,0.93,0,0,0,0,0,-,86.2,-9.2,-0.5,-10.1,-0.8,1,0,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,86.2,83.2,049950,447760,0,0,0,0,,,,,,,,,,,안전,2025.0,-247.0,-168.1,-46.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,-137.8,-51.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.6,-66.2,119.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-1,100.2,97.2,,,,,,,,,0,-10.0,-0.882,-15.0,8.5,20.0,0.93,0.0,0.0,12792.0,0.0,1.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,317870,엔바이오니아,기타제조,5640,33.0,21.9,18.3,-69.1,6.4,-7.2,-30.5,-31.7,-11.8,-27.6,-48.3,0.33,18260,5300,0,0,0,0,25173,29303,0.5,1.4,2.0,0.86,0,0,0,0,0,-,75.2,1.0,0.0,1.9,0.0,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,83.2,80.2,317870,964595,0,0,0,0,,,,,,,,,,,안전,2025.0,-62.2,-21.1,-195.0,CFS,Ⅳ.영업이익(손실),dart_OperatingIncomeLoss,-60.7,-0.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-6.6,-12.7,47.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,Ⅳ.영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,2,100.2,97.2,,,,,,,,,3,15.0,0.5,-15.0,8.5,18.8,1.61,0.0,0.0,3508.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
kosdaq,20260606,20260606_1205,317330,덕산테코피아,화학,15560,15.2,2.3,14.6,-52.8,10.4,-20.5,-38.0,8.6,-30.8,-27.3,-19.2,0.33,33000,14100,0,0,0,0,219378,355611,17.6,37.1,87.2,0.62,0,0,0,0,0,-,84.2,13.1,-29.3,18.4,-155.7,1,8,조정,-3,-1,-1,-1,1.3,-17.4,1558.84,3.44,7.15,-1895.0,-1895.0,-1895.0,10,10,1.0,92.2,89.2,317330,1021666,0,0,0,0,,,,,,,,,,,안전,2025.0,-430.3,-302.2,-42.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,-213.9,-561.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-103.8,-97.3,-6.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-3,74.2,71.2,,,,,,,,,0,-10.0,-0.186,-20.0,-5.0,20.0,2.76,0.0,0.0,5642.0,0.0,-5.0,PYKRX,False,-999.0,-999.0,EXCLUDE,EXCLUDE
