ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate,market
215360,우리산업,자동차·부품,6290,38.3,50.7,36.5,-39.5,12.1,0.5,-10.0,-24.3,-3.6,-17.9,-23.9,0.76,10400,5610,0,False,False,False,10318,15910,0.8,0.7,1.0,0.65,3,False,False,True,False,+3%반등,43.8,0.6,0.0,0.5,-0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,54.8,47.8,215360,1077577,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,186.7,149.6,24.8,CFS,영업이익,dart_OperatingIncomeLoss,325.8,412.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,42.8,31.1,37.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.75,default,5,74.8,67.8,76.0,B,WAIT,61.4,9.0,PYKRX,23.0,11.0,7,15.0,10.95,True,kosdaq
003380,하림지주,금융(은행),9680,42.7,50.3,31.5,-50.6,37.1,-3.1,-4.4,-25.8,-3.9,-13.7,-14.2,1.45,19610,7060,0,False,False,False,624925,638063,88.1,61.7,63.8,0.98,3,False,False,True,False,+3%반등,42.8,-10.9,45.3,32.0,62.5,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,48.8,41.8,003380,148364,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,8874.3,7654.8,15.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,11410.7,8787.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2582.5,2198.9,17.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,-3,60.8,53.8,75.7,B,WAIT,51.8,17.0,PYKRX,23.0,6.0,4,15.0,10.7,True,kosdaq
052400,코나아이,출판·SW,40650,39.7,27.2,19.3,-43.9,8.1,-12.4,-18.5,-21.7,-8.8,-21.9,-23.0,2.17,72500,37600,0,False,False,False,89852,81405,70.5,38.6,36.3,1.1,7,False,False,True,True,+3%반등/거래량동반양봉,61.1,10.9,1.3,-8.1,4.2,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,83.1,76.1,052400,349732,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,889.0,334.1,166.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,1523.7,329.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,247.8,126.8,95.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.71,default,-2,96.1,89.1,75.3,B,WAIT,64.7,3.0,PYKRX,23.0,11.0,8,15.0,15.275,True,kosdaq
452300,캡스톤파트너스,금융(은행),2165,27.6,12.9,19.8,-62.2,3.1,-7.7,-21.8,-53.4,-12.5,-32.0,-31.2,0.88,5730,2100,0,False,False,False,72090,110013,2.1,1.6,2.7,0.66,7,False,False,True,True,+3%반등/거래량동반양봉,77.3,2.4,0.0,4.4,0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,92.3,85.3,452300,1497124,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-0.0,0.0,-2520.9,OFS,영업외손익,dart_NonOperatingProfitLoss,10.1,-30.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,0.0,-0.0,5017.1,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,114.3,107.3,75.3,C,OBSERVE,59.7,6.0,PYKRX,10.0,17.0,8,15.0,19.325,True,kosdaq
039840,디오,의료·정밀·광학,12470,35.8,45.9,29.3,-36.5,9.2,0.7,-6.1,-24.2,-3.3,-14.0,-23.3,1.27,19640,11420,5,False,False,True,22544,27714,4.5,2.9,3.5,0.81,3,False,False,True,False,+3%반등,48.6,1.7,-0.0,5.0,-0.0,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,59.6,52.6,039840,115931,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,101.0,-407.4,124.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,165.9,146.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,41.4,15.2,172.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.64,default,7,81.6,74.6,75.2,B,WAIT,61.7,7.0,PYKRX,23.0,11.0,7,15.0,12.15,True,kosdaq
060250,NHN KCP,금융보조,12250,35.0,18.7,22.2,-52.0,14.6,-2.2,-16.7,-19.8,-9.4,-24.6,-28.6,0.76,25500,10690,5,False,False,True,198318,256463,22.7,25.1,35.0,0.77,3,False,False,True,False,+3%반등,64.8,11.6,8.2,88.7,-25.1,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,87.8,80.8,060250,357740,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,546.9,437.8,24.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,2003.3,-611.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,137.8,109.1,26.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,3.66,default,2,104.8,97.8,75.2,B,WAIT,63.0,3.0,PYKRX,23.0,11.0,7,15.0,16.2,True,kosdaq
045660,에이텍,기계·장비,7790,40.0,25.3,26.3,-49.4,3.2,0.8,-5.7,-15.2,-3.8,-11.1,-22.6,0.75,15410,7550,10,False,True,True,18174,32275,1.9,1.4,2.6,0.56,4,False,False,False,True,거래량동반양봉,48.3,1.2,0.0,-2.7,0.0,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,65.3,58.3,045660,256502,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,87.0,20.8,319.2,CFS,영업이익,dart_OperatingIncomeLoss,102.3,195.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,41.9,40.2,4.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.18,default,5,85.3,78.3,75.1,B,WAIT,55.8,15.0,PYKRX,20.0,6.0,7,15.0,12.075,True,kosdaq
105760,포스뱅크,기계·장비,3545,29.2,33.2,30.6,-50.8,9.8,-0.6,-11.6,-32.7,-6.5,-23.1,-32.7,0.21,7210,3230,0,False,False,False,13870,33288,0.2,0.5,1.3,0.42,3,False,False,True,False,+3%반등,63.6,0.1,-0.0,0.5,-0.2,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,74.6,67.6,105760,862312,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,33.8,29.8,13.4,CFS,영업이익,dart_OperatingIncomeLoss,46.5,-21.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,20.0,5.3,277.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.38,default,2,91.6,84.6,73.9,B,WAIT,50.9,12.0,PYKRX,23.0,11.0,7,5.0,15.9,True,kosdaq
219420,링크제니시스,출판·SW,3360,21.2,14.8,17.4,-47.7,5.0,-7.8,-19.2,-26.6,-13.5,-25.0,-32.6,0.51,6430,3200,0,False,False,False,27649,49341,0.8,1.0,2.0,0.56,0,False,False,False,False,-,75.5,1.0,0.0,1.8,-0.2,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,83.5,76.5,219420,1109955,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,12.2,-0.8,1630.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,8.9,31.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,11.6,-3.1,475.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.73,default,0,98.5,91.5,73.9,B,OBSERVE,49.8,6.0,PYKRX,23.0,11.0,0,15.0,18.875,True,kosdaq
417970,모델솔루션,기계·장비,10380,30.8,12.7,23.4,-67.0,3.8,-4.3,-19.0,-42.6,-13.6,-32.1,-44.2,0.63,31500,10000,0,False,False,False,15204,38169,2.5,1.6,5.1,0.4,4,False,False,False,True,거래량동반양봉,73.3,0.6,0.3,-0.4,-0.2,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,92.3,85.3,417970,657783,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,80.7,41.9,92.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,28.1,159.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7.5,5.1,46.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.35,default,2,106.3,99.3,73.3,B,WAIT,54.8,9.0,PYKRX,15.0,11.0,7,13.0,18.325,True,kosdaq
373160,데이원컴퍼니,교육,3130,35.1,36.8,32.6,-54.7,8.5,-4.0,-13.8,-37.8,-5.5,-20.9,-34.7,0.38,6910,2885,0,False,False,False,9031,13280,0.1,0.3,0.4,0.68,3,False,False,True,False,+3%반등,56.2,-0.1,0.7,-1.1,3.2,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,67.2,60.2,373160,1455492,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,45.7,-2.9,1694.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,82.8,29.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.9,-12.8,130.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.81,default,0,82.2,75.2,73.0,B,WAIT,56.3,6.0,PYKRX,23.0,11.0,4,15.0,14.05,True,kosdaq
418470,KT밀리의서재,출판·SW,9850,39.3,50.3,38.7,-50.7,8.4,0.0,-6.3,-22.7,-2.0,-9.5,-23.9,1.84,19970,9090,5,False,False,True,32565,33922,6.3,3.2,3.4,0.96,7,False,False,True,True,+3%반등/거래량동반양봉,47.9,2.4,-1.2,9.8,-7.9,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,62.9,55.9,418470,1467451,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,143.7,110.0,30.6,OFS,영업이익,dart_OperatingIncomeLoss,127.7,140.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,39.0,37.2,4.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.89,default,3,80.9,73.9,73.0,B,WAIT,63.8,9.0,PYKRX,20.0,6.0,11,15.0,11.975,True,kosdaq
443670,에스피소프트,IT서비스,2670,29.7,10.7,19.8,-64.9,3.1,-4.5,-21.0,-40.4,-13.5,-34.8,-48.2,0.54,7600,2590,0,False,False,False,71418,89143,1.3,2.0,2.8,0.8,3,False,False,True,False,+3%반등,77.4,2.9,-0.0,7.7,-0.1,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,88.4,81.4,443670,1381391,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,36.2,37.6,-3.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,33.0,13.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,8.5,6.4,31.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.91,default,2,95.4,88.4,72.4,B,WAIT,57.3,6.0,PYKRX,20.0,5.0,7,15.0,19.35,True,kosdaq
060540,에스에이티,의료·정밀·광학,1048,26.7,20.3,24.6,-35.2,4.8,-1.6,-16.7,-16.4,-7.6,-17.7,-19.4,0.28,1618,1000,5,False,False,True,31225,83358,0.3,0.3,0.9,0.37,3,False,False,True,False,+3%반등,65.0,-0.1,0.0,-2.3,0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,73.0,66.0,060540,379229,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,39.1,33.5,16.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,107.1,21.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.3,-9.2,233.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.74,default,2,90.0,83.0,72.2,B,WAIT,45.0,15.0,PYKRX,23.0,11.0,7,0.0,16.25,True,kosdaq
149950,아바텍,반도체·전자부품,8980,18.1,6.0,19.2,-53.9,15.4,-15.8,-33.5,-5.4,-27.0,-32.7,-16.8,0.79,19490,7780,0,False,False,False,261992,493772,36.3,24.0,71.1,0.53,4,False,False,False,True,거래량동반양봉,82.3,12.0,-3.4,27.3,-6.3,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,94.3,87.3,149950,442048,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,61.5,58.0,6.0,OFS,영업이익,dart_OperatingIncomeLoss,98.7,162.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7.7,-11.6,166.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.6,default,0,109.3,102.3,72.0,B,WAIT,46.1,9.0,PYKRX,23.0,11.0,4,5.0,20.0,True,kosdaq
013030,하이록코리아,철강·1차금속,30050,33.3,18.6,20.1,-37.5,6.4,-4.6,-10.4,-21.0,-7.5,-17.7,-15.2,0.68,48100,28250,0,False,False,False,24990,40031,8.1,7.7,13.1,0.62,3,False,False,True,False,+3%반등,60.1,-2.1,2.8,22.5,-34.4,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,71.1,64.1,013030,165060,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,589.1,501.3,17.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,472.8,481.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,156.9,127.0,23.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.8,default,0,86.1,79.1,72.0,B,WAIT,44.6,14.0,PYKRX,23.0,11.0,4,5.0,15.025,True,kosdaq
0015S0,페스카로,전문서비스,6880,26.8,5.0,18.4,-85.4,1.8,-6.6,-25.1,-52.4,-16.4,-35.5,,0.8,47000,6760,0,False,False,False,21306,42889,2.3,1.5,3.6,0.5,0,False,False,False,False,-,80.2,0.6,0.0,3.9,0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,88.2,81.2,0015S0,1817920,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,8.8,13.2,-33.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,38.3,41.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.7,0.9,543.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,4.35,default,2,115.2,108.2,72.0,B,OBSERVE,45.9,5.0,PYKRX,20.0,17.0,0,10.0,20.0,True,kosdaq
049070,인탑스,반도체·전자부품,16950,34.4,18.4,24.7,-32.1,30.4,-4.5,-9.6,5.0,-7.6,-10.1,-4.5,0.58,24950,13000,0,False,False,False,89820,148534,14.8,15.3,27.7,0.6,3,False,False,True,False,+3%반등,54.1,-14.4,25.3,-24.3,89.8,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,60.1,53.1,049070,226866,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-113.0,37.8,-398.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,85.8,457.5,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,63.9,2.6,2395.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,80.1,73.1,71.5,C,OBSERVE,50.0,12.0,PYKRX,10.0,17.0,4,15.0,13.525,True,kosdaq
035760,CJ ENM,방송,34050,43.9,61.1,51.4,-58.6,13.3,7.6,-6.3,-34.5,0.4,-15.1,-42.4,2.88,82300,30050,10,False,True,True,102347,85681,77.3,33.8,29.4,1.19,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,41.7,-42.4,44.3,-52.7,36.6,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,64.7,57.7,035760,265324,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,1328.9,1044.8,27.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,11663.7,14025.8,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.6,7.0,107.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,8.78,default,6,85.7,78.7,71.4,A,BUY,61.2,12.0,PYKRX,18.0,11.0,15,5.0,10.425,True,kosdaq
039740,한국정보공학,도매,3070,32.8,49.7,41.6,-49.3,14.3,3.4,-9.7,-23.3,-3.6,-19.3,-8.6,0.27,6050,2685,5,False,False,True,36400,161208,1.3,1.1,5.8,0.23,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,53.7,0.6,-0.0,-2.9,0.3,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,71.7,64.7,039740,261957,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,4.2,6.2,-32.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,32.5,98.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,10.7,2.1,406.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,7.74,default,5,101.7,94.7,71.4,B,WAIT,63.9,6.0,PYKRX,15.0,17.0,15,5.0,13.425,True,kosdaq
065530,와이어블,통신,1062,26.1,8.9,23.8,-67.8,2.1,-4.5,-20.5,-48.4,-11.2,-32.1,-30.7,1.18,3300,1040,0,False,False,False,102113,130896,1.6,1.1,1.6,0.78,0,False,False,False,False,-,76.6,0.0,-0.0,0.1,0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,76.6,69.6,065530,250137,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,54.8,38.3,43.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,157.0,159.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,13.3,3.1,325.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.86,default,4,95.6,88.6,71.2,B,OBSERVE,37.8,15.0,PYKRX,23.0,11.0,3,0.0,19.15,True,kosdaq
318000,KBG,화학,3010,41.5,40.4,37.0,-52.5,7.1,4.5,-5.9,-27.4,-3.3,-16.7,-30.7,0.54,6340,2810,10,False,True,True,13702,15285,0.3,0.4,0.5,0.9,3,False,False,True,False,+3%반등,40.9,0.5,0.0,1.1,-0.2,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,56.9,49.9,318000,876166,0,1,0,0,,[20260513] [첨부정정]주요사항보고서(전환사채권발행결정) (20260513000171),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260513000171,,,,20260513000171,주의,SAFE,2025.0,23.3,31.6,-26.3,CFS,영업이익,dart_OperatingIncomeLoss,73.4,42.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7.2,5.2,38.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,3.15,default,5,86.9,79.9,71.2,WATCH,WATCH,63.0,12.0,PYKRX,20.0,17.0,7,15.0,10.225,False,kosdaq
033640,네패스,반도체·전자부품,20650,21.2,13.4,21.4,-49.8,103.0,-6.3,-33.2,-5.9,-26.1,-33.4,-2.2,0.74,41150,10170,5,False,True,False,210441,353257,54.8,43.7,107.4,0.6,4,False,False,False,True,거래량동반양봉,80.5,45.7,-15.0,189.9,-156.3,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,97.5,90.5,033640,227333,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,237.6,34.0,598.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,1035.4,1091.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,108.7,36.4,199.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,4.36,default,2,114.5,107.5,71.0,B,WAIT,58.1,0.0,PYKRX,23.0,11.0,7,10.0,20.0,True,kosdaq
