ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate
063160,종근당바이오,,12910,26.5,13.5,17.3,-48.2,9.7,-0.8,-7.1,-15.8,-4.5,-4.2,-26.9,1.07,24900,11770,5,False,True,False,4225,4338,0.6,0.5,0.6,0.97,0,False,False,False,False,-,70.4,-0.9,0.0,-1.5,-0.6,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,75.4,72.4,063160,390055,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,36.1,109.5,-67.1,OFS,영업이익,dart_OperatingIncomeLoss,-41.4,140.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-50.0,28.8,-273.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-1.15,default,4,59.4,56.4,-18.4,WATCH,WATCH,-16.2,1.0,PYKRX,-15.0,-5.0,3,-10.0,17.6,False
027740,마니커,,1274,23.6,12.7,-16.5,-31.8,39.5,-15.6,0.8,16.5,-14.2,1.9,-11.3,0.87,1868,913,0,False,False,False,176663,343463,3.9,2.5,5.2,0.51,0,False,False,False,False,-,67.0,-0.9,0.0,-0.2,0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,67.0,64.0,027740,204208,0,1,0,0,,[20260306] 주식병합결정               (20260306801041),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306801041,,,,20260306801041,주의,SAFE,2025.0,20.1,-90.5,122.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,63.7,15.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-0.2,20.5,-100.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,3.17,default,2,59.0,56.0,0.8,WATCH,WATCH,-3.1,1.0,PYKRX,18.0,-15.0,0,-10.0,16.75,False
001070,대한방직,,5890,44.8,9.0,3.2,-37.7,22.6,-1.2,-3.4,1.4,-1.9,-2.7,-7.5,0.61,9460,4805,0,False,False,False,2888,3127,0.1,0.2,0.2,0.92,0,False,False,False,False,-,48.3,-0.3,0.0,-0.8,0.2,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,48.3,45.3,001070,112970,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,7.0,24.2,-71.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,-223.3,52.3,영업활동으로인한현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,11.5,0.8,1414.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,Ⅳ. 영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-10,밸류트랩의심,-31.9,default,0,58.3,55.3,-2.4,WATCH,WATCH,-10.4,7.0,PYKRX,-10.0,8.5,0,-10.0,12.075,False
264900,크라운제과,,7820,24.2,30.4,-10.6,-23.0,3.4,-2.9,-4.0,-3.9,-3.2,-3.4,-7.2,0.58,10160,7560,5,True,False,False,11825,8282,0.4,0.9,0.7,1.43,0,False,False,False,False,-,61.2,-1.5,-1.2,-1.4,-1.7,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,66.2,63.2,264900,1205329,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,152.7,210.5,-27.5,OFS,영업이익,dart_OperatingIncomeLoss,212.0,335.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,35.3,45.7,-22.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.39,default,-3,58.2,55.2,19.3,B,OBSERVE,-2.4,9.0,PYKRX,15.0,-10.0,0,-10.0,15.3,True
017370,우신시스템,,3530,36.0,24.4,28.3,-55.0,6.3,-0.6,-3.9,-23.6,-2.4,-8.1,-33.7,0.38,7840,3320,5,False,True,False,8090,15025,0.2,0.3,0.5,0.54,3,False,True,False,False,5일선회복,53.0,-0.2,-0.0,-1.2,-1.2,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,61.0,58.0,017370,142883,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,208.6,360.7,-42.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,901.1,-813.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-35.5,12.8,-377.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,4.32,default,2,58.0,55.0,32.2,B,WAIT,11.0,17.0,PYKRX,15.0,-10.0,7,-10.0,13.25,True
003650,미창석유,,127300,27.2,23.0,23.4,-24.7,22.4,-2.8,-12.6,3.5,-5.9,-9.1,0.6,1.04,169000,104000,0,False,False,False,1231,2708,3.6,1.6,3.7,0.45,0,False,False,False,False,-,58.8,-0.7,-0.5,-13.1,2.7,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,58.8,55.8,003650,122056,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,345.5,456.4,-24.3,OFS,영업이익,dart_OperatingIncomeLoss,403.4,237.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,81.6,85.5,-4.6,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.17,default,4,57.8,54.8,26.7,B,OBSERVE,3.4,14.0,PYKRX,15.0,-10.0,3,-10.0,14.7,True
003090,대웅,,15790,13.8,5.5,10.8,-48.4,2.5,-4.8,-5.4,-10.1,-6.5,-6.8,-24.5,1.22,30600,15410,0,False,False,False,64114,61397,11.9,10.3,10.3,1.04,0,False,False,False,False,-,73.8,-12.4,-2.9,-17.8,-5.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,73.8,70.8,003090,111810,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-181.8,-1661.4,89.1,CFS,영업외손익,dart_NonOperatingProfitLoss,2575.8,1623.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-360.8,-161.0,-124.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,0,회계손실현금유입,,default,-1,57.8,54.8,12.4,C,OBSERVE,-10.6,11.0,PYKRX,8.0,-15.0,0,-10.0,18.45,True
002150,도화엔지니어링,,5060,32.1,36.7,6.9,-33.9,13.3,-5.6,-1.6,-2.3,-3.7,-1.1,-14.8,0.75,7650,4465,0,False,False,False,32179,38084,1.5,1.6,2.0,0.84,0,False,False,False,False,-,58.5,-1.6,-1.1,-0.4,-1.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,58.5,55.5,002150,114552,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,301.2,-133.9,325.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,129.5,214.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,44.9,47.4,-5.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,2,현금창출보통,0.43,default,-3,57.5,54.5,23.6,C,OBSERVE,0.4,9.0,PYKRX,10.0,0.0,0,-10.0,14.625,True
005380,현대차,,366500,28.7,17.0,18.4,-53.2,72.9,-4.2,-12.2,-40.2,-5.5,-8.6,-22.0,0.97,783000,212000,0,False,False,False,434266,525148,1891.1,1589.0,2050.2,0.83,3,False,True,False,False,5일선회복,72.0,-57.7,-470.1,-2755.9,-5572.9,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,75.0,72.0,005380,164742,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,114678.5,142395.9,-19.5,CFS,영업이익,dart_OperatingIncomeLoss,-59912.7,-56616.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,28508.9,36016.0,-20.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-0.52,default,2,57.0,54.0,-9.0,WATCH,WATCH,-14.1,9.0,PYKRX,-15.0,-5.0,4,-10.0,18.0,False
058850,KTcs,,2115,21.6,12.0,6.0,-33.8,3.7,-2.1,-4.1,-9.4,-3.0,-4.4,-16.8,1.02,3195,2040,0,False,False,False,53113,59430,1.3,1.1,1.3,0.89,0,False,False,False,False,-,67.8,-2.8,0.0,-7.4,0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,67.8,64.8,058850,372882,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,298.1,69.7,327.6,CFS,영업이익,dart_OperatingIncomeLoss,534.5,454.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,96.6,128.2,-24.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.79,default,-1,56.8,53.8,30.0,B,OBSERVE,-3.0,20.0,PYKRX,18.0,-15.0,0,-10.0,16.95,True
000480,CR홀딩스,,4295,22.9,31.2,-8.3,-23.6,2.9,-4.2,-5.8,-9.1,-4.2,-6.9,-10.7,1.07,5620,4175,5,True,False,False,58557,38238,1.8,2.6,1.7,1.53,0,False,False,False,False,-,62.7,-3.1,-0.2,-6.5,-0.4,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,67.7,64.7,000480,148984,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,278.2,174.4,59.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,324.4,810.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,0.6,78.3,-99.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.17,default,-1,56.7,53.7,18.7,B,OBSERVE,-3.4,10.0,PYKRX,18.0,-15.0,0,-10.0,15.675,True
004140,동방,,1779,30.7,28.7,16.7,-50.0,10.0,-1.0,-4.0,-8.3,-1.8,-2.2,-24.1,0.64,3560,1617,0,False,False,False,93272,102299,1.1,1.7,1.9,0.91,0,False,False,False,False,-,64.6,-1.2,-0.0,-1.3,0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,64.6,61.6,004140,115287,0,2,0,0,,[20260828] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260828800687) || [20260820] 주요사항보고서(전환사채권발행결정) (20260820000396),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260828800687 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260820000396,,,,20260828800687 || 20260820000396,주의,SAFE,2025.0,319.6,390.4,-18.1,CFS,영업이익,dart_OperatingIncomeLoss,97.4,568.8,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,52.8,71.4,-26.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,2,현금창출보통,0.3,default,0,56.6,53.6,-0.9,WATCH,WATCH,-8.6,6.0,PYKRX,7.0,-10.0,0,-10.0,16.15,False
002720,국제약품,,3280,36.4,37.5,19.6,-40.0,16.7,-0.8,1.4,-3.7,-2.0,-1.4,-19.8,0.19,5470,2810,10,False,True,True,21591,99163,0.6,0.7,3.4,0.22,3,False,True,False,False,5일선회복,48.6,-0.3,0.0,-2.6,0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,61.6,58.6,002720,104722,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,61.8,67.0,-7.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,58.4,39.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,21.3,35.1,-39.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,0.94,default,0,56.6,53.6,27.2,B,WAIT,16.6,6.0,PYKRX,15.0,-10.0,4,0.0,12.15,True
005250,녹십자홀딩스,,9620,28.0,11.5,18.7,-46.6,11.5,-2.0,-6.4,-10.1,-2.7,-2.4,-26.8,0.35,18010,8630,0,False,False,False,43373,104917,3.6,4.2,10.4,0.41,0,False,False,False,False,-,69.0,-4.8,-0.0,-21.7,-2.4,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,69.0,66.0,005250,108135,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,362.3,-107.2,438.1,CFS,영업손익,dart_OperatingIncomeLoss,243.0,-899.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,66.2,216.8,-69.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,2,현금창출보통,0.67,default,0,56.0,53.0,6.2,C,OBSERVE,-9.3,4.0,PYKRX,10.0,-15.0,0,-10.0,17.25,True
001630,종근당홀딩스,,37950,31.4,9.4,-16.6,-31.7,5.4,-2.3,-2.7,-5.9,-2.6,-2.8,-15.8,0.96,55600,36000,0,False,False,False,2143,1906,0.7,0.8,0.7,1.12,0,False,False,False,False,-,66.9,-2.4,-0.5,-2.7,-0.2,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,66.9,63.900000000000006,001630,149354,0,1,0,0,,[20251023] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251023800522),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251023800522,,,,20251023800522,주의,SAFE,2025.0,582.8,354.9,64.2,CFS,영업이익,dart_OperatingIncomeLoss,760.4,239.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,66.4,165.1,-59.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,1.3,default,-1,55.9,52.9,14.7,WATCH,WATCH,-3.1,15.0,PYKRX,18.0,-15.0,0,-10.0,16.725,False
014580,태경비케이,,3780,28.8,24.4,23.5,-27.4,5.3,-1.0,-5.0,-5.6,-1.2,-3.8,-13.4,0.29,5210,3590,0,False,False,False,24743,49565,0.5,0.9,1.9,0.5,3,False,True,False,False,5일선회복,55.5,-1.9,-0.0,-2.0,-0.0,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,58.5,55.5,014580,122481,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,407.8,422.2,-3.4,CFS,영업이익,dart_OperatingIncomeLoss,644.6,389.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,99.0,120.1,-17.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.58,default,2,55.5,52.5,24.9,B,WAIT,11.2,9.0,PYKRX,15.0,-10.0,7,-10.0,13.875,True
033920,무학,,7650,27.7,30.2,32.1,-27.1,8.1,0.1,-0.6,2.4,-1.1,0.5,-8.5,0.84,10490,7080,5,False,False,True,19301,14880,1.0,1.5,1.1,1.3,3,False,True,False,False,5일선회복,48.3,-1.3,-0.2,-3.9,-0.2,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,56.3,53.3,033920,121543,0,1,0,0,,[20251028] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251028800517),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251028800517,,,,20251028800517,주의,SAFE,2025.0,102.4,168.8,-39.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,62.8,215.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,24.1,41.6,-42.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,2,현금창출보통,0.61,default,7,55.3,52.3,16.1,WATCH,WATCH,4.2,20.0,PYKRX,7.0,-10.0,7,-10.0,12.075,False
091810,트리니티항공,,2630,13.1,7.9,19.3,-71.6,6.7,-3.3,-0.8,-41.1,-6.6,-16.2,-50.6,0.49,9275,2465,0,False,False,False,52755,89683,1.2,1.4,2.6,0.59,0,False,False,False,False,-,67.7,-1.5,0.0,-11.2,0.1,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,67.7,64.7,091810,671376,0,20,0,0,,[20260703] [기재정정]주식병합결정               (20260703800820) || [20260630] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260630801423) || [20260622] 주요사항보고서(유상증자결정) (20260622000395),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260703800820 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260630801423 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260622000395,,,,20260703800820 || 20260630801423 || 20260622000395,주의,SAFE,2025.0,-2654.7,-122.7,-2063.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,1710.6,2724.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-1819.8,-783.3,-132.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,-3,54.7,51.7,-13.1,WATCH,WATCH,-9.9,-5.0,PYKRX,5.0,-10.0,0,-10.0,16.925,False
006040,동원산업,,35750,22.4,6.5,-8.7,-30.6,19.8,-6.4,-5.8,9.3,-5.1,-1.8,-7.1,0.88,51500,29850,0,False,False,False,28015,37449,11.6,10.2,14.1,0.75,0,False,False,False,False,-,70.1,-4.3,-5.3,31.0,-2.8,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,70.1,67.1,006040,118026,0,2,0,0,,[20260311] [기재정정]주요사항보고서(감자결정) (20260311004192) || [20260211] 주요사항보고서(감자결정) (20260211000681),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311004192 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260211000681,,,,20260311004192 || 20260211000681,주의,SAFE,2025.0,-493.2,-3054.8,83.9,CFS,영업외손익,dart_NonOperatingProfitLoss,4660.2,4212.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,-271.8,-195.6,-38.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,0,회계손실현금유입,,default,-1,54.1,51.1,4.5,WATCH,WATCH,-10.8,14.0,PYKRX,8.0,-15.0,0,-10.0,17.525,False
011780,금호석유화학,,120200,40.4,5.8,16.7,-25.9,16.9,-3.8,0.2,-3.8,-3.8,-1.6,-6.4,1.19,162300,102800,0,False,False,False,69784,95441,135.5,84.8,119.6,0.73,0,False,False,False,False,-,44.0,32.6,-75.3,75.4,-12.6,True,3,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,47.0,44.0,011780,106368,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,2718.3,2728.0,-0.4,CFS,영업이익,dart_OperatingIncomeLoss,7153.1,3223.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,3390.0,652.3,419.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,2.63,default,2,54.0,51.0,32.0,B,OBSERVE,10.8,6.0,PYKRX,20.0,5.0,0,-10.0,11.0,True
100250,진양홀딩스,,3110,28.0,30.8,5.5,-7.4,11.5,-0.8,-1.1,6.5,-1.3,1.5,2.1,0.49,3360,2790,0,False,False,False,37570,51188,0.8,1.2,1.6,0.73,0,False,False,False,False,-,51.3,-1.3,-0.2,-0.6,-0.4,True,0,강세,-3,0,0,-3,8.6,3.9,1387.96,,-0.2,-61999.0,-61999.0,-61999.0,10,10,1.0,51.3,48.3,100250,646732,0,9,0,0,,[20260312] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260312801103) || [20260309] [기재정정]유상증자또는주식관련사채등의청약결과(자율공시)               (20260309800485) || [20260306] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260306800377),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260312801103 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309800485 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306800377,,,,20260312801103 || 20260309800485 || 20260306800377,주의,SAFE,2025.0,57.8,49.1,17.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,229.5,233.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 H1,3개월,22.0,30.9,-28.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,3.97,default,-3,53.3,50.3,19.8,WATCH,WATCH,6.2,9.0,PYKRX,18.0,0.0,0,-10.0,12.825,False
