rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
486,900290,KOSDAQ,0.539,1053,GRT,금융(은행),WATCH,0.34,0.0663,-48.5,11.5,-8.4,11.1,-1.4,-13.9,0.0,-3.8,0,0,
487,274090,KOSDAQ,0.538,1053,켄코아에어로스페이스,조선·기타운송,,0.17,0.0561,-63.2,-9.9,28.2,63.6,-66.1,-69.9,-0.5,-1.0,0,0,
488,171090,KOSDAQ,0.538,1053,선익시스템,기계·장비,,0.71,0.053,-46.4,77.3,9.7,31.5,4.0,-8.5,9.5,51.5,0,0,
489,391710,KOSDAQ,0.537,1053,코닉오토메이션,기계·장비,,0.05,0.0556,-58.4,-57.9,12.0,10.5,-4.1,-4.8,0.0,0.0,0,0,
490,103590,KOSPI,0.536,1053,일진전기,전기장비,,3.52,0.0595,-48.7,81.7,11.8,203.7,-92.1,-298.2,82.3,213.1,0,0,
491,004170,KOSPI,0.535,1053,신세계,소매,OBSERVE,3.4,0.0459,-53.7,134.8,-10.2,346.1,186.8,330.6,-293.8,-684.4,0,0,
492,163730,KOSDAQ,0.534,1053,핑거,출판·SW,,0.14,0.0638,-54.6,-21.3,9.5,10.6,2.5,-9.7,0.1,0.0,0,0,CB 08/21
493,060250,KOSDAQ,0.533,1053,NHN KCP,금융보조,WAIT,0.54,0.0459,-43.5,10.9,-12.6,68.5,7.4,-15.4,-11.4,17.6,0,0,
494,174900,KOSDAQ,0.532,1053,앱클론,제약·바이오,EXCLUDE,0.39,0.0721,-78.0,129.8,-35.1,33.4,3.0,-73.5,-1.4,-10.1,0,0,
495,104620,KOSDAQ,0.531,1053,노랑풍선,사업지원,,0.05,0.0247,-53.1,-50.8,1.0,8.9,-3.7,-7.3,0.0,0.0,0,0,
496,059090,KOSDAQ,0.53,1053,미코,반도체·전자부품,,0.67,0.0644,-28.0,12.3,16.2,50.0,21.8,-11.4,-2.7,7.1,0,0,
497,016610,KOSPI,0.529,1053,,,,0.44,0.0295,-41.1,4.8,11.3,6.2,-17.2,-18.8,23.2,50.3,0,0,
498,314130,KOSDAQ,0.528,1053,지놈앤컴퍼니,제약·바이오,,0.21,0.066,-59.6,48.8,-5.1,15.3,-8.9,-20.5,1.1,1.2,0,0,
499,099320,KOSDAQ,0.527,1053,쎄트렉아이,조선·기타운송,,0.83,0.0603,-64.4,32.4,7.0,27.1,-26.8,-5.1,2.2,-35.2,0,0,
500,220100,KOSDAQ,0.526,1053,퓨쳐켐,제약·바이오,,0.14,0.0466,-77.5,-61.0,-8.5,7.0,-24.4,-24.2,-9.2,-24.1,0,0,
501,299030,KOSDAQ,0.525,1053,하나기술,기계·장비,,0.11,0.0558,-62.5,-48.4,-2.1,5.1,4.3,8.4,-5.5,-14.9,0,0,
502,256840,KOSDAQ,0.524,1053,한국비엔씨,제약·바이오,,0.2,0.0435,-52.2,-52.8,18.4,68.9,-8.7,-35.7,0.0,0.0,0,0,
503,452430,KOSDAQ,0.523,1053,사피엔반도체,반도체·전자부품,,0.31,0.0675,-28.3,-16.1,45.6,14.3,1.8,-14.6,-7.5,-0.4,0,0,
504,098460,KOSDAQ,0.522,1053,고영,기계·장비,,1.95,0.0594,-34.1,90.6,5.1,267.5,-57.3,650.4,15.2,-848.0,0,0,
505,083500,KOSDAQ,0.521,1053,에프엔에스테크,기계·장비,,0.1,0.0542,-49.2,-0.4,2.7,5.3,-0.6,2.7,-0.2,-11.4,0,0,
506,194480,KOSDAQ,0.52,1053,데브시스터즈,출판·SW,OBSERVE,0.17,0.0689,-74.8,-69.8,-5.1,14.2,1.4,11.6,-5.7,-30.6,0,0,
507,067310,KOSDAQ,0.519,1053,하나마이크론,반도체·전자부품,,3.0,0.067,-20.5,149.6,30.9,621.7,535.2,-107.4,149.2,602.8,0,0,
508,317450,KOSPI,0.519,1053,명인제약,제약·바이오,EXCLUDE,0.62,0.0255,-65.4,,-8.1,5.2,-0.3,-7.1,-5.1,-8.7,0,0,
509,002960,KOSPI,0.518,1053,한국쉘석유,석유정제,,0.66,0.0149,-12.8,20.7,-0.2,5.5,-1.8,12.4,3.1,-3.7,0,0,
510,045390,KOSDAQ,0.517,1053,대아티아이,전기장비,,0.23,0.0465,-34.4,-28.8,12.4,59.3,-8.8,16.1,0.1,0.4,0,0,
511,015760,KOSPI,0.516,1053,한국전력,전력·가스,OBSERVE,19.87,0.0301,-54.4,-15.6,-1.7,618.0,-478.6,-851.5,-216.6,288.9,0,0,
512,064400,KOSPI,0.515,1053,LG씨엔에스,IT서비스,OBSERVE,6.76,0.0389,-51.4,5.0,-3.5,366.2,66.2,170.3,-117.7,-218.5,0,0,
513,206650,KOSDAQ,0.514,1053,유바이오로직스,제약·바이오,WAIT,0.31,0.0321,-48.1,-40.4,-6.9,10.4,-0.4,-13.4,0.0,0.7,0,0,
514,005830,KOSPI,0.513,1053,DB손해보험,,,12.4,0.029,-7.9,27.8,4.9,456.8,-115.7,-1457.0,67.8,1402.9,0,0,
515,004560,KOSPI,0.511,1053,현대비앤지스틸,철강·1차금속,,0.19,0.0315,-42.5,-2.9,12.3,5.1,-10.3,-18.4,-0.1,-0.3,0,0,
515,195870,KOSPI,0.511,1053,해성디에스,반도체·전자부품,,0.97,0.0655,-44.4,130.5,8.0,68.0,-93.1,51.1,42.7,-52.4,0,0,
517,469610,KOSDAQ,0.51,1053,이노테크,기계·장비,,0.14,0.0652,-79.4,,2.2,13.4,-0.8,4.0,0.1,-4.4,0,0,
518,168360,KOSDAQ,0.509,1053,펨트론,기계·장비,,0.32,0.0703,-54.9,-4.8,17.0,9.1,10.9,0.3,-0.6,-1.2,0,0,
519,249420,KOSPI,0.508,1053,일동제약,제약·바이오,OBSERVE,0.45,0.048,-68.0,-37.7,-6.4,82.8,-1.4,-232.6,-0.2,-11.2,0,0,
520,434480,KOSDAQ,0.507,1053,모니터랩,출판·SW,,0.04,0.0458,-39.7,-39.5,15.7,9.5,0.9,-1.8,-0.1,0.0,0,0,
521,123690,KOSPI,0.506,1053,한국화장품,도매,OBSERVE,0.1,0.0324,-50.0,-35.1,0.6,19.7,-1.8,-6.6,0.0,0.0,0,0,
522,026040,KOSDAQ,0.505,1053,제이에스티나,기타제조,,0.04,0.0525,-48.7,-40.1,5.7,12.7,1.0,-2.7,0.0,0.0,0,0,
522,215200,KOSDAQ,0.505,1053,메가스터디교육,교육,,0.37,0.0232,-27.0,-23.1,-1.0,10.6,-2.0,-16.7,13.5,19.1,0,0,
524,024850,KOSDAQ,0.503,1053,HLB이노베이션,반도체·전자부품,,0.46,0.081,-45.9,75.7,9.5,33.6,-2.5,-64.7,-22.9,59.4,0,0,유상증자 08/28
525,003000,KOSPI,0.502,1053,부광약품,제약·바이오,,0.4,0.0365,-58.2,16.7,-3.5,24.1,9.0,-11.1,-11.7,-42.0,0,0,
526,079370,KOSDAQ,0.501,1053,제우스,기계·장비,,0.35,0.0549,-44.2,-22.6,18.6,18.7,0.5,-17.5,0.1,12.6,0,0,
527,478340,KOSDAQ,0.5,1053,나라스페이스테크놀로지,조선·기타운송,,0.16,0.0719,-77.0,,47.1,58.5,-17.4,-19.8,-41.5,-41.4,0,0,
528,000370,KOSPI,0.5,1053,한화손해보험,,,0.94,0.0384,-13.1,34.4,13.5,74.6,8.3,76.8,2.4,171.4,0,0,
529,440110,KOSDAQ,0.499,1053,파두,반도체·전자부품,,3.28,0.0804,-48.9,264.8,5.6,282.1,-33.7,-723.4,-4.5,1040.7,0,0,
530,001520,KOSPI,0.498,1053,동양,비금속광물(시멘트·유리),,0.13,0.0537,-44.2,-16.0,12.5,11.1,-13.0,-13.2,-0.0,-0.0,0,0,
531,083450,KOSDAQ,0.497,1053,GST,기계·장비,,0.89,0.0559,-27.4,112.3,8.2,46.2,11.0,17.9,4.9,-14.4,0,0,
532,028260,KOSPI,0.496,1053,삼성물산,도매,,59.76,0.0547,-31.1,125.7,1.1,1257.1,23.8,-886.1,62.9,1049.8,0,0,
533,081180,KOSDAQ,0.495,1053,쎄크,기계·장비,,0.06,0.0596,-65.7,-45.4,24.9,5.5,-1.7,-4.0,0.4,0.3,0,0,
534,030530,KOSDAQ,0.494,1053,원익홀딩스,화학,,2.09,0.0819,-44.6,106.1,40.3,673.9,-1.3,-247.5,25.0,2.7,0,0,
535,094170,KOSDAQ,0.493,1053,동운아나텍,반도체·전자부품,WATCH,0.58,0.0588,-49.6,83.6,-17.9,30.0,6.8,-66.5,-0.0,-1.5,0,0,
536,101730,KOSDAQ,0.492,1053,위메이드맥스,출판·SW,,0.41,0.0955,-39.4,-34.4,16.2,28.9,-2.2,-0.6,1.0,-3.7,0,0,
537,032830,KOSPI,0.491,1053,삼성생명,,,58.7,0.053,-40.9,118.4,2.8,1067.7,-208.2,-100.3,-55.6,385.1,0,0,
538,041190,KOSDAQ,0.49,1053,우리기술투자,금융(은행),,0.49,0.0572,-49.7,-46.0,4.3,421.1,-34.1,-104.7,4.3,-15.7,0,0,
539,488280,KOSDAQ,0.489,1053,에스투더블유,출판·SW,,0.15,0.0716,-62.2,,46.6,76.1,-2.7,-19.4,-3.5,-29.8,0,0,
540,214680,KOSDAQ,0.488,1053,디알텍,의료·정밀·광학,,0.06,0.0652,-66.7,-54.1,-21.0,9.6,0.8,-2.2,0.0,0.3,0,0,
541,007540,KOSPI,0.487,1053,샘표,금융(은행),,0.14,0.0431,-26.7,-12.5,7.2,39.3,-0.7,-14.4,-0.2,0.0,0,0,
542,086790,KOSPI,0.486,1053,하나금융지주,,,36.77,0.0241,-3.3,58.0,5.4,1019.1,-505.6,-1078.4,412.0,1583.3,0,0,
543,393890,KOSDAQ,0.485,1053,더블유씨피,전기장비,,0.35,0.0546,-49.9,21.5,14.8,31.7,14.5,-55.2,-3.0,44.5,0,0,
544,009150,KOSPI,0.484,1053,삼성전기,반도체·전자부품,,106.96,0.0765,-36.9,636.4,8.6,8139.1,1167.7,3218.8,2959.6,3537.0,0,0,
545,059120,KOSDAQ,0.483,1053,아진엑스텍,반도체·전자부품,,0.13,0.0692,-46.6,69.7,13.2,58.9,3.1,2.9,0.0,0.0,0,0,
546,218150,KOSDAQ,0.482,1053,,미분류,,0.04,0.0668,-45.0,-40.1,-5.0,6.8,-0.5,-0.0,0.1,0.1,0,0,
547,475580,KOSDAQ,0.481,1053,에이럭스,기타제조,,0.1,0.0438,-47.2,-30.8,3.3,17.5,-3.5,-3.6,0.0,0.1,0,0,
548,070300,KOSDAQ,0.481,1053,퀀텀레일,출판·SW,WATCH,0.05,0.0637,-53.1,78.5,-21.2,5.5,2.5,0.4,0.0,0.0,0,0,
549,003030,KOSPI,0.48,1053,세아제강지주,금융(은행),,0.45,0.0327,-57.3,-43.4,7.0,16.3,2.7,16.3,1.9,-4.6,0,0,
550,356860,KOSDAQ,0.479,1053,티엘비,반도체·전자부품,,0.91,0.1023,-69.3,8.4,13.9,232.9,-1.6,-190.9,-21.8,113.4,0,0,
551,001230,KOSPI,0.478,1053,동국홀딩스,금융(은행),,0.34,0.0256,-15.0,14.1,12.1,15.9,-1.9,11.9,1.4,1.4,0,0,
552,005385,KOSPI,0.476,1053,현대차우,,,4.06,0.0317,-45.9,18.0,-11.2,137.9,-121.6,-237.9,1.6,-33.7,0,0,
552,066575,KOSPI,0.476,1053,LG전자우,,,1.2,0.0409,-44.0,82.6,1.2,48.2,-19.0,92.0,20.5,23.3,0,0,
552,402340,KOSPI,0.476,1053,SK스퀘어,금융(은행),,149.47,0.0777,-42.5,631.1,5.3,5095.3,2523.0,6843.3,-163.8,-4224.0,0,0,
555,468530,KOSDAQ,0.474,1053,프로티나,지주·전문서비스,,0.44,0.0855,-64.7,38.0,15.0,30.8,-2.3,-2.0,18.8,-10.0,0,0,
556,272110,KOSDAQ,0.473,1053,케이엔제이,반도체·전자부품,,0.24,0.0586,-30.4,50.6,21.5,17.2,7.7,-20.6,3.9,19.1,0,0,
557,166090,KOSDAQ,0.472,1053,하나머티리얼즈,반도체·전자부품,,1.14,0.0593,-29.2,84.8,12.8,86.8,-22.6,290.8,54.8,-329.0,0,0,EB 08/04
558,079940,KOSDAQ,0.471,1053,가비아,출판·SW,,0.55,0.047,-13.4,69.6,-9.3,38.8,24.2,-473.2,-23.6,477.0,0,0,
559,013030,KOSDAQ,0.47,1053,하이록코리아,철강·1차금속,,0.44,0.0303,-19.5,-17.6,20.0,11.7,15.1,-9.7,10.7,58.0,0,0,
560,394280,KOSDAQ,0.469,1053,오픈엣지테크놀로지,출판·SW,,0.24,0.0546,-57.5,-24.1,3.1,6.0,-1.1,1.8,-0.4,-0.2,0,0,
561,281740,KOSDAQ,0.468,1053,레이크머티리얼즈,화학,WATCH,0.71,0.0471,-60.9,-2.8,-9.6,39.7,-10.9,-31.3,1.2,-94.3,0,0,
562,033640,KOSDAQ,0.467,1053,네패스,반도체·전자부품,,0.64,0.0722,-28.9,39.5,44.5,47.9,-28.6,-10.3,35.6,54.6,0,0,
563,008060,KOSPI,0.466,1053,대덕,금융(은행),OBSERVE,0.45,0.0488,-38.4,87.8,-7.8,9.9,0.2,18.6,2.0,-3.8,0,0,
564,488900,KOSDAQ,0.465,1053,비츠로넥스텍,조선·기타운송,,0.31,0.0691,-63.8,,16.6,12.2,3.7,2.4,-1.8,-2.3,0,0,
565,108860,KOSDAQ,0.464,1053,셀바스AI,출판·SW,WAIT,0.24,0.0626,-47.5,-28.6,-6.5,20.0,7.0,21.3,-3.2,-24.3,0,0,
566,365340,KOSDAQ,0.463,1053,성일하이텍,화학,EXCLUDE,0.45,0.0462,-58.4,-10.7,-2.4,13.0,-8.6,-17.9,-4.4,-8.4,0,0,
567,004800,KOSPI,0.462,1053,효성,금융(은행),,2.73,0.0454,-40.9,84.5,5.2,38.1,33.2,31.9,-24.2,-8.4,0,0,
568,048550,KOSDAQ,0.461,1053,SM C&C,엔지니어링,EXCLUDE,0.11,0.0448,-39.1,-4.1,-14.9,5.1,-2.0,-6.5,0.4,0.5,0,0,
568,412350,KOSDAQ,0.461,1053,레이저쎌,기계·장비,,0.08,0.0898,-62.7,44.7,29.6,13.5,4.2,8.2,-3.6,-5.1,0,0,
570,192250,KOSDAQ,0.46,1053,케이사인,출판·SW,,0.06,0.0364,-50.3,-35.5,5.3,6.6,-0.4,-5.8,0.0,0.0,0,0,
571,032190,KOSDAQ,0.459,1053,다우데이타,도매,,0.76,0.0359,-34.7,15.3,2.0,9.8,-1.0,24.8,0.5,-14.3,0,0,
572,460930,KOSDAQ,0.458,1053,현대힘스,조선·기타운송,OBSERVE,0.47,0.0564,-57.4,-55.0,-0.8,19.6,4.8,13.6,-0.3,-4.6,0,0,
573,044490,KOSDAQ,0.457,1053,태웅,금속가공,,0.77,0.0784,-34.9,-23.5,36.8,127.1,5.3,6.8,11.7,77.8,0,0,
574,179900,KOSDAQ,0.456,1053,유티아이,반도체·전자부품,EXCLUDE,0.05,0.1192,-91.7,-90.2,-9.1,10.0,-0.6,-2.7,-0.7,-4.8,0,0,유상증자 08/05
575,228760,KOSDAQ,0.455,1053,지노믹트리,지주·전문서비스,,0.28,0.0503,-64.8,-44.8,-7.9,12.3,-13.3,3.4,0.3,0.4,0,0,
576,326030,KOSPI,0.454,1053,SK바이오팜,지주·전문서비스,WATCH,6.11,0.0315,-44.6,-23.6,-9.7,125.6,-77.5,-311.7,-3.7,40.1,0,0,
577,090470,KOSDAQ,0.453,1053,제이스로보틱스,기계·장비,,0.08,0.0484,-56.0,16.3,1.2,6.4,-1.1,-5.5,0.0,0.7,0,0,
578,067920,KOSDAQ,0.452,1053,이글루,IT서비스,,0.07,0.0221,-24.4,-6.8,16.9,5.1,-2.6,-5.5,0.4,0.1,0,0,
579,453340,KOSPI,0.451,1053,현대그린푸드,소매,,0.62,0.0207,-1.7,13.0,0.4,6.6,-3.6,-12.4,4.8,4.7,0,0,
580,095700,KOSDAQ,0.45,1053,제넥신,지주·전문서비스,,0.14,0.0563,-58.1,-40.3,-5.6,13.9,1.0,-7.7,0.1,-0.3,0,0,
581,053800,KOSDAQ,0.449,1053,안랩,출판·SW,,0.77,0.0214,-0.3,-6.6,20.9,37.2,83.4,54.7,46.4,75.0,0,0,
582,290550,KOSDAQ,0.448,1053,디케이티,반도체·전자부품,,0.43,0.073,-34.5,90.3,34.0,71.3,-80.0,-26.0,154.0,95.1,0,0,
583,160190,KOSDAQ,0.447,1053,하이젠알앤엠,전기장비,,0.93,0.082,-64.8,-50.1,64.3,91.0,-42.5,-123.3,73.9,161.9,0,0,
584,033500,KOSDAQ,0.446,1053,동성화인텍,화학,,0.49,0.0396,-50.8,-51.0,-3.5,13.2,-10.2,-18.3,1.3,-13.6,0,0,
585,001510,KOSPI,0.445,1053,SK증권,,,0.55,0.059,-57.5,127.8,-10.3,101.6,14.3,85.9,-0.2,-83.8,0,0,
585,161000,KOSPI,0.445,1053,애경케미칼,화학,WATCH,0.48,0.0404,-48.2,-15.5,3.6,31.0,8.3,-7.3,-0.4,1.8,0,0,
587,012030,KOSPI,0.443,1053,DB,IT서비스,,0.33,0.0405,-32.0,-10.0,13.8,9.3,-1.8,-21.9,-0.5,21.0,0,0,
588,236200,KOSDAQ,0.443,1053,슈프리마,반도체·전자부품,WAIT,0.35,0.035,-20.1,58.7,-10.4,11.8,27.5,22.2,-3.5,1.2,0,0,
589,033240,KOSPI,0.442,1053,자화전자,반도체·전자부품,WATCH,0.6,0.0516,-50.3,55.8,-7.2,23.3,3.3,-16.6,-1.8,-22.2,0,0,
590,376900,KOSDAQ,0.441,1053,로킷헬스케어,제약·바이오,,0.51,0.0967,-80.2,69.7,9.7,36.7,9.9,4.7,1.7,-5.8,0,0,
591,306200,KOSPI,0.44,1053,세아제강,철강·1차금속,,0.42,0.0243,-19.5,5.5,6.7,12.8,10.9,55.0,-11.5,-22.8,0,0,
592,014830,KOSPI,0.439,1053,유니드,화학,OBSERVE,0.41,0.022,-38.2,-18.3,-2.4,7.9,-6.3,-19.7,1.0,20.4,0,0,
593,005880,KOSPI,0.438,1053,대한해운,운수·물류,,0.66,0.0285,-34.1,17.1,-4.0,32.9,-4.8,-39.6,0.2,21.1,0,0,
594,452260,KOSPI,0.437,1053,한화갤러리아,소매,,0.52,0.0397,-25.8,71.9,38.8,54.6,-16.0,-53.3,0.9,1.7,0,0,
595,035510,KOSPI,0.436,1053,신세계 I&C,IT서비스,,0.21,0.0328,-36.2,-13.8,15.8,30.8,-13.6,-65.6,-3.1,-2.8,0,0,
596,181710,KOSPI,0.435,1053,NHN,출판·SW,WAIT,1.82,0.0697,-25.3,195.5,-19.7,132.5,71.9,355.4,-93.8,-487.9,0,0,
597,036710,KOSDAQ,0.434,1053,심텍홀딩스,엔지니어링,,0.21,0.0735,-35.7,147.7,-0.8,7.3,0.4,16.5,-0.0,-10.8,0,0,
598,009155,KOSPI,0.433,1053,삼성전기우,,,1.49,0.0721,-46.4,473.4,10.6,149.2,104.9,310.7,-30.2,-53.3,0,0,
599,043150,KOSDAQ,0.432,1053,바텍,의료·정밀·광학,WAIT,0.26,0.0294,-35.4,-15.5,-8.9,5.4,-2.8,-13.5,-0.2,-3.5,0,0,
600,295310,KOSDAQ,0.431,1053,에이치브이엠,철강·1차금속,,0.75,0.0681,-54.7,71.8,34.1,64.7,-90.6,-124.2,80.1,42.2,0,0,
601,271940,KOSPI,0.43,1053,일진하이솔루스,조선·기타운송,,0.41,0.0395,-45.8,-38.2,6.3,6.1,3.4,4.1,0.6,-11.2,0,0,
602,043910,KOSDAQ,0.429,1053,자연과환경,비금속광물(시멘트·유리),,0.04,0.0337,-56.1,-55.0,-2.3,7.7,-0.2,-3.0,0.0,0.0,0,0,
603,432720,KOSDAQ,0.428,1053,퀄리타스반도체,반도체·전자부품,,0.15,0.0644,-63.0,-33.7,28.4,17.6,-1.2,-7.5,-0.0,2.3,0,0,
604,200710,KOSDAQ,0.427,1053,에이디테크놀로지,반도체·전자부품,,0.35,0.0709,-56.6,11.8,7.1,18.5,2.3,17.4,-5.6,-25.8,0,0,
605,248170,KOSPI,0.426,1053,샘표식품,식료품,,0.1,0.0477,-27.0,-13.5,-2.8,64.4,-0.6,-16.4,0.1,0.4,0,0,
606,456160,KOSDAQ,0.425,1053,지투지바이오,제약·바이오,,0.53,0.0717,-73.1,-17.5,-15.7,58.5,-32.5,-22.0,2.8,-77.1,0,0,
607,012330,KOSPI,0.425,1053,현대모비스,자동차·부품,OBSERVE,33.64,0.0353,-51.2,53.6,-24.9,1415.7,-145.8,647.8,-352.0,-4917.6,0,0,
608,099190,KOSDAQ,0.424,1053,아이센스,의료·정밀·광학,WATCH,0.47,0.0308,-40.8,2.6,-11.0,6.6,-4.9,-4.2,0.8,-10.0,0,0,
609,108230,KOSDAQ,0.423,1053,톱텍,기계·장비,,0.12,0.0354,-37.3,-40.0,9.4,50.6,2.3,-22.4,0.1,-0.6,0,0,
610,124500,KOSDAQ,0.422,1053,아이티센글로벌,IT서비스,WATCH,0.72,0.0745,-56.7,74.1,-17.8,175.6,-12.3,-29.7,-25.9,-75.1,0,0,
611,011200,KOSPI,0.421,1053,HMM,운수·물류,,19.86,0.024,-14.1,-6.3,-7.9,217.1,-51.8,137.8,72.1,-56.8,0,0,
612,056360,KOSDAQ,0.42,1053,코위버,반도체·전자부품,,0.06,0.0452,-51.4,4.0,17.2,7.2,-2.9,-3.2,0.0,0.0,0,0,
613,120110,KOSPI,0.419,1053,코오롱인더,화학,,1.72,0.0428,-42.9,30.3,14.5,120.8,-68.8,-214.0,32.7,33.2,0,0,
614,040350,KOSDAQ,0.418,1053,크레오에스지,IT서비스,,0.08,0.0675,-66.6,35.9,-42.9,6.2,1.2,1.6,0.0,0.0,0,0,
615,050890,KOSDAQ,0.417,1053,쏠리드,반도체·전자부품,,0.57,0.0459,-50.0,36.6,4.0,107.4,-153.7,-230.7,9.8,11.0,0,0,
616,241790,KOSDAQ,0.416,1053,티이엠씨씨엔에스,기계·장비,,0.06,0.0527,-31.2,-18.4,14.0,5.2,-7.0,-6.0,3.2,8.8,0,0,
617,092730,KOSDAQ,0.415,1053,네오팜,화학,,0.38,0.0346,-7.9,14.6,0.0,15.6,-24.2,-69.5,25.1,77.1,0,0,
618,293940,KOSPI,0.414,1053,신한알파리츠,,,0.67,0.012,-11.2,-7.1,3.9,5.5,-2.8,-13.6,9.8,19.6,0,0,
619,900300,KOSDAQ,0.413,1053,오가닉티코스메틱,,,0.06,0.1077,-87.7,-81.9,-11.2,33.0,-0.5,0.3,-0.0,-0.0,0,0,유상증자 08/20
620,000640,KOSPI,0.412,1053,동아쏘시오홀딩스,금융(은행),,0.63,0.0219,-21.2,-16.3,2.0,10.4,-7.6,0.1,11.2,-0.1,0,0,
621,052710,KOSDAQ,0.411,1053,아모텍,반도체·전자부품,,0.32,0.0919,-46.5,-11.3,51.9,132.3,-46.7,-81.2,-19.0,14.3,0,0,
622,199820,KOSDAQ,0.41,1053,제일일렉트릭,전기장비,,0.17,0.0505,-62.4,-29.2,9.9,12.5,-0.4,4.6,0.0,-1.3,0,0,
623,067390,KOSDAQ,0.409,1053,아스트,,,0.25,0.0318,-36.3,-8.0,18.4,5.1,-2.2,-9.8,-0.0,0.1,0,0,
624,069260,KOSPI,0.408,1053,TKG휴켐스,화학,,0.66,0.0178,-23.4,-11.0,1.6,6.7,-6.6,-5.2,2.0,8.4,0,0,
625,162300,KOSDAQ,0.407,1053,신스틸,철강·1차금속,,0.1,0.0667,-16.8,-21.4,53.4,129.6,10.0,6.1,-3.4,-4.0,0,0,
626,122640,KOSDAQ,0.406,1053,예스티,기계·장비,,0.7,0.0777,-19.1,62.4,13.4,117.1,42.1,-49.3,-24.4,176.1,0,0,
627,016380,KOSPI,0.406,1053,KG스틸,철강·1차금속,,0.57,0.0222,-24.2,-0.6,4.4,9.7,3.9,6.3,9.3,17.6,0,0,
628,043650,KOSDAQ,0.405,1053,국순당,음료,,0.06,0.0387,-21.5,-21.2,-0.1,6.5,-0.4,-0.4,-0.1,0.0,0,0,
629,270660,KOSDAQ,0.404,1053,에브리봇,전기장비,EXCLUDE,0.17,0.0746,-52.0,-18.8,-1.2,7.2,1.7,2.6,-0.2,-0.2,0,0,
630,125490,KOSDAQ,0.403,1053,한라캐스트,자동차·부품,,0.46,0.0707,-47.8,103.3,15.0,194.0,23.3,-22.8,14.7,4.8,0,0,
631,033790,KOSDAQ,0.402,1053,피노,전기장비,,0.65,0.0729,-57.6,37.3,30.8,226.5,-24.7,-344.6,27.2,91.4,0,0,유상증자 08/28
632,084730,KOSDAQ,0.4,1053,팅크웨어,반도체·전자부품,,0.08,0.0258,-33.6,-23.8,9.5,12.1,0.1,-0.2,0.0,0.0,0,0,
632,483650,KOSPI,0.4,1053,달바글로벌,화학,WAIT,2.3,0.0477,-30.8,32.8,-21.1,298.2,-154.7,442.4,235.1,-898.0,0,0,
634,192650,KOSPI,0.399,1053,드림텍,반도체·전자부품,,0.54,0.0524,-6.1,-28.3,72.5,83.6,-38.1,-72.2,163.4,227.2,0,0,
635,117580,KOSPI,0.398,1053,대성에너지,전력·가스,,0.2,0.0187,-50.4,-16.7,6.2,29.3,4.2,-24.2,-2.4,-3.3,0,0,
636,439580,KOSDAQ,0.397,1053,블루엠텍,도매,,0.09,0.0443,-56.9,-70.8,57.9,6.5,-2.5,-7.4,-0.0,0.1,0,0,BW 06/26
637,192080,KOSPI,0.396,1053,더블유게임즈,출판·SW,,1.24,0.0207,-21.3,11.7,-0.2,25.4,12.8,16.8,-10.0,-13.5,0,0,
638,317400,KOSPI,0.395,1053,자이에스앤디,부동산,WAIT,0.38,0.0743,-15.7,184.7,-5.1,126.2,-21.1,8.1,44.6,127.7,0,0,
639,064290,KOSDAQ,0.394,1053,인텍플러스,기계·장비,,0.66,0.082,-2.1,129.6,55.0,157.4,68.5,69.2,-104.2,189.0,0,0,
640,009290,KOSPI,0.393,1053,광동제약,제약·바이오,,0.32,0.0277,-42.0,-2.8,3.7,6.8,-5.2,-6.8,0.4,0.4,0,0,
641,092200,KOSPI,0.392,1053,디아이씨,자동차·부품,,0.23,0.0625,-60.3,33.3,-4.0,16.3,6.5,9.2,-0.3,0.1,0,0,
642,002780,KOSPI,0.391,1053,진흥기업,건설,EXCLUDE,0.1,0.0612,-53.2,6.5,-12.7,5.0,0.7,-11.7,0.1,0.1,0,0,
643,108380,KOSDAQ,0.39,1053,대양전기공업,조선·기타운송,,0.18,0.0411,-44.6,-47.0,9.4,6.8,-1.6,8.8,3.0,-1.4,0,0,
644,304100,KOSDAQ,0.389,1053,솔트룩스,출판·SW,EXCLUDE,0.19,0.069,-58.6,-52.4,-14.8,14.6,3.4,14.4,-0.2,-10.8,0,0,
645,074600,KOSDAQ,0.388,1053,원익QnC,비금속광물(시멘트·유리),,0.77,0.0545,-30.8,50.1,11.7,45.8,13.5,53.0,-0.9,-92.2,0,0,
646,425420,KOSDAQ,0.387,1053,티에프이,반도체·전자부품,,0.72,0.063,-21.1,3.2,39.8,64.6,-25.2,-0.1,-0.7,10.5,0,0,
647,111710,KOSDAQ,0.387,1053,남화산업,예술·스포츠,,0.07,0.1009,-55.1,-35.4,2.6,6.1,1.3,3.0,0.0,0.0,0,0,
648,003720,KOSPI,0.386,1053,삼영,고무·플라스틱,,0.22,0.0458,-51.9,25.0,-0.5,9.0,-3.6,-6.1,-0.0,-1.3,0,0,
649,190510,KOSDAQ,0.385,1053,나무가,반도체·전자부품,,0.22,0.0495,-40.7,-27.7,21.4,33.5,-15.4,-50.5,0.7,8.0,0,0,
