name,family,market,date,exit_date,year,h,n_selected,n_filled,net,excess_index,excess_ew,delta_quiet,index,ew,win_fraction,missing_exit,stress_missing_net
quiet_gate_rs20,quiet_gate,KOSPI,20240102,20240401,2024,60,20,20,0.042615011575159324,-0.0112911215658942,0.022066997809805103,-0.02083747811576598,0.053906133141053525,0.02054801376535422,0.55,0,0.042615011575159324
quiet_gate_accelerate,quiet_gate,KOSPI,20240102,20240401,2024,60,20,20,0.041649581511709347,-0.012256551629344178,0.021101567746355125,-0.021802908179215957,0.053906133141053525,0.02054801376535422,0.65,0,0.041649581511709347
quiet_gate_size,quiet_gate,KOSPI,20240102,20240401,2024,60,20,20,0.1136886293665407,0.059782496225487175,0.09314061560118647,0.050236139675615396,0.053906133141053525,0.02054801376535422,0.85,0,0.1136886293665407
quiet_gate_no_size,quiet_gate,KOSPI,20240102,20240401,2024,60,20,20,0.042188033962993664,-0.011718099178059861,0.021640020197639442,-0.02126445572793164,0.053906133141053525,0.02054801376535422,0.65,0,0.042188033962993664
quiet_gate_turn,quiet_gate,KOSPI,20240102,20240401,2024,60,20,20,0.055934929357766935,0.0020287962167134105,0.035386915592412714,-0.0075175603331583685,0.053906133141053525,0.02054801376535422,0.7,0,0.055934929357766935
quiet_strength_with_size,share_approx,KOSPI,20240102,20240401,2024,60,20,20,0.0698123595949154,0.015906226453861874,0.04926434582956118,0.006359869903990095,0.053906133141053525,0.02054801376535422,0.65,0,0.0698123595949154
quiet_strength_with_turn,share_approx,KOSPI,20240102,20240401,2024,60,20,20,0.04566576076365997,-0.008240372377393557,0.025117746998305747,-0.017786728927265336,0.053906133141053525,0.02054801376535422,0.7,0,0.04566576076365997
quiet_strength_no_shares,share_approx,KOSPI,20240102,20240401,2024,60,20,20,0.05334631547205878,-0.0005598176689947457,0.03279830170670456,-0.010106174218866525,0.053906133141053525,0.02054801376535422,0.6,0,0.05334631547205878
control_size,posthoc_control,KOSPI,20240102,20240401,2024,60,20,20,0.030669087726986472,-0.023237045414067053,0.01012107396163225,-0.032783401963938835,0.053906133141053525,0.02054801376535422,0.55,0,0.030669087726986472
control_amount,posthoc_control,KOSPI,20240102,20240401,2024,60,20,20,-0.0071660440455363576,-0.06107217718658988,-0.027714057810890577,-0.07061853373646167,0.053906133141053525,0.02054801376535422,0.4,0,-0.0071660440455363576
control_quiet_size,posthoc_control,KOSPI,20240102,20240401,2024,60,20,20,0.11982312739615282,0.0659169942550993,0.0992751136307986,0.056370637705227516,0.053906133141053525,0.02054801376535422,0.9,0,0.11982312739615282
control_rs20_size,posthoc_control,KOSPI,20240102,20240401,2024,60,20,20,-0.04593574524593452,-0.09984187838698805,-0.06648375901128875,-0.10938823493685983,0.053906133141053525,0.02054801376535422,0.35,0,-0.04593574524593452
base_quiet,baseline,KOSDAQ,20240102,20240131,2024,20,20,20,5.094329998952644e-05,0.08303911407227402,0.05288070464380582,0.0,-0.08298817077228449,-0.0528297613438163,0.45,0,5.094329998952644e-05
base_quiet_turn,baseline,KOSDAQ,20240102,20240131,2024,20,20,20,-0.01129536407657416,0.07169280669571032,0.04153439726724214,-0.011346307376563686,-0.08298817077228449,-0.0528297613438163,0.4,0,-0.01129536407657416
base_relative60,baseline,KOSDAQ,20240102,20240131,2024,20,20,19,-0.0775687679143813,0.005419402857903183,-0.024739006570565006,-0.07761971121437083,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.0775687679143813
base_nearhigh,baseline,KOSDAQ,20240102,20240131,2024,20,20,20,-0.04205188749878795,0.040936283273496535,0.010777873845028346,-0.042102830798777476,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.04205188749878795
quiet_strength_rs5,quiet_strength,KOSDAQ,20240102,20240131,2024,20,20,20,-0.03812739401358744,0.04486077675869705,0.014702367330228859,-0.03817833731357696,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.03812739401358744
quiet_strength_rs20,quiet_strength,KOSDAQ,20240102,20240131,2024,20,20,20,0.0086921756223172,0.09168034639460168,0.0615219369661335,0.008641232322327674,-0.08298817077228449,-0.0528297613438163,0.3,0,0.0086921756223172
quiet_strength_accelerate,quiet_strength,KOSDAQ,20240102,20240131,2024,20,20,20,-0.006524445276370461,0.07646372549591403,0.04630531606744584,-0.006575388576359987,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.006524445276370461
quiet_strength_steady,quiet_strength,KOSDAQ,20240102,20240131,2024,20,20,20,-0.03710968613183541,0.04587848464044908,0.01572007521198089,-0.03716062943182493,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.03710968613183541
quiet_strength_clv,quiet_strength,KOSDAQ,20240102,20240131,2024,20,20,20,-0.021691967174238824,0.06129620359804566,0.031137794169577473,-0.021742910474228352,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.021691967174238824
squeeze_20,squeeze,KOSDAQ,20240102,20240131,2024,20,20,20,-0.04921492868602708,0.033773242086257406,0.0036148326577892173,-0.049265871986016604,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.04921492868602708
squeeze_60,squeeze,KOSDAQ,20240102,20240131,2024,20,20,20,-0.08849820401687372,-0.005510033244589235,-0.035668442673057424,-0.08854914731686325,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.08849820401687372
squeeze_volume,squeeze,KOSDAQ,20240102,20240131,2024,20,20,20,-0.07688115426468303,0.006107016507601454,-0.024051392920866735,-0.07693209756467256,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.07688115426468303
squeeze_relative,squeeze,KOSDAQ,20240102,20240131,2024,20,20,20,-0.11028499263580609,-0.0272968218635216,-0.05745523129198979,-0.11033593593579562,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.11028499263580609
squeeze_range,squeeze,KOSDAQ,20240102,20240131,2024,20,20,19,0.019735215491677414,0.10272338626396191,0.0725649768354937,0.019684272191687887,-0.08298817077228449,-0.0528297613438163,0.4,0,0.019735215491677414
pullback_dry,pullback,KOSDAQ,20240102,20240131,2024,20,20,20,-0.06030057256680883,0.022687598205475654,-0.007470811222992535,-0.06035151586679836,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.06030057256680883
pullback_quiet,pullback,KOSDAQ,20240102,20240131,2024,20,20,20,-0.015120422896310942,0.06786774787597355,0.037709338447505354,-0.015171366196300468,-0.08298817077228449,-0.0528297613438163,0.4,0,-0.015120422896310942
pullback_rebound,pullback,KOSDAQ,20240102,20240131,2024,20,20,20,-0.08089905599751865,0.002089114774765838,-0.02806929465370235,-0.08094999929750818,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.08089905599751865
pullback_high,pullback,KOSDAQ,20240102,20240131,2024,20,20,20,-0.028859010732957747,0.05412916003932674,0.02397075061085855,-0.028909954032947275,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.028859010732957747
pullback_resume,pullback,KOSDAQ,20240102,20240131,2024,20,20,20,-0.13369524085471535,-0.05070707008243086,-0.08086547951089905,-0.13374618415470488,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.13369524085471535
volume_clv,volume_sequence,KOSDAQ,20240102,20240131,2024,20,20,20,-0.05068432788526363,0.03230384288702086,0.00214543345855267,-0.05073527118525315,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.05068432788526363
volume_restart,volume_sequence,KOSDAQ,20240102,20240131,2024,20,20,20,-0.10854634845296833,-0.025558177680683844,-0.05571658710915203,-0.10859729175295786,-0.08298817077228449,-0.0528297613438163,0.05,0,-0.10854634845296833
volume_quiet_restart,volume_sequence,KOSDAQ,20240102,20240131,2024,20,20,20,-0.024406868875119652,0.05858130189716483,0.028422892468696646,-0.02445781217510918,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.024406868875119652
volume_upvolume,volume_sequence,KOSDAQ,20240102,20240131,2024,20,20,20,-0.01895151658686562,0.06403665418541887,0.03387824475695068,-0.019002459886855148,-0.08298817077228449,-0.0528297613438163,0.25,0,-0.01895151658686562
volume_hold,volume_sequence,KOSDAQ,20240102,20240131,2024,20,20,20,-0.1427351067580493,-0.059746935985764804,-0.08990534541423299,-0.14278605005803882,-0.08298817077228449,-0.0528297613438163,0.0,0,-0.1427351067580493
relative_quiet,relative_strength,KOSDAQ,20240102,20240131,2024,20,20,20,-0.003151270686286861,0.07983690008599763,0.04967849065752944,-0.0032022139862763876,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.003151270686286861
relative_persistent,relative_strength,KOSDAQ,20240102,20240131,2024,20,20,19,-0.09022748189858606,-0.007239311126301579,-0.03739772055476977,-0.0902784251985756,-0.08298817077228449,-0.0528297613438163,0.25,0,-0.09022748189858606
relative_accelerate,relative_strength,KOSDAQ,20240102,20240131,2024,20,20,19,-0.08070411353966009,0.002284057232624398,-0.02787435219584379,-0.08075505683964962,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.08070411353966009
relative_high,relative_strength,KOSDAQ,20240102,20240131,2024,20,20,19,-0.07774435233409126,0.005243818438193229,-0.02491459099027496,-0.07779529563408079,-0.08298817077228449,-0.0528297613438163,0.25,0,-0.07774435233409126
relative_efficient,relative_strength,KOSDAQ,20240102,20240131,2024,20,20,20,-0.014015744204218717,0.06897242656806576,0.03881401713959758,-0.014066687504208242,-0.08298817077228449,-0.0528297613438163,0.25,0,-0.014015744204218717
recovery_quiet,recovery,KOSDAQ,20240102,20240131,2024,20,20,20,-0.066824388643675,0.016163782128609486,-0.013994627299858703,-0.06687533194366453,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.066824388643675
recovery_slope,recovery,KOSDAQ,20240102,20240131,2024,20,20,20,-0.12871986374838357,-0.04573169297609908,-0.07589010240456727,-0.1287708070483731,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.12871986374838357
recovery_rebound,recovery,KOSDAQ,20240102,20240131,2024,20,20,20,0.022091291563564076,0.10507946233584856,0.07492105290738038,0.02204034826357455,-0.08298817077228449,-0.0528297613438163,0.25,0,0.022091291563564076
recovery_cross,recovery,KOSDAQ,20240102,20240131,2024,20,20,20,-0.01239729830882132,0.07059087246346317,0.04043246303499498,-0.012448241608810846,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.01239729830882132
quiet_gate_steady,quiet_gate,KOSDAQ,20240102,20240131,2024,20,20,20,-0.050367135977057984,0.0326210347952265,0.0024626253667583142,-0.05041807927704751,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.050367135977057984
quiet_gate_rs20,quiet_gate,KOSDAQ,20240102,20240131,2024,20,20,20,0.006842896527052217,0.08983106729933671,0.05967265787086851,0.006791953227062691,-0.08298817077228449,-0.0528297613438163,0.25,0,0.006842896527052217
quiet_gate_accelerate,quiet_gate,KOSDAQ,20240102,20240131,2024,20,20,20,-0.06336605760036607,0.01962211317191842,-0.010536296256549768,-0.0634170009003556,-0.08298817077228449,-0.0528297613438163,0.05,0,-0.06336605760036607
quiet_gate_size,quiet_gate,KOSDAQ,20240102,20240131,2024,20,20,20,-0.010246565365593808,0.07274160540669068,0.04258319597822249,-0.010297508665583334,-0.08298817077228449,-0.0528297613438163,0.25,0,-0.010246565365593808
quiet_gate_no_size,quiet_gate,KOSDAQ,20240102,20240131,2024,20,20,20,-0.03942075136014426,0.04356741941214023,0.01340900998367204,-0.03947169466013378,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.03942075136014426
quiet_gate_turn,quiet_gate,KOSDAQ,20240102,20240131,2024,20,20,20,-0.027788404227796503,0.05519976654448798,0.025041357116019795,-0.02783934752778603,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.027788404227796503
quiet_strength_with_size,share_approx,KOSDAQ,20240102,20240131,2024,20,20,20,-0.03237377971444044,0.050614391057844044,0.020455981629375855,-0.03242472301442997,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.03237377971444044
quiet_strength_with_turn,share_approx,KOSDAQ,20240102,20240131,2024,20,20,20,-0.015199770838584708,0.06778839993369978,0.03762999050523159,-0.015250714138574234,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.015199770838584708
quiet_strength_no_shares,share_approx,KOSDAQ,20240102,20240131,2024,20,20,20,-0.003151270686286861,0.07983690008599763,0.04967849065752944,-0.0032022139862763876,-0.08298817077228449,-0.0528297613438163,0.3,0,-0.003151270686286861
control_size,posthoc_control,KOSDAQ,20240102,20240131,2024,20,20,20,-0.018025610041257075,0.06496256073102741,0.03480415130255922,-0.018076553341246603,-0.08298817077228449,-0.0528297613438163,0.2,0,-0.018025610041257075
control_amount,posthoc_control,KOSDAQ,20240102,20240131,2024,20,20,20,-0.04606102078004668,0.036927149992237805,0.006768740563769617,-0.046111964080036205,-0.08298817077228449,-0.0528297613438163,0.35,0,-0.04606102078004668
control_quiet_size,posthoc_control,KOSDAQ,20240102,20240131,2024,20,20,20,-0.05163770967537055,0.03135046109691394,0.0011920516684457497,-0.05168865297536007,-0.08298817077228449,-0.0528297613438163,0.15,0,-0.05163770967537055
control_rs20_size,posthoc_control,KOSDAQ,20240102,20240131,2024,20,20,19,-0.027985896869115966,0.055002273903168517,0.02484386447470033,-0.028036840169105494,-0.08298817077228449,-0.0528297613438163,0.25,0,-0.027985896869115966
base_quiet,baseline,KOSDAQ,20240102,20240304,2024,40,20,20,0.01049894294638346,0.008892646263386183,0.018204747789735673,0.0,0.001606296682997277,-0.007705804843352211,0.65,0,0.01049894294638346
base_quiet_turn,baseline,KOSDAQ,20240102,20240304,2024,40,20,20,-0.0014872050662799563,-0.0030935017492772334,0.006218599777072255,-0.011986148012663416,0.001606296682997277,-0.007705804843352211,0.5,0,-0.0014872050662799563
base_relative60,baseline,KOSDAQ,20240102,20240304,2024,40,20,19,0.00964988114509716,0.008043584462099884,0.017355685988449374,-0.0008490618012862994,0.001606296682997277,-0.007705804843352211,0.45,0,0.00964988114509716
base_nearhigh,baseline,KOSDAQ,20240102,20240304,2024,40,20,20,0.05674074891865742,0.055134452235660145,0.06444655376200964,0.04624180597227396,0.001606296682997277,-0.007705804843352211,0.35,0,0.05674074891865742
quiet_strength_rs5,quiet_strength,KOSDAQ,20240102,20240304,2024,40,20,20,-0.02637900555199648,-0.027985302234993757,-0.01867320070864427,-0.03687794849837994,0.001606296682997277,-0.007705804843352211,0.4,0,-0.02637900555199648
quiet_strength_rs20,quiet_strength,KOSDAQ,20240102,20240304,2024,40,20,20,0.08055976588273261,0.07895346919973534,0.08826557072608482,0.07006082293634916,0.001606296682997277,-0.007705804843352211,0.5,0,0.08055976588273261
quiet_strength_accelerate,quiet_strength,KOSDAQ,20240102,20240304,2024,40,20,20,0.025264817134961537,0.02365852045196426,0.03297062197831375,0.014765874188578077,0.001606296682997277,-0.007705804843352211,0.4,0,0.025264817134961537
quiet_strength_steady,quiet_strength,KOSDAQ,20240102,20240304,2024,40,20,20,0.08434671139649783,0.08274041471350055,0.09205251623985003,0.07384776845011437,0.001606296682997277,-0.007705804843352211,0.4,0,0.08434671139649783
quiet_strength_clv,quiet_strength,KOSDAQ,20240102,20240304,2024,40,20,20,0.08450508043012424,0.08289878374712696,0.09221088527347646,0.07400613748374078,0.001606296682997277,-0.007705804843352211,0.5,0,0.08450508043012424
squeeze_20,squeeze,KOSDAQ,20240102,20240304,2024,40,20,20,-0.006070889360799347,-0.007677186043796624,0.0016349154825528638,-0.016569832307182807,0.001606296682997277,-0.007705804843352211,0.45,0,-0.006070889360799347
squeeze_60,squeeze,KOSDAQ,20240102,20240304,2024,40,20,20,-0.06618749913454512,-0.0677937958175424,-0.05848169429119291,-0.07668644208092858,0.001606296682997277,-0.007705804843352211,0.25,0,-0.06618749913454512
squeeze_volume,squeeze,KOSDAQ,20240102,20240304,2024,40,20,20,-0.050231289057305416,-0.05183758574030269,-0.042525484213953205,-0.06073023200368888,0.001606296682997277,-0.007705804843352211,0.35,0,-0.050231289057305416
squeeze_relative,squeeze,KOSDAQ,20240102,20240304,2024,40,20,20,-0.07335971107156779,-0.07496600775456506,-0.06565390622821557,-0.08385865401795124,0.001606296682997277,-0.007705804843352211,0.35,0,-0.07335971107156779
squeeze_range,squeeze,KOSDAQ,20240102,20240304,2024,40,20,19,0.17529849707103068,0.1736922003880334,0.18300430191438288,0.16479955412464722,0.001606296682997277,-0.007705804843352211,0.45,0,0.17529849707103068
pullback_dry,pullback,KOSDAQ,20240102,20240304,2024,40,20,20,0.07221546483648837,0.0706091681534911,0.07992126967984059,0.06171652189010491,0.001606296682997277,-0.007705804843352211,0.45,0,0.07221546483648837
pullback_quiet,pullback,KOSDAQ,20240102,20240304,2024,40,20,20,0.06271794502317463,0.06111164834017735,0.07042374986652683,0.052219002076791164,0.001606296682997277,-0.007705804843352211,0.7,0,0.06271794502317463
pullback_rebound,pullback,KOSDAQ,20240102,20240304,2024,40,20,20,0.1395964706607613,0.13799017397776403,0.1473022755041135,0.12909752771437785,0.001606296682997277,-0.007705804843352211,0.45,0,0.1395964706607613
pullback_high,pullback,KOSDAQ,20240102,20240304,2024,40,20,20,0.044713324377981,0.04310702769498372,0.05241912922133321,0.03421438143159754,0.001606296682997277,-0.007705804843352211,0.45,0,0.044713324377981
pullback_resume,pullback,KOSDAQ,20240102,20240304,2024,40,20,20,-0.060045872677573685,-0.06165216936057096,-0.052340067834221474,-0.07054481562395715,0.001606296682997277,-0.007705804843352211,0.4,0,-0.060045872677573685
volume_clv,volume_sequence,KOSDAQ,20240102,20240304,2024,40,20,20,-0.04401063779722521,-0.045616934480222485,-0.036304832953873,-0.05450958074360867,0.001606296682997277,-0.007705804843352211,0.2,0,-0.04401063779722521
volume_restart,volume_sequence,KOSDAQ,20240102,20240304,2024,40,20,20,-0.09473289686731212,-0.0963391935503094,-0.08702709202395992,-0.10523183981369558,0.001606296682997277,-0.007705804843352211,0.25,0,-0.09473289686731212
