name,market,h,year,n,mean_slots,net,net_lo,net_hi,excess_index,excess_index_lo,excess_index_hi,excess_ew,excess_ew_lo,excess_ew_hi,delta_quiet,delta_quiet_lo,delta_quiet_hi
base_relative60,KOSDAQ,20,2026,31,19.64516129032258,-0.06378995166721248,-0.151057366348421,0.012449787721124683,-0.0468973639926851,-0.07348425778127239,-0.020018983565207805,-0.04449611949453985,-0.06755582905527611,-0.019876385292953977,-0.05963894405263958,-0.11650713484050587,-0.009916294629680458
base_relative60,KOSDAQ,40,2024,49,19.877551020408163,-0.0878188573303383,-0.12477490934779227,-0.04847348436110369,-0.069061523879367,-0.08931719720788445,-0.050776706801256885,-0.05472586598951187,-0.07976981187460334,-0.030797517101093567,-0.06947889193107719,-0.10741250819401463,-0.03292542268848421
base_relative60,KOSDAQ,40,2025,49,19.857142857142858,0.024461995542554207,-0.058150714598147926,0.12396685975497768,-0.03980270631775008,-0.11799968771125502,0.042541611281634896,-0.00957929260877102,-0.0860557720705956,0.0688705073653245,-0.01254592079425507,-0.09539592040526013,0.08303806561618338
base_relative60,KOSDAQ,40,2026,27,19.59259259259259,-0.14090155077184402,-0.3350670796040773,0.016524812502175606,-0.07344924894749742,-0.13489686973982243,-0.02255478081522782,-0.07714717979219118,-0.12467917903397019,-0.03819136350042854,-0.12116244789089042,-0.22922690755431108,-0.024927559810390146
base_relative60,KOSDAQ,60,2024,49,19.877551020408163,-0.12421535378856756,-0.15450348895572802,-0.09221450645245166,-0.08808898788302125,-0.11652255042620076,-0.057671855180665955,-0.07127589727087048,-0.10237284500914487,-0.03490669391437821,-0.101565878882022,-0.13536808634866435,-0.06972470983855236
base_relative60,KOSDAQ,60,2025,49,19.857142857142858,0.07548787042668882,-0.07282980727207072,0.2473711950494995,-0.029008761985223747,-0.16508353116892027,0.11107937062389793,0.01434523524744992,-0.11546714362840316,0.15170595132959772,-0.006337085799017871,-0.11938507164651145,0.132841738066828
base_relative60,KOSDAQ,60,2026,23,19.52173913043478,-0.2306373413930944,-0.4040582741810633,-0.058888938529133704,-0.10831411893723598,-0.1515891590110243,-0.06153944179988726,-0.11139816381175853,-0.1381303579325142,-0.08384203244954079,-0.17413014385567085,-0.26040076142285096,-0.08647198944594726
base_relative60,KOSPI,20,2024,49,19.979591836734695,-0.026781100127572222,-0.0625783769402147,0.015624347096584968,-0.027494163354923374,-0.057814298513303684,0.013213894745269485,-0.02128911085322593,-0.0475899783106837,0.012674830668480783,-0.028890602873446244,-0.06237030610700787,0.012232070359839144
base_relative60,KOSPI,20,2025,49,19.959183673469386,0.016982161532212114,-0.008953148667862704,0.043129561802783656,-0.041893235860126735,-0.06962085850138393,-0.013719361067446633,-0.0039327826874948684,-0.02325326435755067,0.016134325403401827,0.0062431671843662245,-0.017253141853966786,0.029888964280151076
base_relative60,KOSPI,20,2026,31,19.903225806451612,-0.04257247352755162,-0.12122323889385489,0.02440251645674081,-0.09782958297266485,-0.14006430820787688,-0.05490952460707212,-0.04836283512996589,-0.11234341699576061,0.010816773969999697,-0.03361894997386764,-0.11841961865390754,0.041137504309987756
