factor,h,cut,n,ic,lo,hi,pos
sma20gap,20,mkt_KOSPI,30,-0.0426773865715036,-0.07925319937035086,-0.006126264035667726,0.3
sma20gap,20,mkt_KOSDAQ,30,-0.05580990811289432,-0.09006186806984447,-0.019751330118069028,0.3333333333333333
sma20gap,60,all_monthly,29,-0.02057724930436653,-0.051093160153179676,0.006837198694061724,0.4482758620689655
sma20gap,60,all_daily_block5,589,-0.006318774917905273,-0.023055154471184006,0.008607104567662716,0.5059422750424448
sma20gap,60,year_2024,12,-0.03194062892912591,-0.06625661723873062,0.003998248551203595,0.25
sma20gap,60,year_2025,12,-0.014751412443915498,-0.055828559275773425,0.022550703150259206,0.5
sma20gap,60,year_2026,5,-0.007287146670026534,-0.13363903947095862,0.090694053064303,0.8
sma20gap,60,regime_강세,297,-0.0033608439199110415,-0.026367481033246428,0.018533873610488128,0.5353535353535354
sma20gap,60,regime_조정,56,0.00968763557216186,-0.009603939285521623,0.037581747341711706,0.6071428571428571
sma20gap,60,regime_반등,48,-0.011646172824967193,-0.06703525829360661,0.03174185283486392,0.4791666666666667
sma20gap,60,regime_약세,188,-0.014399356802528001,-0.04464475343579215,0.008031551165339258,0.43617021276595747
sma20gap,60,mkt_KOSPI,29,-0.01210614648181136,-0.050611016426496146,0.023096315819938578,0.4482758620689655
sma20gap,60,mkt_KOSDAQ,29,-0.03650307361206763,-0.06351407592894187,-0.009545011082974387,0.3448275862068966
rsi14,5,all_monthly,31,0.06151956957703129,0.028581079826081632,0.09752736633740194,0.7419354838709677
rsi14,5,all_daily_block5,644,0.03681410440780715,0.02150292999542442,0.05278024215918058,0.6381987577639752
rsi14,5,year_2024,12,0.07328546139177798,0.009979689491473508,0.13742997575757512,0.75
rsi14,5,year_2025,12,0.06717740475654943,0.015651372072759358,0.12488979662759334,0.75
rsi14,5,year_2026,7,0.03165032330114873,-0.02142351752518438,0.08335011636511692,0.7142857142857143
rsi14,5,regime_강세,297,0.013135065769052053,-0.008017865321190837,0.03333386249058328,0.5589225589225589
rsi14,5,regime_조정,56,0.05141461435551515,0.010359111449329234,0.09481728653037226,0.6964285714285714
rsi14,5,regime_반등,60,0.02816458089036289,0.010954025921485975,0.05596507165575021,0.6833333333333333
rsi14,5,regime_약세,231,0.06596569457960486,0.03470363866043906,0.09620158923962759,0.7142857142857143
rsi14,5,mkt_KOSPI,31,0.0606607928747522,0.02796571317433149,0.09615389827607838,0.6774193548387096
rsi14,5,mkt_KOSDAQ,31,0.06674519857770374,0.028037387897332094,0.11024189440246408,0.6774193548387096
rsi14,20,all_monthly,30,0.07264446154346332,0.04649673997371597,0.09955503422362086,0.7666666666666667
rsi14,20,all_daily_block5,629,0.04266788286289635,0.023721327773875023,0.05926186198722659,0.6343402225755167
rsi14,20,year_2024,12,0.08872387983117276,0.032053594882079095,0.14541013739624092,0.6666666666666666
rsi14,20,year_2025,12,0.049865626714943344,0.015642294653571562,0.08260864578679902,0.75
rsi14,20,year_2026,6,0.08604329462508435,0.05398243098252501,0.1180824193525411,1.0
rsi14,20,regime_강세,297,0.0185617824528062,-0.005568734646269545,0.0397533478400455,0.5757575757575758
rsi14,20,regime_조정,56,0.02567500148489991,-0.02011162655103181,0.06527083924798184,0.5
rsi14,20,regime_반등,48,0.0142269204435301,-0.03268217768027275,0.0630694843143898,0.4583333333333333
rsi14,20,regime_약세,228,0.0842305117010286,0.05642035097849432,0.11156747485012058,0.7807017543859649
rsi14,20,mkt_KOSPI,30,0.06950836428666766,0.037679245170957366,0.10105770863162457,0.7666666666666667
rsi14,20,mkt_KOSDAQ,30,0.0794727727846464,0.04613822324415943,0.11139109065517985,0.7666666666666667
rsi14,60,all_monthly,29,0.042167710265896524,0.015373356794412476,0.07107311761549676,0.6206896551724138
rsi14,60,all_daily_block5,589,0.0230964807440781,0.005194489804478247,0.04056192296658358,0.5721561969439728
rsi14,60,year_2024,12,0.05920141889464284,0.021823941646174558,0.09673554532142087,0.75
rsi14,60,year_2025,12,0.011341234506795658,-0.02392978942160783,0.05128484631624865,0.5
rsi14,60,year_2026,5,0.07527035137874745,-0.020919982809520427,0.16754124376042492,0.6
rsi14,60,regime_강세,297,0.0020001092798473973,-0.021486407495948052,0.02323500821357782,0.4612794612794613
rsi14,60,regime_조정,56,0.014433594110557535,-0.024022042230442832,0.03965243577401599,0.44642857142857145
rsi14,60,regime_반등,48,0.03169894405199184,-0.012066130932716707,0.0909207289594915,0.625
rsi14,60,regime_약세,188,0.05680831977372604,0.03169537444968401,0.0809708111806496,0.7712765957446809
rsi14,60,mkt_KOSPI,29,0.021685006801538842,-0.015879337202596683,0.06427210542466179,0.5172413793103449
rsi14,60,mkt_KOSDAQ,29,0.05908196714484686,0.033132524676844514,0.08805420066187906,0.7586206896551724
dd52,5,all_monthly,31,0.013641108885534315,-0.032438704796290005,0.05888487703354036,0.6129032258064516
dd52,5,all_daily_block5,644,0.03601769606789449,0.015606127198123945,0.05577975844909208,0.6288819875776398
dd52,5,year_2024,12,-0.0052878719679228135,-0.0911884102339444,0.08291406885445606,0.5
dd52,5,year_2025,12,0.03350846942593652,-0.015164002721497878,0.0746225164241341,0.75
dd52,5,year_2026,7,0.012032457993628485,-0.0922375993797769,0.11233209388153025,0.5714285714285714
dd52,5,regime_강세,297,0.05307840874274372,0.029000520113117,0.07788760339400048,0.6767676767676768
dd52,5,regime_조정,56,0.04032213009047005,0.00999792026109838,0.0632775491639722,0.6785714285714286
dd52,5,regime_반등,60,0.06330589236596187,0.01857947896351134,0.10759730334237134,0.6833333333333333
dd52,5,regime_약세,231,0.005951151706082802,-0.03673581681499739,0.04741523457100977,0.5411255411255411
dd52,5,mkt_KOSPI,31,-0.0049646075145357285,-0.0633363653569488,0.051081849337334354,0.41935483870967744
dd52,5,mkt_KOSDAQ,31,0.005387308632790417,-0.03551009260043333,0.04268687823263069,0.7096774193548387
dd52,20,all_monthly,30,0.03799267952446743,-0.0027840873296092897,0.07815236911508273,0.7333333333333333
dd52,20,all_daily_block5,629,0.0566225228489994,0.037554106926743526,0.07649270541987588,0.7360890302066773
dd52,20,year_2024,12,0.02290344208674885,-0.0631160790972252,0.09780065497866083,0.6666666666666666
dd52,20,year_2025,12,0.03800113255093864,0.005747691540750886,0.07127365201196434,0.75
dd52,20,year_2026,6,0.06815424834696214,-0.03429442930992855,0.1684698783528729,0.8333333333333334
dd52,20,regime_강세,297,0.07449886666265926,0.048918618906648864,0.09528980165268934,0.7912457912457912
dd52,20,regime_조정,56,0.08181983918374382,0.04387779382027645,0.1266297430047596,0.8571428571428571
dd52,20,regime_반등,48,0.0644615054772363,0.007961354490113775,0.11975955862001544,0.75
dd52,20,regime_약세,228,0.02549710621058697,-0.012509350169294027,0.06357283622893802,0.631578947368421
dd52,20,mkt_KOSPI,30,0.028909777781977244,-0.02088749360229066,0.0768143880151526,0.6
dd52,20,mkt_KOSDAQ,30,0.006339869001322464,-0.031373839115986624,0.040838348957523696,0.5666666666666667
dd52,60,all_monthly,29,0.08907001508599341,0.054428735364572906,0.12189183576706239,0.7241379310344828
dd52,60,all_daily_block5,589,0.10194863045790419,0.0846793968641205,0.11732343697540318,0.8488964346349746
dd52,60,year_2024,12,0.05912000115472102,-0.001566524372811813,0.11477199883603172,0.6666666666666666
dd52,60,year_2025,12,0.1076257415884458,0.0537393154662778,0.15420496121353106,0.75
dd52,60,year_2026,5,0.11641630491516142,0.04452675409234258,0.17865667956694456,0.8
dd52,60,regime_강세,297,0.11548486554650313,0.09322134315441427,0.13484687950101407,0.8787878787878788
dd52,60,regime_조정,56,0.1350849604303704,0.11103869127947698,0.16815857540485707,0.9821428571428571
dd52,60,regime_반등,48,0.08182107918479047,0.013543176204085744,0.1304081368411153,0.75
dd52,60,regime_약세,188,0.07583281216714596,0.04212082863339622,0.1072728453209993,0.7872340425531915
dd52,60,mkt_KOSPI,29,0.07760127903095959,0.038595687304477454,0.11550449475123947,0.7241379310344828
dd52,60,mkt_KOSDAQ,29,0.036095952765053375,-0.0005230122192563417,0.07126722657673577,0.6551724137931034
