universe,base,label,h,regime,n,ic_base,diff,lo,hi,pos
전체,lv60,+ev_dilution60,5,약세,231,0.10828301933276567,-0.00032151283912527863,-0.003519795357412514,0.0023104898454583233,0.48484848484848486
전체,lv60,cut:ev_dilution60,5,전체,644,0.11489659605208835,-0.0025845693629737397,-0.005178634428769962,2.159206249657808e-05,0.43478260869565216
전체,lv60,cut:ev_dilution60,5,강세,297,0.11499991947488704,-0.003937727255584179,-0.00684067927396675,-0.0005308751241151878,0.4107744107744108
전체,lv60,cut:ev_dilution60,5,조정,56,0.1346701252346241,-0.003797574193073835,-0.010994397054533445,0.0029148362204595465,0.44642857142857145
전체,lv60,cut:ev_dilution60,5,반등,60,0.12139212157492692,0.0016038341635603787,-0.0025359937082371936,0.0079915977107699,0.5166666666666667
전체,lv60,cut:ev_dilution60,5,약세,231,0.10828301933276567,-0.0016386301725024902,-0.007007006651833646,0.0035005897275242354,0.44155844155844154
전체,lv60,+downvol60,5,전체,644,0.11489659605208835,-0.007749329224018243,-0.010554657582788235,-0.005185233675146722,0.36801242236024845
전체,lv60,+downvol60,5,강세,297,0.11499991947488704,-0.005454294048090475,-0.00862114186324529,-0.002114362418516822,0.40404040404040403
전체,lv60,+downvol60,5,조정,56,0.1346701252346241,-0.00887695179747769,-0.015032218210616321,-0.00270849943054778,0.32142857142857145
전체,lv60,+downvol60,5,반등,60,0.12139212157492692,-0.005334317514790091,-0.010627742007009132,-0.000549730548350941,0.3333333333333333
전체,lv60,+downvol60,5,약세,231,0.10828301933276567,-0.011054001456444683,-0.016509319893752254,-0.005884559838063067,0.341991341991342
전체,lv60,+hl_range20,5,전체,644,0.11489659605208835,0.008879701089834135,0.005757916570198961,0.01173137105832299,0.65527950310559
전체,lv60,+hl_range20,5,강세,297,0.11499991947488704,0.00744964524227636,0.003494662953602646,0.011517561765460642,0.632996632996633
전체,lv60,+hl_range20,5,조정,56,0.1346701252346241,0.00911067907625326,-0.0006146993890299061,0.016920061770616068,0.5892857142857143
전체,lv60,+hl_range20,5,반등,60,0.12139212157492692,0.009342581336040162,0.003351948365170537,0.01657234883068653,0.7
전체,lv60,+hl_range20,5,약세,231,0.10828301933276567,0.010542121023655895,0.005400879278428601,0.015074064912721433,0.6883116883116883
전체,lv60,+volvol20,5,전체,644,0.11489659605208835,0.007334973514307912,-0.0022555732235342543,0.01593700595513975,0.5605590062111802
전체,lv60,+volvol20,5,강세,297,0.11499991947488704,0.010363088635463147,-0.0003790006581328624,0.020238508642458675,0.5723905723905723
전체,lv60,+volvol20,5,조정,56,0.1346701252346241,0.004149532670500648,-0.02263715848103282,0.030144856447201655,0.48214285714285715
전체,lv60,+volvol20,5,반등,60,0.12139212157492692,0.0036894562461232397,-0.011609442566001224,0.02158462987865805,0.6166666666666667
전체,lv60,+volvol20,5,약세,231,0.10828301933276567,0.005160798329724286,-0.012942025191663743,0.023334399854328506,0.5497835497835498
전체,lv60,+gapfreq60,5,전체,644,0.11489659605208835,-0.009001142242557134,-0.01304244209861495,-0.0054053558136783995,0.40372670807453415
전체,lv60,+gapfreq60,5,강세,297,0.11499991947488704,-0.011712389295166012,-0.01718226910947519,-0.005820853248587296,0.3333333333333333
전체,lv60,+gapfreq60,5,조정,56,0.1346701252346241,-0.01164587942739936,-0.024591593822640038,0.0012850247009036388,0.42857142857142855
전체,lv60,+gapfreq60,5,반등,60,0.12139212157492692,-0.007131828068823553,-0.01764305865430102,0.00042208821158274177,0.48333333333333334
전체,lv60,+gapfreq60,5,약세,231,0.10828301933276567,-0.005359640915492256,-0.01320158729462905,0.002239484738109523,0.4675324675324675
전체,lv60,+amihud20,5,전체,644,0.11489659605208835,-0.059986948310907916,-0.07191207660014655,-0.050130521137216104,0.18788819875776397
전체,lv60,+amihud20,5,강세,297,0.11499991947488704,-0.07520824071735208,-0.0874146138677987,-0.06431274169554002,0.1111111111111111
전체,lv60,+amihud20,5,조정,56,0.1346701252346241,-0.06697114848997161,-0.08528140205102444,-0.03919471741955471,0.10714285714285714
전체,lv60,+amihud20,5,반등,60,0.12139212157492692,-0.07511924250423836,-0.09959599788131905,-0.062411973103887124,0.08333333333333333
전체,lv60,+amihud20,5,약세,231,0.10828301933276567,-0.03479310975531782,-0.05447166150445587,-0.015658671917964963,0.3333333333333333
전체,lv60,+beta60,5,전체,644,0.11489659605208835,-0.028999339956404153,-0.040157408933974084,-0.01992434194569831,0.33695652173913043
전체,lv60,+beta60,5,강세,297,0.11499991947488704,-0.03118433251028853,-0.04432944831351839,-0.01913081196434435,0.3063973063973064
전체,lv60,+beta60,5,조정,56,0.1346701252346241,-0.02916287937244719,-0.05462758235085878,-0.003972109125400828,0.32142857142857145
전체,lv60,+beta60,5,반등,60,0.12139212157492692,-0.019362937233617268,-0.04473673103228133,7.998793952021594e-05,0.43333333333333335
전체,lv60,+beta60,5,약세,231,0.10828301933276567,-0.028653379642833356,-0.04936479073721669,-0.008101518260595485,0.354978354978355
전체,lv60,+skew60,5,전체,644,0.11489659605208835,-0.008585108272665579,-0.015127035076383216,-0.0017858604182495407,0.40993788819875776
전체,lv60,+skew60,5,강세,297,0.11499991947488704,-0.00783737903646876,-0.016100841545242214,-0.0010546385593222368,0.38047138047138046
전체,lv60,+skew60,5,조정,56,0.1346701252346241,-0.01196633903610012,-0.025793817895588413,0.0063083902537933575,0.35714285714285715
전체,lv60,+skew60,5,반등,60,0.12139212157492692,-0.01333373391307212,-0.029461674340495358,0.003753218994046142,0.4166666666666667
전체,lv60,+skew60,5,약세,231,0.10828301933276567,-0.0074933728699544426,-0.021424976987406523,0.006794798719456219,0.4588744588744589
전체,lv60,+price_lvl,5,전체,644,0.11489659605208835,-0.005337081245046916,-0.016347667167176935,0.00586924633870801,0.5077639751552795
전체,lv60,+price_lvl,5,강세,297,0.11499991947488704,0.0047408785262528,-0.009568193987031015,0.018093727929074536,0.5589225589225589
전체,lv60,+price_lvl,5,조정,56,0.1346701252346241,-0.007963254846237035,-0.046916467663303214,0.0257613590488329,0.4642857142857143
전체,lv60,+price_lvl,5,반등,60,0.12139212157492692,0.003964463633933869,-0.010805692851937316,0.02199447026253364,0.6
전체,lv60,+price_lvl,5,약세,231,0.10828301933276567,-0.020073795630969924,-0.038602097674718616,-0.001268137845466581,0.42857142857142855
전체,lv60,+lv20,20,전체,629,0.16095488006390932,0.005499885430642887,0.0022661652083027185,0.008445137747823255,0.6311605723370429
전체,lv60,+lv20,20,강세,297,0.16752212055057067,0.0016151042380413204,-0.002597465505568905,0.006144671722923658,0.5757575757575758
전체,lv60,+lv20,20,조정,56,0.12257112768464216,0.0011724943139682677,-0.006924887954179645,0.0087999549488937,0.5
전체,lv60,+lv20,20,반등,48,0.168499537948714,0.006750299966925696,0.001998704886389869,0.012961873806387764,0.625
전체,lv60,+lv20,20,약세,228,0.1602394244947423,0.01135994691746249,0.006817644948251375,0.01581701129890133,0.7368421052631579
전체,lv60,+rv21,20,전체,629,0.16095488006390932,0.005562198161968803,0.0023862392981288294,0.00846029596379269,0.6359300476947536
전체,lv60,+rv21,20,강세,297,0.16752212055057067,0.0019331176261793215,-0.0020356872871709238,0.0063328690970757065,0.5791245791245792
전체,lv60,+rv21,20,조정,56,0.12257112768464216,0.0017497165025673136,-0.005561015564668413,0.008977014590551884,0.5
전체,lv60,+rv21,20,반등,48,0.168499537948714,0.006041325448491124,0.0014560835087800955,0.012090704493510917,0.6458333333333334
전체,lv60,+rv21,20,약세,228,0.1602394244947423,0.011125083172069188,0.006682324357709479,0.015519788514169772,0.7412280701754386
전체,lv60,+to20,20,전체,629,0.16095488006390932,0.016420295588619464,0.01161060322553098,0.02126654732886408,0.6788553259141494
전체,lv60,+to20,20,강세,297,0.16752212055057067,0.017723234668890284,0.011277136046969906,0.02417728473375291,0.6936026936026936
전체,lv60,+to20,20,조정,56,0.12257112768464216,0.01320339918607662,-0.005119569103293198,0.026019344500258543,0.625
전체,lv60,+to20,20,반등,48,0.168499537948714,0.008821526750934514,-0.004294235338773046,0.024322041021402726,0.6041666666666666
전체,lv60,+to20,20,약세,228,0.1602394244947423,0.017112901711035446,0.010095255353683238,0.02499188096114826,0.6885964912280702
전체,lv60,+nh252,20,전체,629,0.16095488006390932,-0.020097136973088053,-0.029904976959262565,-0.008484345786002274,0.3688394276629571
전체,lv60,+nh252,20,강세,297,0.16752212055057067,-0.009377671590064966,-0.025667598325915895,0.005952775329468023,0.4276094276094276
전체,lv60,+nh252,20,조정,56,0.12257112768464216,0.010388221349220576,-0.010519505065178243,0.037991787892861006,0.6071428571428571
전체,lv60,+nh252,20,반등,48,0.168499537948714,-0.020576118386543146,-0.047856234880510974,0.0012547688702804652,0.3541666666666667
전체,lv60,+nh252,20,약세,228,0.1602394244947423,-0.04144744476677795,-0.05924403015795829,-0.02455937638900847,0.23684210526315788
전체,lv60,+dlow252,20,전체,629,0.16095488006390932,-0.03047051378975397,-0.03949828970924124,-0.022378770398690094,0.24165341812400637
전체,lv60,+dlow252,20,강세,297,0.16752212055057067,-0.03866543546503815,-0.05067312036532345,-0.02665740605934562,0.2255892255892256
전체,lv60,+dlow252,20,조정,56,0.12257112768464216,-0.03688953678757093,-0.053637571060523616,-0.020058304866434413,0.16071428571428573
전체,lv60,+dlow252,20,반등,48,0.168499537948714,-0.03943852024779133,-0.052974671476432846,-0.02552121742482516,0.125
전체,lv60,+dlow252,20,약세,228,0.1602394244947423,-0.01633094652912703,-0.030984783608398632,-0.001889419471575978,0.30701754385964913
전체,lv60,+mom12_1,20,전체,629,0.16095488006390932,-0.014837204512761316,-0.030272292569536643,3.2677421573808535e-05,0.32114467408585057
전체,lv60,+mom12_1,20,강세,297,0.16752212055057067,-0.00685438429290496,-0.02539821515803837,0.011572034274521397,0.31986531986531985
전체,lv60,+mom12_1,20,조정,56,0.12257112768464216,0.011430862586975775,-0.010947886174235432,0.040867052113196765,0.39285714285714285
전체,lv60,+mom12_1,20,반등,48,0.168499537948714,-0.009760613219345496,-0.02503731394798432,0.004988039269851604,0.25
전체,lv60,+mom12_1,20,약세,228,0.1602394244947423,-0.0327564402362989,-0.07063305205232957,-0.007101709461745099,0.3201754385964912
전체,lv60,+mom21,20,전체,629,0.16095488006390932,-0.06831330932219332,-0.07851446020056346,-0.05710469419048897,0.16057233704292528
전체,lv60,+mom21,20,강세,297,0.16752212055057067,-0.0621744746678516,-0.07767392208592058,-0.04577656145947588,0.19865319865319866
전체,lv60,+mom21,20,조정,56,0.12257112768464216,-0.04398871497675401,-0.07729033007081337,-0.0055861273945825105,0.32142857142857145
전체,lv60,+mom21,20,반등,48,0.168499537948714,-0.07519843533726615,-0.10766944662994853,-0.046607291395832015,0.14583333333333334
전체,lv60,+mom21,20,약세,228,0.1602394244947423,-0.08083491075623103,-0.09699566516439664,-0.0668874958094814,0.07456140350877193
전체,lv60,+mom63,20,전체,629,0.16095488006390932,-0.052980926049465804,-0.06440269599240052,-0.0399078355208556,0.27821939586645467
전체,lv60,+mom63,20,강세,297,0.16752212055057067,-0.040246590407659426,-0.05816011689934828,-0.020498998040668168,0.32996632996632996
전체,lv60,+mom63,20,조정,56,0.12257112768464216,-0.032804061028800034,-0.06301577987085921,0.008608818154311373,0.4107142857142857
전체,lv60,+mom63,20,반등,48,0.168499537948714,-0.036794349888658144,-0.06802796625544134,-0.008748337122853273,0.2916666666666667
전체,lv60,+mom63,20,약세,228,0.1602394244947423,-0.07793249527092434,-0.09708679082642793,-0.0612003253055982,0.17543859649122806
전체,lv60,+ret5,20,전체,629,0.16095488006390932,-0.04516736513711563,-0.05924435860529735,-0.03129726472598267,0.2702702702702703
전체,lv60,+ret5,20,강세,297,0.16752212055057067,-0.05109856510856215,-0.06417131383452686,-0.03790020195654187,0.2053872053872054
전체,lv60,+ret5,20,조정,56,0.12257112768464216,-0.021156493603436962,-0.04507424345348102,0.0063805758254441135,0.375
전체,lv60,+ret5,20,반등,48,0.168499537948714,-0.07312133054856906,-0.1060950441130041,-0.05320200420008543,0.14583333333333334
전체,lv60,+ret5,20,약세,228,0.1602394244947423,-0.03745355844683766,-0.07042469411403406,-0.011884706460632936,0.35526315789473684
전체,lv60,+upratio63,20,전체,629,0.16095488006390932,-0.025061344631744423,-0.03711635247824156,-0.013241209765694754,0.35771065182829886
전체,lv60,+upratio63,20,강세,297,0.16752212055057067,-0.00961364131781605,-0.025373724758657012,0.007324733704927658,0.4377104377104377
전체,lv60,+upratio63,20,조정,56,0.12257112768464216,-0.017732963571230605,-0.048164215362210015,0.022642989102455737,0.48214285714285715
전체,lv60,+upratio63,20,반등,48,0.168499537948714,-0.00518782698851698,-0.033069532056735906,0.015324394918734923,0.4583333333333333
전체,lv60,+upratio63,20,약세,228,0.1602394244947423,-0.05116786248481643,-0.07212953860859751,-0.034284727591292107,0.20175438596491227
전체,lv60,+on60,20,전체,629,0.16095488006390932,-0.033275968904505494,-0.03940199004726454,-0.027389206120241715,0.1589825119236884
전체,lv60,+on60,20,강세,297,0.16752212055057067,-0.04769203171436245,-0.054801012076256095,-0.040792840784572744,0.05387205387205387
전체,lv60,+on60,20,조정,56,0.12257112768464216,-0.03480829490352298,-0.05595631616727183,-0.01610387076855009,0.17857142857142858
전체,lv60,+on60,20,반등,48,0.168499537948714,-0.03289499776754143,-0.05413589137938492,-0.011652722230691803,0.2708333333333333
전체,lv60,+on60,20,약세,228,0.1602394244947423,-0.014200993922495752,-0.024218142311708168,-0.005425229193902369,0.2675438596491228
전체,lv60,cut:on60,20,전체,629,0.16095488006390932,-0.012294565790570056,-0.014760372224007291,-0.009354100958470099,0.28298887122416533
전체,lv60,cut:on60,20,강세,297,0.16752212055057067,-0.012003505007375629,-0.015785730826431144,-0.008355143523951385,0.2558922558922559
전체,lv60,cut:on60,20,조정,56,0.12257112768464216,-0.006336903199539929,-0.012066661878562921,1.0157469865315852e-06,0.32142857142857145
전체,lv60,cut:on60,20,반등,48,0.168499537948714,-0.018343115572656252,-0.02773340558606763,-0.010871284996460258,0.14583333333333334
전체,lv60,cut:on60,20,약세,228,0.1602394244947423,-0.012863617405334513,-0.01880274646994927,-0.007347273460162948,0.33771929824561403
전체,lv60,+size,20,전체,629,0.16095488006390932,0.013100890440302876,-0.0007090801699163158,0.028113535755810284,0.5659777424483307
전체,lv60,+size,20,강세,297,0.16752212055057067,0.0362399993711378,0.019814864174610883,0.05396457249559204,0.6397306397306397
전체,lv60,+size,20,조정,56,0.12257112768464216,0.003835750411862082,-0.04166762240022432,0.04332234550633268,0.625
전체,lv60,+size,20,반등,48,0.168499537948714,0.008933697252928266,-0.025955036479541508,0.03437276822666323,0.625
전체,lv60,+size,20,약세,228,0.1602394244947423,-0.01388789130474671,-0.04075039679960629,0.0064611708693125035,0.44298245614035087
전체,lv60,+amt20,20,전체,629,0.16095488006390932,-0.04266821949757563,-0.051732996428436685,-0.03349757298084944,0.178060413354531
전체,lv60,+amt20,20,강세,297,0.16752212055057067,-0.06518625182663122,-0.07785189220481309,-0.052783785003568645,0.10437710437710437
전체,lv60,+amt20,20,조정,56,0.12257112768464216,-0.02470864437312974,-0.0397569719024001,0.0024321131423711774,0.17857142857142858
전체,lv60,+amt20,20,반등,48,0.168499537948714,-0.04818763418861385,-0.06702695924227324,-0.029863552981875898,0.020833333333333332
전체,lv60,+amt20,20,약세,228,0.1602394244947423,-0.01658466116454765,-0.029849266408475943,-0.002477760902614164,0.30701754385964913
전체,lv60,+max5_21,20,전체,629,0.16095488006390932,0.002479207978670456,-0.0018004481784453308,0.007130908358118033,0.519872813990461
전체,lv60,+max5_21,20,강세,297,0.16752212055057067,-0.0015409676522899589,-0.006851689654300294,0.00427400279521683,0.49158249158249157
전체,lv60,+max5_21,20,조정,56,0.12257112768464216,-0.002210473996306071,-0.013995144934549368,0.009142405817856603,0.375
전체,lv60,+max5_21,20,반등,48,0.168499537948714,0.005706178630332504,-0.00213911169339617,0.015752547616136175,0.5833333333333334
전체,lv60,+max5_21,20,약세,228,0.1602394244947423,0.008188505179171118,0.0017533265117526888,0.015306559262906513,0.5789473684210527
전체,lv60,+bbw20,20,전체,629,0.16095488006390932,-0.004231989409403525,-0.008373710440431961,-0.0002391512345111454,0.4451510333863275
전체,lv60,+bbw20,20,강세,297,0.16752212055057067,-0.009074476636272415,-0.016199592085906156,-0.002012395069611131,0.37037037037037035
전체,lv60,+bbw20,20,조정,56,0.12257112768464216,0.005227187861934262,-0.0010843690203353397,0.013832222213333148,0.5892857142857143
전체,lv60,+bbw20,20,반등,48,0.168499537948714,-0.0013423157732217275,-0.014731059876073984,0.010907318350950811,0.625
전체,lv60,+bbw20,20,약세,228,0.1602394244947423,-0.0008556716697174837,-0.005383127858876542,0.0045891197216830935,0.4692982456140351
전체,lv60,+sma20gap,20,전체,629,0.16095488006390932,-0.060763424117703135,-0.07068567671609595,-0.04963458291171455,0.17011128775834658
전체,lv60,+sma20gap,20,강세,297,0.16752212055057067,-0.05653553924294247,-0.07200494515553896,-0.04085680828200271,0.2222222222222222
전체,lv60,+sma20gap,20,조정,56,0.12257112768464216,-0.03952939761771558,-0.0683973086870438,-0.012675268148059488,0.2857142857142857
전체,lv60,+sma20gap,20,반등,48,0.168499537948714,-0.05506347670708019,-0.08299067965439397,-0.03438087486722262,0.14583333333333334
전체,lv60,+sma20gap,20,약세,228,0.1602394244947423,-0.07268616432609401,-0.08844008623572393,-0.05843030476826434,0.07894736842105263
전체,lv60,+rsi14,20,전체,629,0.16095488006390932,-0.02716761847481408,-0.04342071132791523,-0.012149004606270788,0.356120826709062
전체,lv60,+rsi14,20,강세,297,0.16752212055057067,-0.04419492655375047,-0.061728190950797596,-0.029357556696693415,0.2895622895622896
전체,lv60,+rsi14,20,조정,56,0.12257112768464216,-0.02697104702696838,-0.05756170205208779,0.0007850834101670786,0.30357142857142855
전체,lv60,+rsi14,20,반등,48,0.168499537948714,-0.0472374822409774,-0.08805683867011399,-0.011106169599448858,0.1875
전체,lv60,+rsi14,20,약세,228,0.1602394244947423,-0.0008103554961273103,-0.028517620898655706,0.026333780712791993,0.49122807017543857
전체,lv60,+dd52,20,전체,629,0.16095488006390932,-0.020097136973088053,-0.029904976959262565,-0.008484345786002274,0.3688394276629571
전체,lv60,+dd52,20,강세,297,0.16752212055057067,-0.009377671590064966,-0.025667598325915895,0.005952775329468023,0.4276094276094276
전체,lv60,+dd52,20,조정,56,0.12257112768464216,0.010388221349220576,-0.010519505065178243,0.037991787892861006,0.6071428571428571
전체,lv60,+dd52,20,반등,48,0.168499537948714,-0.020576118386543146,-0.047856234880510974,0.0012547688702804652,0.3541666666666667
전체,lv60,+dd52,20,약세,228,0.1602394244947423,-0.04144744476677795,-0.05924403015795829,-0.02455937638900847,0.23684210526315788
전체,lv60,+ev_buyback60,20,전체,629,0.16095488006390932,-0.0020556279198136406,-0.0035435140679474456,-0.0006176927702573878,0.43720190779014306
전체,lv60,+ev_buyback60,20,강세,297,0.16752212055057067,-0.00039393355107601,-0.0019880389254824846,0.001169454405671658,0.48484848484848486
전체,lv60,+ev_buyback60,20,조정,56,0.12257112768464216,0.00019048538990270266,-0.00301555872978037,0.003173796340267124,0.5357142857142857
전체,lv60,+ev_buyback60,20,반등,48,0.168499537948714,-0.007576118032506345,-0.013496630684950491,-0.0038827952101281437,0.25
전체,lv60,+ev_buyback60,20,약세,228,0.1602394244947423,-0.0036096719875765427,-0.006221944157169716,-0.0012239743323598793,0.39035087719298245
전체,lv60,+ev_dilution60,20,전체,629,0.16095488006390932,0.001404361161560399,-0.000458528465303996,0.0034932213187487114,0.5007949125596184
전체,lv60,+ev_dilution60,20,강세,297,0.16752212055057067,0.0011318871136683044,-0.0012964755660271204,0.0037332149517172093,0.47474747474747475
전체,lv60,+ev_dilution60,20,조정,56,0.12257112768464216,0.004618049744279139,-0.0012732499098122433,0.011665588154792914,0.42857142857142855
전체,lv60,+ev_dilution60,20,반등,48,0.168499537948714,0.0018305120109147635,-0.002960199130411198,0.004890697781816164,0.625
전체,lv60,+ev_dilution60,20,약세,228,0.1602394244947423,0.0008802514721862453,-0.002366130051008634,0.0036650205987589705,0.5263157894736842
전체,lv60,cut:ev_dilution60,20,전체,629,0.16095488006390932,-0.0041902804109470665,-0.006801409988573239,-0.0015669472578814932,0.40381558028616854
전체,lv60,cut:ev_dilution60,20,강세,297,0.16752212055057067,-0.005890887347491645,-0.009653853487522627,-0.0026267130104562133,0.36363636363636365
전체,lv60,cut:ev_dilution60,20,조정,56,0.12257112768464216,-0.0076211514341974415,-0.017480979970998702,2.877013432532955e-05,0.375
전체,lv60,cut:ev_dilution60,20,반등,48,0.168499537948714,0.0005962120791662797,-0.007965191277377315,0.00864737397475691,0.5416666666666666
전체,lv60,cut:ev_dilution60,20,약세,228,0.1602394244947423,-0.002140028665638644,-0.006496630704474894,0.002681848946885974,0.4342105263157895
전체,lv60,+downvol60,20,전체,629,0.16095488006390932,-0.009447803649525442,-0.011667139493673553,-0.007056464072239382,0.2591414944356121
전체,lv60,+downvol60,20,강세,297,0.16752212055057067,-0.00879707247573648,-0.011803891457186941,-0.0059304661603961474,0.26936026936026936
전체,lv60,+downvol60,20,조정,56,0.12257112768464216,-0.0072727048781839115,-0.015195257105160356,-0.0006849674930739249,0.3392857142857143
전체,lv60,+downvol60,20,반등,48,0.168499537948714,-0.008190873219952986,-0.01406935697180858,-0.0037897773941039945,0.20833333333333334
전체,lv60,+downvol60,20,약세,228,0.1602394244947423,-0.011094318344393535,-0.015486432736940399,-0.006755115446139212,0.23684210526315788
전체,lv60,+hl_range20,20,전체,629,0.16095488006390932,0.015354009492967205,0.012076679702647645,0.01871160504062908,0.7583465818759937
전체,lv60,+hl_range20,20,강세,297,0.16752212055057067,0.014766539150555539,0.010225353721053262,0.01911521363208957,0.7508417508417509
전체,lv60,+hl_range20,20,조정,56,0.12257112768464216,0.015493731588439284,0.0030319008305188964,0.02526191398461861,0.6785714285714286
전체,lv60,+hl_range20,20,반등,48,0.168499537948714,0.012767893400586858,0.006511493698606008,0.019868574121787025,0.75
전체,lv60,+hl_range20,20,약세,228,0.1602394244947423,0.016629394698160552,0.011450960335792654,0.022164441987980617,0.7894736842105263
전체,lv60,+volvol20,20,전체,629,0.16095488006390932,0.013958114690715085,0.0027656619352294616,0.026114410134430853,0.5818759936406995
전체,lv60,+volvol20,20,강세,297,0.16752212055057067,0.02276572731981505,0.012675395217884787,0.034251659430899285,0.6161616161616161
전체,lv60,+volvol20,20,조정,56,0.12257112768464216,0.01659364358261401,-0.01779408231037982,0.05441817390613697,0.625
전체,lv60,+volvol20,20,반등,48,0.168499537948714,0.00017450288652254924,-0.027094357064076643,0.0267061545806312,0.5
전체,lv60,+volvol20,20,약세,228,0.1602394244947423,0.0047395304705932055,-0.018760291884818082,0.024742915907156642,0.543859649122807
전체,lv60,+gapfreq60,20,전체,629,0.16095488006390932,-0.0150694346741774,-0.021253148731678287,-0.009200416728116485,0.3990461049284579
전체,lv60,+gapfreq60,20,강세,297,0.16752212055057067,-0.022413207306395993,-0.029373615777626916,-0.014104357060166028,0.3265993265993266
전체,lv60,+gapfreq60,20,조정,56,0.12257112768464216,-0.01897935102638602,-0.035379038287063076,-0.003972295653248577,0.30357142857142855
전체,lv60,+gapfreq60,20,반등,48,0.168499537948714,-0.007605047870194234,-0.018462590722971777,0.003343389804106508,0.3958333333333333
전체,lv60,+gapfreq60,20,약세,228,0.1602394244947423,-0.006114324056188754,-0.016619161935922663,0.0031323579087965355,0.5175438596491229
전체,lv60,+amihud20,20,전체,629,0.16095488006390932,-0.09105092808447277,-0.1036718801995314,-0.07909874703482832,0.10174880763116058
전체,lv60,+amihud20,20,강세,297,0.16752212055057067,-0.11878199963134625,-0.13561693022568233,-0.10183192033262835,0.04377104377104377
전체,lv60,+amihud20,20,조정,56,0.12257112768464216,-0.05990119491886092,-0.08560608497623495,-0.019460483448956817,0.16071428571428573
전체,lv60,+amihud20,20,반등,48,0.168499537948714,-0.09815640170791258,-0.12455926357927481,-0.07652754859077508,0.0
전체,lv60,+amihud20,20,약세,228,0.1602394244947423,-0.06108248104029608,-0.08088258826018485,-0.040986984644710754,0.18421052631578946
전체,lv60,+beta60,20,전체,629,0.16095488006390932,-0.04307839597360396,-0.054500627407158206,-0.0318707038935925,0.26073131955484896
전체,lv60,+beta60,20,강세,297,0.16752212055057067,-0.05473042956021439,-0.06809246972911048,-0.041301818043696856,0.16498316498316498
전체,lv60,+beta60,20,조정,56,0.12257112768464216,-0.03867545234901439,-0.09394959276760542,0.013863531174781377,0.30357142857142855
전체,lv60,+beta60,20,반등,48,0.168499537948714,-0.033612992363417915,-0.06391807768065688,0.0012995434123357404,0.3958333333333333
전체,lv60,+beta60,20,약세,228,0.1602394244947423,-0.03097423036414188,-0.05193448246469266,-0.012713104107749649,0.34649122807017546
전체,lv60,+skew60,20,전체,629,0.16095488006390932,-0.013072612009920402,-0.02131228084243439,-0.004816552507550625,0.3751987281399046
전체,lv60,+skew60,20,강세,297,0.16752212055057067,-0.010010335214690077,-0.017760048703566546,-0.002527483819071967,0.3367003367003367
전체,lv60,+skew60,20,조정,56,0.12257112768464216,-0.010577148278361755,-0.02587804469734236,0.010064562942811639,0.3392857142857143
전체,lv60,+skew60,20,반등,48,0.168499537948714,-0.008050125616731699,-0.026521672363839243,0.009016017354363725,0.375
전체,lv60,+skew60,20,약세,228,0.1602394244947423,-0.018731916939849127,-0.03658475173945642,-0.005168844216781585,0.4342105263157895
전체,lv60,+price_lvl,20,전체,629,0.16095488006390932,-0.0023246959925362193,-0.01674581987512781,0.014006723744822895,0.5262321144674086
전체,lv60,+price_lvl,20,강세,297,0.16752212055057067,0.019294590706557067,0.0032745151105097814,0.03770087707640117,0.5993265993265994
전체,lv60,+price_lvl,20,조정,56,0.12257112768464216,-0.004769660946409418,-0.05220040078422926,0.0459925612708855,0.5714285714285714
전체,lv60,+price_lvl,20,반등,48,0.168499537948714,-0.013177552149542688,-0.06273711375316689,0.02171254812520455,0.5625
전체,lv60,+price_lvl,20,약세,228,0.1602394244947423,-0.027601332030595414,-0.055228961782796085,-0.005073762341341574,0.41228070175438597
전체,lv60,+lv20,60,전체,589,0.20917945722038678,-0.00010078989349945723,-0.003000700010180934,0.002567518182517876,0.48217317487266553
전체,lv60,+lv20,60,강세,297,0.18863419409917703,-0.002121555867289773,-0.006031401583622631,0.0020788014433842975,0.46464646464646464
전체,lv60,+lv20,60,조정,56,0.2388926661351481,-0.002512778903278598,-0.008306557501268122,0.0018122280692690871,0.39285714285714285
전체,lv60,+lv20,60,반등,48,0.23841582854190188,0.006125082344319847,0.0003554255401908006,0.013527584372268654,0.625
전체,lv60,+lv20,60,약세,188,0.22532125309453546,0.0022204708051602735,-0.0023279256315650414,0.007207971114203112,0.5
전체,lv60,+rv21,60,전체,589,0.20917945722038678,1.6429294169601464e-05,-0.002894764250867945,0.0025587341507437933,0.4923599320882852
전체,lv60,+rv21,60,강세,297,0.18863419409917703,-0.0019469070780309397,-0.00582379360760779,0.001892377555889107,0.46464646464646464
전체,lv60,+rv21,60,조정,56,0.2388926661351481,-0.002396388028918352,-0.00784639512400004,0.0018960496800989612,0.42857142857142855
전체,lv60,+rv21,60,반등,48,0.23841582854190188,0.005916827842182917,-6.286223577258668e-05,0.013376695756274006,0.5833333333333334
전체,lv60,+rv21,60,약세,188,0.22532125309453546,0.0023303098384879375,-0.0020462224117317037,0.007039483562090665,0.5319148936170213
전체,lv60,+to20,60,전체,589,0.20917945722038678,0.02208940126492813,0.016884572051137248,0.02741001056296619,0.769100169779287
전체,lv60,+to20,60,강세,297,0.18863419409917703,0.021608595538868697,0.015703628412212817,0.02681825039710303,0.7946127946127947
