variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
+va_ep,add,20,84,0.14725529081698663,0.1527018493410385,-0.005446558524051882,-0.01564460104510189,0.0030796421286552102,0.07142857142857142
-va_ep,add,5,99,0.08992690541427234,0.10099050978194515,-0.01106360436767281,-0.03082331074222221,0.008638153946580369,0.1111111111111111
-va_ep,add,10,94,0.11435997543066717,0.1267398403803484,-0.012379864949681253,-0.03380185640715136,0.00946681464476797,0.10638297872340426
-va_ep,add,20,84,0.15289894044678456,0.1527018493410385,0.00019709110574605917,-0.009466969443219899,0.008678473384837269,0.14285714285714285
+va_bp,add,5,99,0.10358522338077232,0.10099050978194515,0.0025947135988271734,-0.03011905116494588,0.02363862578376045,0.20202020202020202
+va_bp,add,10,94,0.12472390545573595,0.1267398403803484,-0.002015934924612482,-0.037811048326068124,0.022047867616932258,0.14893617021276595
+va_bp,add,20,84,0.1356730532559308,0.1527018493410385,-0.017028796085107704,-0.03900964115017962,0.0002416603956947612,0.047619047619047616
-va_bp,add,5,99,0.08684874908024097,0.10099050978194515,-0.014141760701704186,-0.04244787406940682,0.017735327354129405,0.1111111111111111
-va_bp,add,10,94,0.11238691259884916,0.1267398403803484,-0.014352927781499275,-0.04370926638990404,0.021154101924385996,0.11702127659574468
-va_bp,add,20,84,0.15854485744071137,0.1527018493410385,0.005843008099672854,-0.004711591531581088,0.020032107481971585,0.16666666666666666
+va_div,add,5,99,0.10219723987769744,0.10099050978194515,0.001206730095752301,-0.023522807926513095,0.01921089020692694,0.21212121212121213
+va_div,add,10,94,0.12290342450506012,0.1267398403803484,-0.0038364158752883103,-0.032047061089339475,0.015008607770495177,0.14893617021276595
+va_div,add,20,84,0.13433344557491994,0.1527018493410385,-0.018368403766118587,-0.03711943908617305,-0.001658139213846258,0.023809523809523808
-va_div,add,5,99,0.08770102102122691,0.10099050978194515,-0.013289488760718242,-0.04534879825418262,0.02194944762782118,0.1111111111111111
-va_div,add,10,94,0.11554107858637651,0.1267398403803484,-0.01119876179397191,-0.04182023345564479,0.027763515053283807,0.1276595744680851
-va_div,add,20,84,0.16687637800225077,0.1527018493410385,0.01417452866121228,-0.00040832645566212276,0.032978055116596884,0.19047619047619047
+ev_buyback60,add,5,99,0.10469474554226296,0.10099050978194515,0.0037042357603178054,-0.002989678723146308,0.009570119995291376,0.6464646464646465
+ev_buyback60,add,10,94,0.13243071142220234,0.1267398403803484,0.005690871041853908,-0.0017594336083635615,0.012746301344579512,0.7127659574468085
+ev_buyback60,add,20,84,0.15921278373150552,0.1527018493410385,0.00651093439046698,-0.0017927207098360567,0.015219598796055134,0.6785714285714286
-ev_buyback60,add,5,99,0.0836907775516951,0.10099050978194515,-0.017299732230250053,-0.027787947377506964,-0.005745235523513448,0.21212121212121213
-ev_buyback60,add,10,94,0.1033883416016294,0.1267398403803484,-0.02335149877871905,-0.03653463680455447,-0.009453803567944147,0.2553191489361702
-ev_buyback60,add,20,84,0.12439860604678962,0.1527018493410385,-0.028303243294248877,-0.04381479935743715,-0.013113107333632506,0.25
+ev_dilution60,add,5,99,0.07307524984950589,0.10099050978194515,-0.027915259932439263,-0.03593189754694711,-0.019664426267618447,0.12121212121212122
