combo,k,train_ic20,test_ic20,test_lo20,test_n20,test_regmin20,test_reg20,test_top50_ex20,train_ic60,test_ic60,test_lo60,test_n60,test_regmin60,test_reg60
amt20+amihud20,2,0.0084244680938972,-0.0310537274099078,-0.0640205417315713,267,-0.0755020376816091,-0.08/-0.03/+nan/+0.09,0.0355647525739892,-0.0067088378227225,-0.0904607572943877,-0.1279761433538406,227,-0.1073295642730531,-0.11/-0.10/+nan/+0.05
amt20+beta60,2,0.0960788462530487,-0.0124954068279125,-0.0601782825253893,267,-0.084047527374593,-0.05/-0.08/+nan/+0.13,0.019184035807504,0.104486372535082,-0.0447498632736644,-0.1016801239690595,227,-0.0773702106792033,-0.08/-0.04/+nan/+0.18
amt20+skew60,2,0.1092365485010875,0.0608250251129022,0.0364840005597826,267,0.0384433095386738,+0.04/+0.04/+nan/+0.13,0.0263856846017573,0.1216778758385774,0.0628924990791462,0.0293027029118261,227,0.0409875271774127,+0.04/+0.08/+nan/+0.20
max5_21+bbw20,2,0.1608742970920058,0.1245200791656315,0.0874523657443348,267,0.0703772345522939,+0.11/+0.07/+nan/+0.19,0.0311009976207079,0.1954768618080444,0.1590572062419009,0.1228643795784532,227,0.1298866412424863,+0.13/+0.20/+nan/+0.31
max5_21+sma20gap,2,0.1062317277643753,0.0980098685586678,0.0612278351271203,267,0.0457516229403814,+0.09/+0.05/+nan/+0.14,0.0357478764985263,0.1278984132424873,0.138620243834398,0.1124701405628934,227,0.1197161693615148,+0.12/+0.15/+nan/+0.25
max5_21+rsi14,2,0.1194177597846267,0.0833600091103785,0.0580285252521048,267,0.0338322683481474,+0.07/+0.03/+nan/+0.15,0.0238309530595023,0.1317458308155369,0.0728248434356707,0.0403068111599133,227,0.0505067783518326,+0.05/+0.11/+nan/+0.19
max5_21+ev_buyback60,2,0.1576457693818165,0.1148990367965425,0.0811543922853165,267,0.0536373105873493,+0.11/+0.05/+nan/+0.16,0.0320803278509745,0.1853048264816778,0.1473544049098344,0.1127365790162465,227,0.1229186101652351,+0.12/+0.18/+nan/+0.28
max5_21+ev_dilution60,2,0.1593028910640182,0.123767319247915,0.0921590013963262,267,0.0673145363496562,+0.12/+0.07/+nan/+0.17,0.0259899105208733,0.1870944666175041,0.1607863483896428,0.1293688262715278,227,0.1377963648928641,+0.14/+0.19/+nan/+0.28
max5_21+downvol60,2,0.1752827790251496,0.1326028401739335,0.091730053383511,267,0.0582035036470496,+0.12/+0.06/+nan/+0.19,0.0260972043825413,0.210924301716562,0.1814464973650078,0.1405041183783602,227,0.1521438469396424,+0.15/+0.22/+nan/+0.34
max5_21+hl_range20,2,0.1802244923752587,0.1475463389398341,0.1092788946218221,267,0.0799907199682937,+0.13/+0.08/+nan/+0.21,0.0276965362506414,0.2161968444126484,0.1851665437525543,0.1467145525861396,227,0.1539084131823569,+0.15/+0.23/+nan/+0.35
max5_21+volvol20,2,0.1588899930969394,0.1362571079056518,0.1103915883420288,267,0.0946303584498704,+0.14/+0.09/+nan/+0.15,0.0328507470531639,0.1861138724070685,0.1843496845892862,0.1602404797721573,227,0.1646472563572845,+0.16/+0.23/+nan/+0.27
max5_21+amihud20,2,0.0813921597188355,0.02633725028576,-0.0063102980495376,267,-0.0089124326052893,-0.01/-0.01/+nan/+0.13,0.0228238387569622,0.0816163089621307,-0.0026079478105877,-0.0467280959190115,227,-0.0259891569878212,-0.03/+0.01/+nan/+0.15
max5_21+beta60,2,0.1558752568116298,0.0505725678382563,-0.0015104180890046,267,-0.0461659721059374,+0.03/-0.05/+nan/+0.14,0.0193590544338764,0.1833701414209501,0.0646978250837813,0.0097494208233286,227,0.0299159908347933,+0.03/+0.09/+nan/+0.28
max5_21+skew60,2,0.153314671678877,0.1103372404557413,0.0849285152089373,267,0.0673283854606912,+0.11/+0.07/+nan/+0.13,0.0287890881765783,0.1830311947064525,0.1536487331014625,0.126687451308458,227,0.13155985941262,+0.13/+0.19/+nan/+0.27
bbw20+sma20gap,2,0.0871304700818492,0.0825025525393619,0.0517441335542269,267,0.0474764866375124,+0.08/+0.05/+nan/+0.11,0.0295297132843573,0.1166126144416475,0.1311013382533724,0.1096225806687854,227,0.1188464852329247,+0.12/+0.14/+nan/+0.21
bbw20+rsi14,2,0.121732422913879,0.1014690348554562,0.0684288633574387,267,0.0593989829139367,+0.07/+0.06/+nan/+0.21,0.0300793746928519,0.1433304252341881,0.0871654156612742,0.0526473488757531,227,0.0560510753057758,+0.06/+0.13/+nan/+0.26
bbw20+ev_buyback60,2,0.1414208037597955,0.1137904570224314,0.079060093158515,267,0.0770917182014813,+0.10/+0.08/+nan/+0.17,0.03344545959604,0.1827429294623143,0.1568493620374978,0.1262953253196534,227,0.1304270451168787,+0.13/+0.20/+nan/+0.29
bbw20+ev_dilution60,2,0.1431937584084728,0.1224860488611402,0.0889419433997652,267,0.0844146725869007,+0.11/+0.08/+nan/+0.18,0.0338143015783774,0.186582889023981,0.1682447991891154,0.1404717234138741,227,0.14387075109667,+0.14/+0.20/+nan/+0.30
bbw20+downvol60,2,0.1604493102045993,0.1285589625460707,0.0860473994550442,267,0.0694472169340648,+0.12/+0.07/+nan/+0.19,0.03039094538801,0.2039364122224653,0.1839625958985415,0.1451031162686602,227,0.1548560677036835,+0.15/+0.22/+nan/+0.34
bbw20+hl_range20,2,0.1715609046682636,0.1489698982358799,0.1095931438777025,267,0.0948446223640607,+0.13/+0.09/+nan/+0.22,0.0347854202344467,0.2162183013604099,0.1930594770493575,0.1569314091668635,227,0.1597986359520654,+0.16/+0.24/+nan/+0.36
bbw20+volvol20,2,0.1553751245529024,0.1427416583192664,0.114995854261623,267,0.1149775751749955,+0.14/+0.11/+nan/+0.17,0.0394959455719041,0.1932461238862581,0.1989464632266789,0.1752012413969287,227,0.1770008385066533,+0.18/+0.25/+nan/+0.30
bbw20+amihud20,2,0.0668737511905251,0.0315003506014375,-0.005906306197966,267,-0.0109457986715461,-0.01/+0.01/+nan/+0.15,0.0233075034930896,0.0790224510605896,0.0076085037163754,-0.0347231497632088,227,-0.0181049751545027,-0.02/+0.02/+nan/+0.18
bbw20+beta60,2,0.1431330752514361,0.0495030072721059,-0.0022135875860803,267,-0.0332902515126404,+0.03/-0.03/+nan/+0.14,0.0226826843606499,0.1798111976752131,0.0710153789873559,0.0179328874372734,227,0.0348587799957437,+0.03/+0.11/+nan/+0.29
bbw20+skew60,2,0.1507334488599876,0.1163973806547847,0.087434833983082,267,0.0870207934566446,+0.11/+0.09/+nan/+0.14,0.032553810683415,0.1916768806867222,0.1695086815651226,0.1438807723583667,227,0.1457692609853644,+0.15/+0.21/+nan/+0.29
sma20gap+rsi14,2,0.0288704423814251,0.0546221932380094,0.0232758758691585,267,0.0092230404287552,+0.01/+0.03/+nan/+0.19,0.027207882017837,0.023084875049466,-0.0001438884348762,-0.0296597586696449,227,-0.0318821902510462,-0.03/+0.02/+nan/+0.20
sma20gap+ev_buyback60,2,-0.0150997549419314,0.0157859788247791,-0.0080479270408776,267,0.0073166779661822,+0.01/+0.01/+nan/+0.04,0.0384826908257563,-0.0055978722133156,0.0381950315110945,0.0165876270696527,227,0.0239049876239747,+0.03/+0.02/+nan/+0.08
sma20gap+ev_dilution60,2,-0.0097240325744219,0.0296021550153193,0.0059071173218301,267,0.0202463137518831,+0.02/+0.03/+nan/+0.05,0.0381087161865187,0.0026403502354867,0.0557416114879184,0.0318646919610379,227,0.0400323785486013,+0.05/+0.04/+nan/+0.10
sma20gap+downvol60,2,0.0757484090211113,0.0787498549223328,0.0408733396533574,267,0.0295609456940961,+0.07/+0.03/+nan/+0.13,0.0238283596991521,0.1009856833224884,0.126833260441722,0.0983261086580588,227,0.1099596457328821,+0.11/+0.13/+nan/+0.24
sma20gap+hl_range20,2,0.1150326649477955,0.1215320847320159,0.0840353692460589,267,0.0725284579224001,+0.11/+0.07/+nan/+0.17,0.0392858582261947,0.147922952910785,0.1732735262336734,0.1446819582819251,227,0.14806563037151,+0.15/+0.20/+nan/+0.31
sma20gap+volvol20,2,0.0769091333238424,0.1035751755497086,0.0787066298894458,267,0.0903955047803881,+0.11/+0.09/+nan/+0.10,0.0677881081614539,0.0967586149642449,0.1615833046299426,0.1429015418185929,227,0.1539508417910455,+0.15/+0.17/+nan/+0.20
sma20gap+amihud20,2,-0.0476440586602798,-0.0382916007340925,-0.070319296824702,267,-0.0784311219045394,-0.08/-0.03/+nan/+0.06,0.0154380512458134,-0.0609790207064893,-0.0760595021890639,-0.0989111085991127,227,-0.1045151690140496,-0.09/-0.10/+nan/+0.03
sma20gap+beta60,2,0.0449939499221731,-0.0109332857401807,-0.0566911099192027,267,-0.0750835384095225,-0.03/-0.08/+nan/+0.07,0.0026797449405157,0.0609165414737249,0.0005440031188286,-0.0369312184785985,227,-0.0233059454729001,-0.02/+0.00/+nan/+0.17
sma20gap+skew60,2,0.0567883459177567,0.0649771855366566,0.0394039056268169,267,0.0540270521307131,+0.07/+0.05/+nan/+0.06,0.038819377317426,0.0778505720574929,0.1157444903258093,0.0975540686723703,227,0.1049430941748558,+0.10/+0.12/+nan/+0.18
rsi14+ev_buyback60,2,0.0586811784126417,0.0434004643583236,0.0192314744756718,267,0.020492076995801,+0.02/+0.02/+nan/+0.12,0.0284448842950296,0.061780781190545,0.0041454193003409,-0.0239593610412092,227,-0.0154732341572427,-0.02/+0.03/+nan/+0.11
rsi14+ev_dilution60,2,0.0624106830785263,0.0598961499731845,0.0363705201719418,267,0.037449146866906,+0.04/+0.04/+nan/+0.13,0.0194485341889368,0.0655530721164,0.0294080827983176,0.0040203576922088,227,0.0118730880508148,+0.01/+0.05/+nan/+0.13
rsi14+downvol60,2,0.1436916563862349,0.1078050117379016,0.0717985513872018,267,0.0385510689381347,+0.09/+0.04/+nan/+0.20,0.0276083316425163,0.1700208058271978,0.1109681767113187,0.0684520050405816,227,0.0809097747540449,+0.08/+0.15/+nan/+0.28
rsi14+hl_range20,2,0.1434906916790602,0.1251027104693529,0.094540617409067,267,0.0679823810561751,+0.10/+0.07/+nan/+0.22,0.0313365193877379,0.169555738906512,0.1181786424919642,0.0813127447317349,227,0.0879104630989597,+0.09/+0.16/+nan/+0.28
rsi14+volvol20,2,0.1052667489513927,0.102097583612508,0.0835180613748206,267,0.0831407541301878,+0.09/+0.08/+nan/+0.13,0.0310456040223475,0.1181277144375945,0.107063396384527,0.0846746691806812,227,0.0915052424116467,+0.09/+0.14/+nan/+0.18
rsi14+amihud20,2,0.0028519965714443,-0.0240012876114624,-0.0573679739484243,267,-0.0681994023472889,-0.07/-0.03/+nan/+0.10,0.0164876801510497,-0.0154834752060416,-0.101529013430432,-0.1379629618426169,227,-0.1193756996041281,-0.12/-0.10/+nan/+0.03
rsi14+beta60,2,0.0988442313431411,0.0051053174412945,-0.0361800517673792,267,-0.0792844867381115,-0.02/-0.08/+nan/+0.13,0.0133573640239293,0.1111128949717461,-0.0318585907824115,-0.0850860823500287,227,-0.0662363399460546,-0.07/-0.00/+nan/+0.18
rsi14+skew60,2,0.09708255672749,0.0737438682334885,0.0570351293580904,267,0.0535440029770375,+0.06/+0.05/+nan/+0.11,0.015088385137367,0.1112043740599097,0.0749616681760065,0.0498780682384533,227,0.0557850634436733,+0.06/+0.11/+nan/+0.17
ev_buyback60+ev_dilution60,2,0.0616717396337672,0.0737326891657818,0.0598256186990004,267,0.0665145439014736,+0.07/+0.07/+nan/+0.09,0.0371530382277787,0.0887858430482981,0.1064046191649073,0.0926086790860738,227,0.0952848183374728,+0.10/+0.12/+nan/+0.17
ev_buyback60+downvol60,2,0.1447905972083638,0.1216418159753814,0.0789258599783182,267,0.0513477601191453,+0.11/+0.05/+nan/+0.18,0.0294700707129492,0.1866742963850348,0.1755984267084581,0.1366290487972923,227,0.1480284984214001,+0.15/+0.20/+nan/+0.33
ev_buyback60+hl_range20,2,0.179624146960564,0.1643440048820915,0.1245186720695473,267,0.1006716751745443,+0.15/+0.10/+nan/+0.24,0.0354318344321706,0.2250269493777471,0.2091343283985917,0.1707458978544539,227,0.1745099849224913,+0.17/+0.26/+nan/+0.39
ev_buyback60+volvol20,2,0.1308689463770536,0.1310652381732545,0.1095151295703994,267,0.1146440356259794,+0.14/+0.11/+nan/+0.12,0.0434315250898349,0.1566922849239964,0.1880799099663588,0.1753025933956173,227,0.1779032125176329,+0.18/+0.22/+nan/+0.22
ev_buyback60+amihud20,2,-0.0306001031870933,-0.0573752378409503,-0.0874379675057653,267,-0.098934855600462,-0.10/-0.05/+nan/+0.05,0.0262111453863829,-0.04589939795638,-0.1170358397473507,-0.1528671592105425,227,-0.1325146638046285,-0.13/-0.13/+nan/+0.01
ev_buyback60+beta60,2,0.0931106574483987,-0.0146987095897351,-0.0687103232577239,267,-0.1041841095346314,-0.04/-0.10/+nan/+0.09,0.0224684150308513,0.1172385196671649,-0.0155994597634362,-0.0746027807500056,227,-0.0505672686626636,-0.05/+0.01/+nan/+0.21
ev_buyback60+skew60,2,0.1125267414134086,0.0861471762304154,0.0673391440511091,267,0.0672137021350148,+0.09/+0.07/+nan/+0.08,0.0371588157385256,0.1418791331792588,0.1370009445259322,0.1179476799992997,227,0.12109153629314,+0.12/+0.17/+nan/+0.21
ev_dilution60+downvol60,2,0.1476431845186521,0.1251421292776132,0.0834503543355439,267,0.0576326095916447,+0.11/+0.06/+nan/+0.19,0.0244872485438221,0.190398908559616,0.1816359408326552,0.1437645704126672,227,0.1544942713827408,+0.15/+0.21/+nan/+0.34
ev_dilution60+hl_range20,2,0.1809310302277988,0.166574841175046,0.129126674759907,267,0.1038871960096181,+0.15/+0.10/+nan/+0.24,0.0319547893245306,0.2275514920328458,0.2161839829412228,0.1790654566685607,227,0.1831453316676391,+0.18/+0.26/+nan/+0.39
ev_dilution60+volvol20,2,0.1351172930345698,0.1423780865454576,0.1229067339743483,267,0.130772731591003,+0.15/+0.13/+nan/+0.13,0.0496640677935458,0.1618309945545762,0.2023846375491598,0.1898382401163615,227,0.1920009388882699,+0.19/+0.23/+nan/+0.24
ev_dilution60+amihud20,2,-0.0239577005818993,-0.0340150903426952,-0.0624017903681102,267,-0.0750299207395071,-0.08/-0.02/+nan/+0.07,0.0373352274194278,-0.0367808314862769,-0.0887322733116524,-0.1193935342823267,227,-0.1056219794818876,-0.10/-0.11/+nan/+0.03
ev_dilution60+beta60,2,0.1025724272790286,0.0033617755159636,-0.0489579219204518,267,-0.0836445812284525,-0.02/-0.08/+nan/+0.10,-0.007377167493395,0.1308202696699188,0.010781057028682,-0.0453743987078324,227,-0.0231101881939838,-0.02/+0.03/+nan/+0.23
ev_dilution60+skew60,2,0.1184842563431204,0.1027869305001091,0.0839227230515397,267,0.0897218715032213,+0.11/+0.09/+nan/+0.09,0.0284975980006053,0.1484784882338532,0.1570817464812641,0.1419649847654591,227,0.142144327347813,+0.14/+0.19/+nan/+0.23
downvol60+hl_range20,2,0.178211343799554,0.1533612533953257,0.1108470073545284,267,0.0800418187040641,+0.14/+0.08/+nan/+0.22,0.0299789906452175,0.2228193769839624,0.2091656718954338,0.1658466045663118,227,0.1753933813724329,+0.18/+0.25/+nan/+0.39
downvol60+volvol20,2,0.1749016992842284,0.1609867223060192,0.1263389522687792,267,0.1100697914103137,+0.16/+0.11/+nan/+0.19,0.0314379827065608,0.2156912134710046,0.2366782069837175,0.2055193475532793,227,0.2115720522366355,+0.21/+0.28/+nan/+0.36
downvol60+amihud20,2,0.0691426273109186,0.033262998762515,-0.0053204515561904,267,-0.0096005520688278,-0.00/-0.01/+nan/+0.15,0.0269091940048161,0.0807525248102026,0.0164766766824908,-0.0268356369372627,227,-0.0090530475943601,-0.01/+0.02/+nan/+0.19
downvol60+beta60,2,0.1367569031121683,0.0515421019571649,-0.0033748557743493,267,-0.0487288517361237,+0.03/-0.05/+nan/+0.15,0.0205302484492648,0.1715706545416589,0.0728090248027616,0.0185306525265102,227,0.0388363545919697,+0.04/+0.10/+nan/+0.29
downvol60+skew60,2,0.1694655828422604,0.1313546795620446,0.0943434056904635,267,0.0747238862526733,+0.13/+0.07/+nan/+0.16,0.0309199574512307,0.2130029004753291,0.1978939515396246,0.1651437525120066,227,0.1723492786901161,+0.17/+0.23/+nan/+0.34
hl_range20+volvol20,2,0.1749031915889189,0.1687130036607627,0.1382183114450579,267,0.1238376241479823,+0.16/+0.12/+nan/+0.21,0.0377549508861702,0.2129528620102485,0.2250296270123214,0.1987468906634514,227,0.1993241149664341,+0.20/+0.28/+nan/+0.34
hl_range20+amihud20,2,0.1021345375684504,0.0657997410911061,0.0291972747917871,267,0.0239795052179772,+0.02/+0.03/+nan/+0.20,0.0287813102377537,0.1183510290898102,0.0422674845934528,-0.0030853361567477,227,0.0113322625570372,+0.01/+0.06/+nan/+0.24
hl_range20+beta60,2,0.1680185065428009,0.0806994386531879,0.0277319489519408,267,-0.0205893715872475,+0.06/-0.02/+nan/+0.18,0.0257464515446658,0.2075424959767463,0.1050539352261547,0.0477546054903493,227,0.0644044221832488,+0.06/+0.15/+nan/+0.34
hl_range20+skew60,2,0.173148253696703,0.1468392011792206,0.1165001183611439,267,0.0981334243680935,+0.14/+0.10/+nan/+0.19,0.0345996241879995,0.2152434733153292,0.198928252202759,0.1686028162121013,227,0.1706060362154109,+0.17/+0.25/+nan/+0.34
volvol20+amihud20,2,0.0732887533125054,0.0527376400580427,0.028975088938358,267,0.0202347132152556,+0.02/+0.05/+nan/+0.14,0.0303153062955275,0.0704666390257313,0.0354196469203252,0.0045051912831967,227,0.0175558994793393,+0.02/+0.04/+nan/+0.15
volvol20+beta60,2,0.1475824916539851,0.0735507718593558,0.0301028552133263,267,-0.0028410379983856,+0.06/-0.00/+nan/+0.14,0.0231946350969538,0.1786625784133635,0.1130386528718227,0.0665097968441978,227,0.0808013369786182,+0.08/+0.15/+nan/+0.30
volvol20+skew60,2,0.1407935779448282,0.1246165143058931,0.1040000695694693,267,0.1065495528835326,+0.13/+0.11/+nan/+0.11,0.0399796055463996,0.1713411715679436,0.1870694509095279,0.1721393775990272,227,0.1725336448900119,+0.17/+0.22/+nan/+0.24
amihud20+beta60,2,0.0311056108833389,-0.0613783875002418,-0.1062911204124206,267,-0.1150739834842867,-0.10/-0.12/+nan/+0.08,0.0135028254116129,0.031237315856105,-0.1123987085416968,-0.1692596727787162,227,-0.142159120263117,-0.14/-0.11/+nan/+0.11
amihud20+skew60,2,0.0455712787093176,0.0101715011113007,-0.0138460642983685,267,-0.015061326970255,-0.02/+0.01/+nan/+0.08,0.0134741214623849,0.0472505321063328,-0.0046001593975954,-0.0376016768929714,227,-0.0237733415231828,-0.02/+0.00/+nan/+0.12
beta60+skew60,2,0.1356623328206711,0.036617926467219,-0.008307825751742,267,-0.0358334629292344,+0.03/-0.04/+nan/+0.10,0.018830041298994,0.1671753739123531,0.0660717295836794,0.0166503134199327,227,0.0335366778663416,+0.03/+0.10/+nan/+0.27
hl_range20+lv60+to20,3,0.1947109474891545,0.1665635346194551,0.1234811155997976,267,0.0946772674051515,+0.15/+0.09/+nan/+0.24,0.0304484538425376,0.2411673536632396,0.2242378114339734,0.1836193311064177,227,0.1885315529602014,+0.19/+0.28/+nan/+0.41
hl_range20+lv60+lv20,3,0.1880046629229648,0.1539913386063928,0.1124652772624494,267,0.0790578438905292,+0.14/+0.08/+nan/+0.23,0.0310796691727013,0.2301891051252876,0.1982011906773316,0.1563464860185369,227,0.1658416623828544,+0.17/+0.24/+nan/+0.37
hl_range20+lv60+max5_21,3,0.1881195454911823,0.1517697272398717,0.1109027199665612,267,0.081141954887582,+0.14/+0.08/+nan/+0.22,0.0293798329862067,0.2281787107273239,0.196697440391361,0.1557984268108106,227,0.1640819253144261,+0.16/+0.24/+nan/+0.37
hl_range20+lv60+downvol60,3,0.1809145990486711,0.151310655284227,0.1089448194366439,267,0.07818459725032,+0.14/+0.08/+nan/+0.22,0.0295336001796438,0.2257665763823961,0.2071594906437733,0.1646014354507101,227,0.1742615784623838,+0.17/+0.25/+nan/+0.39
hl_range20+lv60+bbw20,3,0.181816655182817,0.1522101375760265,0.110393908616648,267,0.0909981635692907,+0.14/+0.09/+nan/+0.22,0.0328556741866322,0.2276784897972058,0.2021494930508846,0.1620558495748725,227,0.1684799750934235,+0.17/+0.25/+nan/+0.38
hl_range20+lv60+volvol20,3,0.1906169862725197,0.171487401531523,0.1348813739734347,267,0.1141305378279845,+0.16/+0.11/+nan/+0.22,0.0329455497173587,0.2340907918277674,0.2330975525162176,0.199245830894298,227,0.2025046090623007,+0.20/+0.28/+nan/+0.38
hl_range20+lv60+skew60,3,0.1838384646469394,0.1513880281250224,0.1167157554286334,267,0.0928102664224749,+0.14/+0.09/+nan/+0.20,0.0310213925412202,0.2287296388546567,0.2063053961777287,0.172332119175674,227,0.1760647653541124,+0.18/+0.25/+nan/+0.36
hl_range20+lv60+size,3,0.1893074482339609,0.1822225709402064,0.1414438264878114,267,0.1146418881130512,+0.18/+0.11/+nan/+0.21,0.0381006773087586,0.2414798939985055,0.2661243073440311,0.2341178135495496,227,0.2350408419989758,+0.24/+0.33/+nan/+0.41
hl_range20+lv60+dlow252,3,0.1722045814960691,0.1314282613080103,0.0909905558085498,267,0.0517846646852117,+0.11/+0.05/+nan/+0.23,0.0276154584887794,0.2088330889533263,0.154173010408968,0.109186612673423,227,0.121220156472998,+0.12/+0.19/+nan/+0.34
hl_range20+lv60+beta60,3,0.1836707329200552,0.1108153195587833,0.0620910189589333,267,0.0184632211523876,+0.09/+0.02/+nan/+0.20,0.0270293511987722,0.2274726554908238,0.1468274182069555,0.0941880921178205,227,0.1088413313418047,+0.11/+0.19/+nan/+0.37
hl_range20+to20+lv20,3,0.1905609825638114,0.1619443348798678,0.1195174537834969,267,0.0862357209344761,+0.15/+0.09/+nan/+0.24,0.0323708520086026,0.2329601778122412,0.2086034698699433,0.1697078365179091,227,0.1745401181330344,+0.17/+0.26/+nan/+0.38
hl_range20+to20+max5_21,3,0.1890539294621395,0.1589822492182947,0.1181253480227236,267,0.088142275397212,+0.14/+0.09/+nan/+0.23,0.0336059711805983,0.2290205687015482,0.205852222892529,0.1679717135466032,227,0.1719660742276703,+0.17/+0.26/+nan/+0.38
hl_range20+to20+downvol60,3,0.1897291215340651,0.1650475922229783,0.1211999537932998,267,0.0911860702327685,+0.15/+0.09/+nan/+0.24,0.0295154104454867,0.2362970408593545,0.2273361035350205,0.1850976326340423,227,0.1913362991069193,+0.19/+0.28/+nan/+0.41
hl_range20+to20+bbw20,3,0.1845318932420562,0.1607871622452532,0.1197867567052577,267,0.0995238027843842,+0.14/+0.10/+nan/+0.23,0.0355999257786822,0.2308393943700942,0.2135586343952108,0.1773797529644739,227,0.1782289070022849,+0.18/+0.27/+nan/+0.39
hl_range20+to20+volvol20,3,0.18349431252554,0.1709496204138523,0.1357805472428062,267,0.1160582782504804,+0.16/+0.12/+nan/+0.22,0.0371973101596343,0.2242760833807416,0.2306872243592429,0.2008140029914794,227,0.2010554335428245,+0.20/+0.29/+nan/+0.37
hl_range20+to20+skew60,3,0.1865642326301884,0.1598424787020234,0.1242070113203559,267,0.1007612739641512,+0.15/+0.10/+nan/+0.21,0.0334031895496841,0.2315158609531946,0.2179318204564657,0.185702632660271,227,0.1858779310852796,+0.19/+0.27/+nan/+0.37
hl_range20+to20+size,3,0.1830607682704577,0.1797545729563381,0.1413413997204999,267,0.1171898265305549,+0.18/+0.12/+nan/+0.21,0.0463374955950928,0.2323299870763434,0.2602100319840416,0.2314164433043958,227,0.2309474308370321,+0.23/+0.32/+nan/+0.39
hl_range20+to20+dlow252,3,0.1763481599269654,0.1438482546988766,0.1044307712408409,267,0.0634403573963564,+0.12/+0.06/+nan/+0.24,0.0331957501666554,0.2132233532194019,0.1702435903885582,0.1266293941423899,227,0.1346908901479936,+0.13/+0.22/+nan/+0.36
hl_range20+to20+beta60,3,0.1879984541152105,0.1225915639886263,0.0716185931878373,267,0.0312816750543232,+0.10/+0.03/+nan/+0.22,0.0285577956271305,0.231937628619019,0.1654185673918161,0.1131393220529036,227,0.1241197646764062,+0.12/+0.22/+nan/+0.39
hl_range20+lv20+max5_21,3,0.1795548202730101,0.1431267892282857,0.1037831861908912,267,0.0706940877419607,+0.13/+0.07/+nan/+0.21,0.0296686010725354,0.2151791087087068,0.1780177455383281,0.1392562719257624,227,0.148111939472601,+0.15/+0.22/+nan/+0.34
hl_range20+lv20+downvol60,3,0.1826008554202406,0.1510494768471074,0.1086438683485884,267,0.0737078438528871,+0.14/+0.07/+nan/+0.22,0.0309432004188949,0.2245898640570829,0.1989765686001318,0.1562600788610834,227,0.1669789457043928,+0.17/+0.24/+nan/+0.37
hl_range20+lv20+bbw20,3,0.1755695210178195,0.1469976864687824,0.1056306798607737,267,0.0818706593069304,+0.13/+0.08/+nan/+0.22,0.0334961852526055,0.2172690773131343,0.1857653241463898,0.1472831918239776,227,0.1535544657698093,+0.15/+0.23/+nan/+0.36
hl_range20+lv20+volvol20,3,0.1815922779356214,0.1620457597141404,0.1262508169060381,267,0.1012699882759439,+0.15/+0.10/+nan/+0.22,0.0341318033710103,0.219881864331958,0.2107648921301528,0.178958659360769,227,0.1827987121344223,+0.18/+0.26/+nan/+0.35
hl_range20+lv20+skew60,3,0.1820790492214486,0.1490455939909679,0.1127461957041218,267,0.0851664669844056,+0.14/+0.09/+nan/+0.21,0.032376352680549,0.2235715102206413,0.1934061011897308,0.1585970246047593,227,0.1636264362300574,+0.16/+0.24/+nan/+0.35
hl_range20+lv20+size,3,0.1864213738211674,0.1770112778507034,0.1375699679179716,267,0.1050155677415916,+0.18/+0.11/+nan/+0.21,0.0406454464515623,0.2343212504031881,0.2473556638024358,0.2163634695815184,227,0.2180250153349676,+0.22/+0.30/+nan/+0.38
hl_range20+lv20+dlow252,3,0.1692140401032821,0.1285176926831299,0.0891641447438924,267,0.0451748696017769,+0.11/+0.05/+nan/+0.23,0.0284357637909246,0.2023235735456474,0.1419836537017962,0.097983855370876,227,0.1107211946832612,+0.11/+0.18/+nan/+0.32
hl_range20+lv20+beta60,3,0.1826011675360428,0.1076548147537406,0.0593804837149837,267,0.012761008517077,+0.09/+0.01/+nan/+0.20,0.0265074423494601,0.2222169679882228,0.135618802801379,0.0825066554945512,227,0.098989027737742,+0.10/+0.17/+nan/+0.35
hl_range20+max5_21+downvol60,3,0.1842597622018882,0.1502295412599121,0.1083786097280862,267,0.0770956842213286,+0.14/+0.08/+nan/+0.22,0.0298816965495804,0.2242156705021897,0.1993776089270311,0.157943696035175,227,0.1667039894969381,+0.17/+0.24/+nan/+0.37
hl_range20+max5_21+bbw20,3,0.1749975864799628,0.1448512407492835,0.1048553640673611,267,0.0842734512549948,+0.13/+0.08/+nan/+0.22,0.0343134495037138,0.2144790963364401,0.1839952986928738,0.145445104893583,227,0.1512351855971935,+0.15/+0.23/+nan/+0.35
hl_range20+max5_21+volvol20,3,0.1774626187984166,0.1569277708956494,0.123135198959032,267,0.1023380808189982,+0.15/+0.10/+nan/+0.20,0.0327514496976138,0.2128089430243461,0.2057883938079819,0.1755521618840956,227,0.1785051058212717,+0.18/+0.26/+nan/+0.34
hl_range20+max5_21+skew60,3,0.177155378630526,0.1420651528328619,0.1087963308524302,267,0.085212007886139,+0.13/+0.09/+nan/+0.19,0.032060940316429,0.2149656429573332,0.1869633506601239,0.1526534614631194,227,0.1580276387767859,+0.16/+0.23/+nan/+0.33
hl_range20+max5_21+size,3,0.1837027793249539,0.1729609648637407,0.1357179506084575,267,0.106697208437124,+0.17/+0.11/+nan/+0.20,0.0397251218987388,0.2289552089282719,0.2432421570848704,0.2137489871541525,227,0.2148631570225367,+0.21/+0.30/+nan/+0.37
