name,ticker,mean_cohort_gross_contribution
beta_near,064350,0.002871853546910755
beta_near,065170,0.0
beta_near,065500,-0.0020610446821900568
beta_near,065680,0.000892857142857143
beta_near,067080,0.0004029768823453439
beta_near,071090,-0.0005430107526881719
beta_near,071950,-0.00032223287014853855
beta_near,077970,0.0008150851581508517
beta_near,078160,-0.00105403032538467
beta_near,078350,0.0010416666666666669
beta_near,080220,0.007108260664526591
beta_near,080580,0.005387877497427163
beta_near,082270,0.004411357340720221
beta_near,082740,0.002341748304446119
beta_near,083420,-0.0004988052568697729
beta_near,083450,0.0012422600619195045
beta_near,083650,0.001233826247689464
beta_near,084370,0.00023272552783109413
beta_near,087010,0.013092113885611815
beta_near,090360,0.0001967863755522556
beta_near,090710,0.0015200695820294266
beta_near,091810,-0.0010747588424437299
beta_near,092790,0.003816324599708879
beta_near,095340,0.00011134838316046392
beta_near,097230,0.0031200007334253464
beta_near,098120,0.003352473498233216
beta_near,098460,0.0004099099099099102
beta_near,099410,0.0008962264150943394
beta_near,100220,0.0023651087736074584
beta_near,100790,0.021130975751117092
beta_near,100840,0.006712020802576508
beta_near,101140,0.00017719960092286573
beta_near,101170,-0.0011279005703375192
beta_near,101930,0.0014190897597977242
beta_near,102940,-0.0002650176678445229
beta_near,103590,0.002970200251119849
beta_near,107640,-0.0007787878787878788
beta_near,108490,0.011457237308603348
beta_near,109820,6.830601092896183e-05
beta_near,112610,0.0005545343137254904
beta_near,114450,-0.0014451061133987963
beta_near,115180,-0.0002247191011235955
beta_near,115500,-0.0017404642139157692
beta_near,117730,-0.00015979381443298967
beta_near,119850,0.0017378048780487803
beta_near,123010,-0.0022180684936540197
beta_near,123330,-0.0001499717955393559
beta_near,138080,0.0010988336402701043
beta_near,144510,-0.0008264540337711068
beta_near,160190,0.0011442141623488771
beta_near,161580,-0.00023621573347829466
beta_near,166090,-0.00041280864197530855
beta_near,168360,0.0027949726448695945
beta_near,174900,-0.0012356046065259115
beta_near,187420,-0.0007397459203817585
beta_near,189300,-0.0010247432306255836
beta_near,195870,0.000826972010178117
beta_near,199430,0.009248524764229707
beta_near,200230,-0.001493315680702661
beta_near,200350,-0.0020259285001643676
beta_near,200710,0.001500135106504801
beta_near,204270,-0.0008582342954159591
beta_near,204620,0.00018369690011481034
beta_near,206560,-0.0008592378850236438
beta_near,208640,-0.0016033243486073673
beta_near,210120,0.0009538635720350975
beta_near,213420,-0.0004562841530054645
beta_near,214370,-0.0012739383846794338
beta_near,215100,-0.0005687438180019782
beta_near,218410,0.0002882866570094961
beta_near,222420,-0.0013588588588588591
beta_near,225570,-0.0013070175438596493
beta_near,232140,0.00032435129740518984
beta_near,232680,-0.0009191919191919193
beta_near,234340,-0.0007443531827515401
beta_near,234690,-0.0010455290373777549
beta_near,254490,-0.00020161290322580656
beta_near,260660,-0.00022456709956709953
beta_near,263860,-0.00025841346153846146
beta_near,264850,-0.0009811046511627908
beta_near,267250,0.002017374517374517
beta_near,267260,0.0027333853376670277
beta_near,272210,0.0017439918675015175
beta_near,277810,1.2070094669844321e-06
beta_near,281740,-0.0014142300194931773
beta_near,281820,-0.0006267444721539123
beta_near,287840,-0.0015359712230215827
beta_near,293580,0.000645542515323918
beta_near,294570,-1.857355126300142e-05
beta_near,295310,-0.0005236728837876614
beta_near,298040,0.007152132985614106
beta_near,300080,0.0007606907894736842
beta_near,304100,0.00125
beta_near,305090,-0.0017020253035529762
beta_near,308080,0.0011231884057971014
